,name,genes,source
B488_RS03535-MONOMER,ATP synthase subunit B,B488_RS03535(),BioCyc
B488_RS05050-MONOMER,PilZ domain-containing protein,B488_RS05050(),BioCyc
B488_RS01525-MONOMER,hypothetical protein,B488_RS01525(),BioCyc
B488_RS04110-MONOMER,peptidoglycan -binding protein,B488_RS04110(),BioCyc
B488_RS06440-MONOMER,acetylglutamate kinase,B488_RS06440(6),BioCyc
B488_RS01800-MONOMER,phosphate acyltransferase PlsX,B488_RS01800(1),BioCyc
B488_RS00105-MONOMER,DUF3131 domain-containing protein,B488_RS00105(),BioCyc
B488_RS00940-MONOMER,DUF4354 family protein,B488_RS00940(),BioCyc
B488_RS02100-MONOMER,preprotein translocase subunit SecY,B488_RS02100(),BioCyc
B488_RS06805-MONOMER,hypothetical protein,B488_RS06805(),BioCyc
CPLX27KH-17,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase,B488_RS04705() AND B488_RS04710() AND B488_RS04715(),BioCyc
B488_RS05575-MONOMER,undecaprenyl-diphosphate phosphatase,B488_RS05575(1),BioCyc
B488_RS02930-MONOMER,NAD-dependent DNA ligase LigA,B488_RS02930(1),BioCyc
B488_RS06275-MONOMER,Flp family type IVb pilin,B488_RS06275(),BioCyc
B488_RS03540-MONOMER,ATP synthase subunit B' transmembrane protein,B488_RS03540(),BioCyc
B488_RS06005-MONOMER,carbonic anhydrase,B488_RS06005(2),BioCyc
B488_RS00410-MONOMER,cytochrome o ubiquinol oxidase subunit IV,B488_RS00410(),BioCyc
B488_RS04420-MONOMER,pyrophosphate--fructose-6-phosphate 1-phosphotransferase,B488_RS04420(4),BioCyc
B488_RS04115-MONOMER,hypothetical protein,B488_RS04115(),BioCyc
B488_RS04740-MONOMER,Mrp/NBP35 family ATP-binding protein,B488_RS04740(),BioCyc
B488_RS00945-MONOMER,NAD(P)-binding protein,B488_RS00945(),BioCyc
B488_RS02415-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,B488_RS02415(),BioCyc
B488_RS02935-MONOMER,PTS ascorbate transporter subunit IIC,B488_RS02935(),BioCyc
B488_RS03545-MONOMER,F0F1 ATP synthase subunit C,B488_RS03545(),BioCyc
B488_RS05055-MONOMER,PAS domain-containing protein,B488_RS05055(),BioCyc
B488_RS01530-MONOMER,L-cystine transporter,B488_RS01530(),BioCyc
B488_RS04120-MONOMER,inositol monophosphatase,B488_RS04120(1),BioCyc
B488_RS06445-MONOMER,biotin synthase BioB,B488_RS06445(2),BioCyc
B488_RS01805-MONOMER,ketoacyl-ACP synthase III,B488_RS01805(2),BioCyc
B488_RS00110-MONOMER,tryptophan--tRNA ligase,B488_RS00110(2),BioCyc
B488_RS00950-MONOMER,DUF1365 domain-containing protein,B488_RS00950(),BioCyc
B488_RS02105-MONOMER,adenylate kinase,B488_RS02105(1),BioCyc
B488_RS02420-MONOMER,ImmA/IrrE family metallo-endopeptidase,B488_RS02420(),BioCyc
B488_RS05845-MONOMER,ribonuclease D,B488_RS05845(),BioCyc
B488_RS05580-MONOMER,glutathione S-transferase family protein,B488_RS05580(),BioCyc
B488_RS02940-MONOMER,tRNA dihydrouridine(20/20a) synthase DusA,B488_RS02940(1),BioCyc
B488_RS03550-MONOMER,F0F1 ATP synthase subunit A,B488_RS03550(),BioCyc
B488_RS00415-MONOMER,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,B488_RS00415(4),BioCyc
B488_RS04425-MONOMER,HAMP domain-containing histidine kinase,B488_RS04425(),BioCyc
B488_RS04125-MONOMER,sel1 repeat family protein,B488_RS04125(),BioCyc
B488_RS06160-MONOMER,septation protein A,B488_RS06160(),BioCyc
B488_RS04775-MONOMER,phosphoribosylaminoimidazolesuccinocarboxamide synthase,B488_RS04775(),BioCyc
CPLX27KH-2,F0F1 ATP synthase,B488_RS05720() AND B488_RS05730() AND B488_RS05735() AND B488_RS05740(),BioCyc
B488_RS00955-MONOMER,class I SAM-dependent methyltransferase,B488_RS00955(2),BioCyc
B488_RS02425-MONOMER,hypothetical protein,B488_RS02425(),BioCyc
B488_RS05305-MONOMER,winged helix DNA-binding protein,B488_RS05305(),BioCyc
B488_RS02945-MONOMER,amino acid ABC transporter substrate-binding protein,B488_RS02945(),BioCyc
B488_RS03555-MONOMER,3-deoxy-7-phosphoheptulonate synthase,B488_RS03555(),BioCyc
B488_RS05060-MONOMER,phosphoribosyl-AMP cyclohydrolase,B488_RS05060(1),BioCyc
B488_RS07070-MONOMER,cytochrome P450,B488_RS07070(),BioCyc
B488_RS04130-MONOMER,5-(carboxyamino)imidazole ribonucleotide mutase,B488_RS04130(8),BioCyc
B488_RS00115-MONOMER,murein biosynthesis integral membrane protein MurJ,B488_RS00115(),BioCyc
B488_RS06450-MONOMER,8-amino-7-oxononanoate synthase,B488_RS06450(),BioCyc
B488_RS01810-MONOMER,integration host factor subunit alpha,B488_RS01810(),BioCyc
B488_RS05065-MONOMER,GTP cyclohydrolase I FolE,B488_RS05065(10),BioCyc
B488_RS00960-MONOMER,hypothetical protein,B488_RS00960(),BioCyc
B488_RS02110-MONOMER,30S ribosomal protein S13,B488_RS02110(1),BioCyc
B488_RS02430-MONOMER,hypothetical protein,B488_RS02430(),BioCyc
B488_RS00120-MONOMER,aminopeptidase,B488_RS00120(),BioCyc
B488_RS05590-MONOMER,nitrate/sulfonate/bicarbonate ABC transporter ATP-binding protein,B488_RS05590(),BioCyc
B488_RS02950-MONOMER,glycosyltransferase family 25 protein,B488_RS02950(),BioCyc
B488_RS06280-MONOMER,Flp family type IVb pilin,B488_RS06280(),BioCyc
B488_RS03560-MONOMER,glutathione-disulfide reductase,B488_RS03560(2),BioCyc
B488_RS06010-MONOMER,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,B488_RS06010(1),BioCyc
B488_RS00420-MONOMER,thiamine phosphate synthase,B488_RS00420(1),BioCyc
B488_RS04430-MONOMER,peptidoglycan-binding protein,B488_RS04430(),BioCyc
B488_RS04135-MONOMER,5-(carboxyamino)imidazole ribonucleotide synthase,B488_RS04135(2),BioCyc
B488_RS04780-MONOMER,efflux RND transporter periplasmic adaptor subunit,B488_RS04780(),BioCyc
B488_RS00965-MONOMER,sugar transporter,B488_RS00965(),BioCyc
B488_RS02440-MONOMER,hypothetical protein,B488_RS02440(),BioCyc
B488_RS02955-MONOMER,amino acid ABC transporter ATP-binding protein,B488_RS02955(),BioCyc
B488_RS03565-MONOMER,DUF2059 domain-containing protein,B488_RS03565(),BioCyc
B488_RS01535-MONOMER,cytochrome P450,B488_RS01535(),BioCyc
B488_RS04140-MONOMER,50S ribosomal protein L36,B488_RS04140(),BioCyc
B488_RS06455-MONOMER,ATP-dependent dethiobiotin synthetase BioD,B488_RS06455(2),BioCyc
B488_RS01815-MONOMER,C1 family peptidase,B488_RS01815(),BioCyc
CPLX27KH-23,predicted ABC transporter of a branched-chain amino acid,B488_RS00470() AND B488_RS00480(),BioCyc
B488_RS05070-MONOMER,membrane protein insertion efficiency factor YidD,B488_RS05070(),BioCyc
B488_RS00970-MONOMER,DUF3833 family protein,B488_RS00970(),BioCyc
B488_RS02115-MONOMER,30S ribosomal protein S11,B488_RS02115(1),BioCyc
B488_RS02445-MONOMER,hypothetical protein,B488_RS02445(),BioCyc
B488_RS00130-MONOMER,hypothetical protein,B488_RS00130(),BioCyc
B488_RS05850-MONOMER,penicillin-binding protein,B488_RS05850(2),BioCyc
B488_RS05600-MONOMER,porin family protein,B488_RS05600(),BioCyc
B488_RS02960-MONOMER,iron ABC transporter permease,B488_RS02960(),BioCyc
B488_RS03570-MONOMER,ribose-5-phosphate isomerase RpiA,B488_RS03570(2),BioCyc
B488_RS00425-MONOMER,translation initiation factor IF-1,B488_RS00425(1),BioCyc
B488_RS04435-MONOMER,lipoyl(octanoyl) transferase LipB,B488_RS04435(1),BioCyc
B488_RS04145-MONOMER,hypothetical protein,B488_RS04145(),BioCyc
B488_RS06165-MONOMER,signal recognition particle-docking protein FtsY,B488_RS06165(),BioCyc
B488_RS04785-MONOMER,multidrug efflux RND transporter permease subunit,B488_RS04785(),BioCyc
B488_RS00975-MONOMER,SDR family NAD(P)-dependent oxidoreductase,B488_RS00975(),BioCyc
B488_RS02450-MONOMER,hypothetical protein,B488_RS02450(),BioCyc
B488_RS05310-MONOMER,hypothetical protein,B488_RS05310(),BioCyc
B488_RS02965-MONOMER,ABC transporter substrate-binding protein,B488_RS02965(),BioCyc
B488_RS03575-MONOMER,dihydrolipoyl dehydrogenase,B488_RS03575(),BioCyc
B488_RS01540-MONOMER,EamA family transporter RarD,B488_RS01540(),BioCyc
B488_RS04150-MONOMER,hypothetical protein,B488_RS04150(),BioCyc
B488_RS06460-MONOMER,adenosylmethionine--8-amino-7-oxononanoate transaminase,B488_RS06460(2),BioCyc
B488_RS01820-MONOMER,ribonuclease HII,B488_RS01820(),BioCyc
B488_RS00985-MONOMER,flagellar biosynthesis protein FlgB,B488_RS00985(),BioCyc
B488_RS02120-MONOMER,DNA-directed RNA polymerase subunit alpha,B488_RS02120(),BioCyc
B488_RS02455-MONOMER,DUF5309 domain-containing protein,B488_RS02455(),BioCyc
B488_RS00135-MONOMER,glycosyltransferase,B488_RS00135(),BioCyc
B488_RS05605-MONOMER,excinuclease ABC subunit UvrC,B488_RS05605(),BioCyc
B488_RS02970-MONOMER,ABC transporter ATP-binding protein,B488_RS02970(),BioCyc
B488_RS06285-MONOMER,Flp family type IVb pilin,B488_RS06285(),BioCyc
B488_RS03580-MONOMER,2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase,B488_RS03580(),BioCyc
B488_RS06015-MONOMER,Heparinase II/III-like protein,B488_RS06015(),BioCyc
B488_RS04440-MONOMER,tRNA guanosine(34) transglycosylase Tgt,B488_RS04440(6),BioCyc
B488_RS04155-MONOMER,Fe-S cluster assembly scaffold SufA,B488_RS04155(2),BioCyc
B488_RS04790-MONOMER,efflux transporter outer membrane subunit,B488_RS04790(),BioCyc
B488_RS00990-MONOMER,flagellar basal body rod protein FlgC,B488_RS00990(),BioCyc
B488_RS02460-MONOMER,hypothetical protein,B488_RS02460(),BioCyc
B488_RS02975-MONOMER,amino acid ABC transporter permease,B488_RS02975(),BioCyc
B488_RS03585-MONOMER,2-oxoglutarate dehydrogenase E1 component,B488_RS03585(),BioCyc
B488_RS01545-MONOMER,hypothetical protein,B488_RS01545(),BioCyc
B488_RS04160-MONOMER,SUF system Fe-S cluster assembly protein,B488_RS04160(),BioCyc
B488_RS06465-MONOMER,beta-ketoacyl-ACP synthase III,B488_RS06465(),BioCyc
B488_RS01825-MONOMER,SDR family oxidoreductase,B488_RS01825(),BioCyc
B488_RS05080-MONOMER,hypothetical protein,B488_RS05080(),BioCyc
B488_RS00995-MONOMER,flagellar hook-basal body complex protein FliE,B488_RS00995(),BioCyc
B488_RS02125-MONOMER,50S ribosomal protein L17,B488_RS02125(1),BioCyc
B488_RS02465-MONOMER,hypothetical protein,B488_RS02465(),BioCyc
B488_RS00140-MONOMER,GtrA family protein,B488_RS00140(),BioCyc
B488_RS05855-MONOMER,molecular chaperone DnaK,B488_RS05855(1),BioCyc
B488_RS05610-MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,B488_RS05610(1),BioCyc
B488_RS02980-MONOMER,amino acid ABC transporter substrate-binding protein,B488_RS02980(),BioCyc
B488_RS03590-MONOMER,succinate--CoA ligase subunit alpha,B488_RS03590(),BioCyc
B488_RS00430-MONOMER,septum formation protein Maf,B488_RS00430(),BioCyc
B488_RS04445-MONOMER,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,B488_RS04445(1),BioCyc
B488_RS04165-MONOMER,cysteine desulfurase,B488_RS04165(),BioCyc
B488_RS06170-MONOMER,diaminopimelate epimerase,B488_RS06170(1),BioCyc
B488_RS04795-MONOMER,histidine--tRNA ligase,B488_RS04795(2),BioCyc
B488_RS01000-MONOMER,flagellar basal-body rod protein FlgG,B488_RS01000(),BioCyc
B488_RS02470-MONOMER,hypothetical protein,B488_RS02470(),BioCyc
B488_RS05315-MONOMER,porphobilinogen synthase,B488_RS05315(8),BioCyc
B488_RS02985-MONOMER,"lysine-2,3-aminomutase-like protein",B488_RS02985(),BioCyc
B488_RS03595-MONOMER,ADP-forming succinate--CoA ligase subunit beta,B488_RS03595(),BioCyc
B488_RS01550-MONOMER,cysteine--tRNA ligase,B488_RS01550(1),BioCyc
B488_RS04170-MONOMER,Fe-S cluster assembly protein SufD,B488_RS04170(),BioCyc
B488_RS06470-MONOMER,organic hydroperoxide resistance protein,B488_RS06470(),BioCyc
B488_RS01830-MONOMER,C4-dicarboxylate transporter DctA,B488_RS01830(1),BioCyc
B488_RS05090-MONOMER,lytic murein transglycosylase,B488_RS05090(1),BioCyc
B488_RS01005-MONOMER,flagellar basal body P-ring formation protein FlgA,B488_RS01005(),BioCyc
B488_RS02130-MONOMER,dual specificity protein phosphatase family protein,B488_RS02130(),BioCyc
B488_RS02475-MONOMER,hypothetical protein,B488_RS02475(),BioCyc
B488_RS00145-MONOMER,ribosome maturation factor RimP,B488_RS00145(),BioCyc
B488_RS05615-MONOMER,DEAD/DEAH box helicase,B488_RS05615(),BioCyc
B488_RS02990-MONOMER,EF-P lysine aminoacylase GenX,B488_RS02990(),BioCyc
B488_RS03600-MONOMER,malate dehydrogenase,B488_RS03600(2),BioCyc
B488_RS06020-MONOMER,DUF1674 domain-containing protein,B488_RS06020(),BioCyc
B488_RS04450-MONOMER,hypothetical protein,B488_RS04450(),BioCyc
B488_RS04175-MONOMER,Fe-S cluster assembly ATPase SufC,B488_RS04175(),BioCyc
B488_RS04800-MONOMER,ATP phosphoribosyltransferase regulatory subunit,B488_RS04800(),BioCyc
B488_RS01010-MONOMER,flagellar basal body P-ring protein FlgI,B488_RS01010(),BioCyc
B488_RS02480-MONOMER,hypothetical protein,B488_RS02480(),BioCyc
B488_RS02995-MONOMER,elongation factor P,B488_RS02995(),BioCyc
B488_RS03605-MONOMER,cell division protein ZapE,B488_RS03605(),BioCyc
B488_RS01555-MONOMER,SDR family NAD(P)-dependent oxidoreductase,B488_RS01555(),BioCyc
B488_RS04180-MONOMER,Fe-S cluster assembly protein SufB,B488_RS04180(),BioCyc
B488_RS06475-MONOMER,tRNA pseudouridine(38-40) synthase TruA,B488_RS06475(2),BioCyc
B488_RS01835-MONOMER,HlyD family efflux transporter periplasmic adaptor subunit,B488_RS01835(),BioCyc
B488_RS05095-MONOMER,ComF family protein,B488_RS05095(),BioCyc
B488_RS01015-MONOMER,MotE family protein,B488_RS01015(),BioCyc
B488_RS02135-MONOMER,JAB domain-containing protein,B488_RS02135(),BioCyc
B488_RS02485-MONOMER,hypothetical protein,B488_RS02485(),BioCyc
B488_RS00150-MONOMER,transcription termination/antitermination protein NusA,B488_RS00150(1),BioCyc
B488_RS05860-MONOMER,molecular chaperone DnaJ,B488_RS05860(2),BioCyc
B488_RS05620-MONOMER,pyridoxal phosphate-dependent aminotransferase,B488_RS05620(),BioCyc
B488_RS03010-MONOMER,Mlr4354 like protein,B488_RS03010(),BioCyc
B488_RS07055-MONOMER,Flp family type IVb pilin,B488_RS07055(),BioCyc
B488_RS06855-MONOMER,AprI/Inh family metalloprotease inhibitor,B488_RS06855(),BioCyc
B488_RS00435-MONOMER,DNA gyrase inhibitor YacG,B488_RS00435(),BioCyc
B488_RS04455-MONOMER,cupredoxin domain-containing protein,B488_RS04455(),BioCyc
B488_RS04190-MONOMER,alpha/beta hydrolase,B488_RS04190(),BioCyc
B488_RS06175-MONOMER,signal recognition particle protein,B488_RS06175(),BioCyc
B488_RS04805-MONOMER,ATP phosphoribosyltransferase,B488_RS04805(2),BioCyc
B488_RS01020-MONOMER,flagellar basal body L-ring protein FlgH,B488_RS01020(),BioCyc
B488_RS02490-MONOMER,tail fiber domain-containing protein,B488_RS02490(),BioCyc
B488_RS05325-MONOMER,citrate synthase,B488_RS05325(6),BioCyc
B488_RS03015-MONOMER,redox-regulated ATPase YchF,B488_RS03015(),BioCyc
B488_RS03615-MONOMER,succinate dehydrogenase iron-sulfur subunit,B488_RS03615(),BioCyc
B488_RS01560-MONOMER,amidophosphoribosyltransferase,B488_RS01560(4),BioCyc
B488_RS04195-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpA,B488_RS04195(),BioCyc
B488_RS06480-MONOMER,methionyl-tRNA formyltransferase,B488_RS06480(1),BioCyc
B488_RS01840-MONOMER,ATP-binding cassette domain-containing protein,B488_RS01840(),BioCyc
B488_RS01025-MONOMER,flagellar basal body-associated FliL family protein,B488_RS01025(),BioCyc
B488_RS02140-MONOMER,type I methionyl aminopeptidase,B488_RS02140(1),BioCyc
B488_RS05105-MONOMER,GAF domain-containing protein,B488_RS05105(),BioCyc
B488_RS00155-MONOMER,translation initiation factor IF-2,B488_RS00155(1),BioCyc
CPLX27KH-16,ATP-dependent Clp protease,B488_RS04380() AND B488_RS04385(),BioCyc
B488_RS03020-MONOMER,aminoacyl-tRNA hydrolase,B488_RS03020(),BioCyc
B488_RS06290-MONOMER,hypothetical protein,B488_RS06290(),BioCyc
B488_RS03620-MONOMER,succinate dehydrogenase flavoprotein subunit,B488_RS03620(),BioCyc
B488_RS06025-MONOMER,ribose-phosphate pyrophosphokinase,B488_RS06025(1),BioCyc
B488_RS00445-MONOMER,EAL domain-containing protein,B488_RS00445(),BioCyc
B488_RS04460-MONOMER,iron permease,B488_RS04460(),BioCyc
B488_RS04200-MONOMER,ATP-dependent Clp protease adapter ClpS,B488_RS04200(),BioCyc
B488_RS04810-MONOMER,histidinol dehydrogenase,B488_RS04810(2),BioCyc
B488_RS01030-MONOMER,flagellar type III secretion system pore protein FliP,B488_RS01030(),BioCyc
B488_RS02495-MONOMER,hypothetical protein,B488_RS02495(),BioCyc
B488_RS06835-MONOMER,porin family protein,B488_RS06835(),BioCyc
B488_RS03625-MONOMER,"succinate dehydrogenase, hydrophobic membrane anchor protein",B488_RS03625(),BioCyc
B488_RS01565-MONOMER,CvpA family protein,B488_RS01565(),BioCyc
B488_RS04205-MONOMER,DUF3126 family protein,B488_RS04205(),BioCyc
B488_RS06485-MONOMER,peptide deformylase,B488_RS06485(1),BioCyc
B488_RS06785-MONOMER,Secreted protease B precursor ProB,B488_RS06785(),BioCyc
B488_RS06975-MONOMER,twin-arginine translocation signal domain-containing protein,B488_RS06975(),BioCyc
B488_RS02145-MONOMER,hypothetical protein,B488_RS02145(),BioCyc
B488_RS05110-MONOMER,family 10 glycosylhydrolase,B488_RS05110(),BioCyc
B488_RS00160-MONOMER,ribosome-binding factor A,B488_RS00160(),BioCyc
B488_RS05870-MONOMER,50S ribosomal protein L21,B488_RS05870(1),BioCyc
B488_RS05625-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,B488_RS05625(1),BioCyc
B488_RS03030-MONOMER,hypothetical protein,B488_RS03030(),BioCyc
B488_RS03630-MONOMER,"succinate dehydrogenase, cytochrome b556 subunit",B488_RS03630(),BioCyc
B488_RS00450-MONOMER,exodeoxyribonuclease VII small subunit,B488_RS00450(),BioCyc
B488_RS04465-MONOMER,4Fe-4S binding protein,B488_RS04465(),BioCyc
B488_RS04210-MONOMER,alpha/beta hydrolase,B488_RS04210(),BioCyc
B488_RS06180-MONOMER,30S ribosomal protein S16,B488_RS06180(1),BioCyc
B488_RS04815-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,B488_RS04815(1),BioCyc
CPLX27KH-1,F0F1 ATP synthase,B488_RS03535() AND B488_RS03540() AND B488_RS03545() AND B488_RS03550(),BioCyc
B488_RS01035-MONOMER,diaminopimelate decarboxylase,B488_RS01035(4),BioCyc
B488_RS02500-MONOMER,hypothetical protein,B488_RS02500(),BioCyc
B488_RS05330-MONOMER,ComEC/Rec2 family competence protein,B488_RS05330(),BioCyc
B488_RS07005-MONOMER,acyltransferase family protein,B488_RS07005(),BioCyc
B488_RS03635-MONOMER,EVE domain-containing protein,B488_RS03635(),BioCyc
B488_RS01570-MONOMER,DNA repair protein RadA,B488_RS01570(),BioCyc
B488_RS04215-MONOMER,zinc-finger domain-containing protein,B488_RS04215(),BioCyc
B488_RS06490-MONOMER,DNA recombination protein RmuC,B488_RS06490(),BioCyc
B488_RS01850-MONOMER,hypothetical protein,B488_RS01850(),BioCyc
B488_RS07075-MONOMER,hypothetical protein,B488_RS07075(),BioCyc
B488_RS01040-MONOMER,argininosuccinate lyase,B488_RS01040(1),BioCyc
B488_RS02505-MONOMER,hypothetical protein,B488_RS02505(),BioCyc
B488_RS05115-MONOMER,peroxiredoxin,B488_RS05115(),BioCyc
B488_RS00165-MONOMER,tRNA pseudouridine(55) synthase TruB,B488_RS00165(1),BioCyc
B488_RS05640-MONOMER,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB,B488_RS05640(2),BioCyc
B488_RS06840-MONOMER,helix-turn-helix transcriptional regulator,B488_RS06840(),BioCyc
B488_RS03640-MONOMER,NAD(P)-dependent glycerol-3-phosphate dehydrogenase,B488_RS03640(2),BioCyc
B488_RS06030-MONOMER,hypothetical protein,B488_RS06030(),BioCyc
B488_RS00455-MONOMER,YraN family protein,B488_RS00455(),BioCyc
B488_RS04470-MONOMER,DNA polymerase I,B488_RS04470(),BioCyc
B488_RS04220-MONOMER,NAD(P)-binding protein,B488_RS04220(),BioCyc
B488_RS04820-MONOMER,hypothetical protein,B488_RS04820(),BioCyc
B488_RS01045-MONOMER,electron transfer flavoprotein subunit alpha/FixB family protein,B488_RS01045(),BioCyc
B488_RS03045-MONOMER,class I SAM-dependent methyltransferase,B488_RS03045(),BioCyc
B488_RS03645-MONOMER,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,B488_RS03645(),BioCyc
B488_RS01575-MONOMER,alanine racemase,B488_RS01575(1),BioCyc
B488_RS04225-MONOMER,amino acid ABC transporter substrate-binding protein,B488_RS04225(),BioCyc
B488_RS00460-MONOMER,16S rRNA (cytidine(1402)-2'-O)-methyltransferase,B488_RS00460(),BioCyc
B488_RS06500-MONOMER,DUF541 domain-containing protein,B488_RS06500(),BioCyc
B488_RS01855-MONOMER,endonuclease III,B488_RS01855(),BioCyc
CPLX27KH-22,predicted ABC transporter of a branched-chain amino acid,B488_RS04990() AND B488_RS04995(),BioCyc
B488_RS01050-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,B488_RS01050(),BioCyc
B488_RS02150-MONOMER,LL-diaminopimelate aminotransferase,B488_RS02150(2),BioCyc
B488_RS02510-MONOMER,hypothetical protein,B488_RS02510(),BioCyc
B488_RS05120-MONOMER,ATP-binding cassette domain-containing protein,B488_RS05120(),BioCyc
B488_RS05335-MONOMER,transcriptional repressor LexA,B488_RS05335(),BioCyc
B488_RS00170-MONOMER,30S ribosomal protein S15,B488_RS00170(),BioCyc
B488_RS05875-MONOMER,50S ribosomal protein L27,B488_RS05875(1),BioCyc
B488_RS05645-MONOMER,GTPase HflX,B488_RS05645(),BioCyc
B488_RS03050-MONOMER,hypothetical protein,B488_RS03050(),BioCyc
B488_RS06295-MONOMER,Trm112 family protein,B488_RS06295(),BioCyc
B488_RS03650-MONOMER,hydroxymethylbilane synthase,B488_RS03650(1),BioCyc
B488_RS00465-MONOMER,restriction endonuclease subunit M,B488_RS00465(),BioCyc
B488_RS04475-MONOMER,hypothetical protein,B488_RS04475(),BioCyc
B488_RS04230-MONOMER,amino acid ABC transporter permease,B488_RS04230(),BioCyc
B488_RS06185-MONOMER,ribosome maturation factor RimM,B488_RS06185(),BioCyc
B488_RS04830-MONOMER,protein translocase subunit SecD,B488_RS04830(),BioCyc
B488_RS01055-MONOMER,YihY/virulence factor BrkB family protein,B488_RS01055(),BioCyc
B488_RS03055-MONOMER,phage terminase large subunit,B488_RS03055(),BioCyc
B488_RS03655-MONOMER,uroporphyrinogen-III synthase,B488_RS03655(),BioCyc
B488_RS01580-MONOMER,replicative DNA helicase,B488_RS01580(),BioCyc
B488_RS00470-MONOMER,branched-chain amino acid ABC transporter substrate-binding protein,B488_RS00470(),BioCyc
B488_RS04235-MONOMER,amino acid ABC transporter permease,B488_RS04235(),BioCyc
B488_RS06505-MONOMER,RNA polymerase sigma factor RpoD,B488_RS06505(1),BioCyc
B488_RS01860-MONOMER,DEAD/DEAH box helicase,B488_RS01860(),BioCyc
B488_RS05125-MONOMER,ABC transporter permease,B488_RS05125(),BioCyc
B488_RS01060-MONOMER,disulfide bond formation protein B,B488_RS01060(),BioCyc
B488_RS02155-MONOMER,homoserine dehydrogenase,B488_RS02155(2),BioCyc
B488_RS02515-MONOMER,lysozyme,B488_RS02515(),BioCyc
B488_RS05340-MONOMER,3-deoxy-8-phosphooctulonate synthase,B488_RS05340(4),BioCyc
B488_RS00175-MONOMER,polyribonucleotide nucleotidyltransferase,B488_RS00175(3),BioCyc
B488_RS05650-MONOMER,hypothetical protein,B488_RS05650(),BioCyc
B488_RS03060-MONOMER,hypothetical protein,B488_RS03060(),BioCyc
B488_RS06300-MONOMER,hypothetical protein,B488_RS06300(),BioCyc
B488_RS06860-MONOMER,hypothetical protein,B488_RS06860(),BioCyc
B488_RS06035-MONOMER,hypothetical protein,B488_RS06035(),BioCyc
B488_RS00480-MONOMER,branched-chain amino acid ABC transporter substrate-binding protein,B488_RS00480(),BioCyc
B488_RS04480-MONOMER,hypothetical protein,B488_RS04480(),BioCyc
B488_RS04240-MONOMER,amino acid ABC transporter ATP-binding protein,B488_RS04240(),BioCyc
B488_RS04835-MONOMER,Kef family K(+) transporter,B488_RS04835(),BioCyc
B488_RS01070-MONOMER,UTP--glucose-1-phosphate uridylyltransferase GalU,B488_RS01070(1),BioCyc
B488_RS03065-MONOMER,DUF3289 family protein,B488_RS03065(),BioCyc
B488_RS03660-MONOMER,hypothetical protein,B488_RS03660(),BioCyc
B488_RS01585-MONOMER,50S ribosomal protein L9,B488_RS01585(1),BioCyc
B488_RS00485-MONOMER,threonine synthase,B488_RS00485(1),BioCyc
B488_RS04250-MONOMER,ETC complex I subunit,B488_RS04250(),BioCyc
B488_RS06510-MONOMER,NAD(P)H-quinone oxidoreductase,B488_RS06510(),BioCyc
B488_RS01865-MONOMER,M23 family metallopeptidase,B488_RS01865(),BioCyc
B488_RS05130-MONOMER,MetQ/NlpA family ABC transporter substrate-binding protein,B488_RS05130(),BioCyc
B488_RS01075-MONOMER,ferredoxin--NADP reductase,B488_RS01075(1),BioCyc
B488_RS02160-MONOMER,single-stranded-DNA-specific exonuclease RecJ,B488_RS02160(),BioCyc
B488_RS02520-MONOMER,hypothetical protein,B488_RS02520(),BioCyc
B488_RS05345-MONOMER,phosphopyruvate hydratase,B488_RS05345(2),BioCyc
B488_RS00180-MONOMER,transcriptional regulator,B488_RS00180(),BioCyc
B488_RS05880-MONOMER,GTPase ObgE,B488_RS05880(),BioCyc
B488_RS03665-MONOMER,transmembrane protein,B488_RS03665(),BioCyc
B488_RS00490-MONOMER,insulinase family protein,B488_RS00490(),BioCyc
B488_RS06905-MONOMER,hypothetical protein,B488_RS06905(),BioCyc
B488_RS04260-MONOMER,C1 family peptidase,B488_RS04260(),BioCyc
B488_RS06190-MONOMER,tRNA (guanosine(37)-N1)-methyltransferase TrmD,B488_RS06190(2),BioCyc
B488_RS04840-MONOMER,glucose-1-phosphate thymidylyltransferase RfbA,B488_RS04840(1),BioCyc
B488_RS01080-MONOMER,Na+/H+ antiporter NhaA,B488_RS01080(2),BioCyc
B488_RS02525-MONOMER,hypothetical protein,B488_RS02525(),BioCyc
B488_RS03070-MONOMER,hypothetical protein,B488_RS03070(),BioCyc
B488_RS03670-MONOMER,hypothetical protein,B488_RS03670(),BioCyc
