,name,genes,source
USA300HOU_RS12745-MONOMER,zinc ribbon domain-containing protein,USA300HOU_RS12745(),BioCyc
CPLX2KSB-4,putative molybdate ABC transporter,USA300HOU_RS12340() AND USA300HOU_RS12335(),BioCyc
USA300HOU_RS08385-MONOMER,hypothetical protein,USA300HOU_RS08385(),BioCyc
USA300HOU_RS12125-MONOMER,50S ribosomal protein L14,USA300HOU_RS12125(1),BioCyc
USA300HOU_RS13030-MONOMER,DUF4467 domain-containing protein,USA300HOU_RS13030(),BioCyc
USA300HOU_RS15985-MONOMER,hypothetical protein,USA300HOU_RS15985(),BioCyc
CPLX2KSB-23,galactose-6-phosphate isomerase,USA300HOU_RS15915() AND USA300HOU_RS15920(),BioCyc
USA300HOU_RS07130-MONOMER,diaminopimelate decarboxylase,USA300HOU_RS07130(4),BioCyc
USA300HOU_RS14125-MONOMER,fructose bisphosphate aldolase,USA300HOU_RS14125(),BioCyc
USA300HOU_RS06970-MONOMER,anthranilate phosphoribosyltransferase,USA300HOU_RS06970(1),BioCyc
USA300HOU_RS05975-MONOMER,cell division protein SepF,USA300HOU_RS05975(),BioCyc
USA300HOU_RS10325-MONOMER,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,USA300HOU_RS10325(),BioCyc
USA300HOU_RS01060-MONOMER,ABC transporter permease,USA300HOU_RS01060(),BioCyc
USA300HOU_RS13245-MONOMER,2-dehydropantoate 2-reductase,USA300HOU_RS13245(),BioCyc
USA300HOU_RS07465-MONOMER,nucleotide pyrophosphohydrolase,USA300HOU_RS07465(),BioCyc
USA300HOU_RS14455-MONOMER,GNAT family N-acetyltransferase,USA300HOU_RS14455(),BioCyc
USA300HOU_RS06940-MONOMER,4-oxalocrotonate tautomerase,USA300HOU_RS06940(),BioCyc
USA300HOU_RS11220-MONOMER,K(+)-transporting ATPase subunit F,USA300HOU_RS11220(),BioCyc
USA300HOU_RS00310-MONOMER,ornithine carbamoyltransferase,USA300HOU_RS00310(),BioCyc
USA300HOU_RS01965-MONOMER,saureusylococcal enterotoxin-like toxin X,USA300HOU_RS01965(),BioCyc
USA300HOU_RS10450-MONOMER,hypothetical protein,USA300HOU_RS10450(),BioCyc
USA300HOU_RS13560-MONOMER,hypothetical protein,USA300HOU_RS13560(),BioCyc
USA300HOU_RS05820-MONOMER,hypothetical protein,USA300HOU_RS05820(),BioCyc
USA300HOU_RS03325-MONOMER,hypothetical protein,USA300HOU_RS03325(),BioCyc
CPLX2KSB-22,PTS lactose/cellobiose transporter,USA300HOU_RS11870() AND USA300HOU_RS11875(),BioCyc
USA300HOU_RS14130-MONOMER,malate dehydrogenase (quinone),USA300HOU_RS14130(),BioCyc
USA300HOU_RS09380-MONOMER,proline dehydrogenase,USA300HOU_RS09380(),BioCyc
USA300HOU_RS12355-MONOMER,biotin transporter BioY,USA300HOU_RS12355(),BioCyc
USA300HOU_RS09070-MONOMER,universal stress protein,USA300HOU_RS09070(),BioCyc
USA300HOU_RS03935-MONOMER,preQ(1) synthase,USA300HOU_RS03935(2),BioCyc
CPLX2KSB-88,Na+/H+ antiporter Mnh1,USA300HOU_RS04690() AND USA300HOU_RS04695() AND USA300HOU_RS04700() AND USA300HOU_RS04705() AND USA300HOU_RS04710() AND USA300HOU_RS04715() AND USA300HOU_RS04720(),BioCyc
USA300HOU_RS10465-MONOMER,DUF1700 domain-containing protein,USA300HOU_RS10465(),BioCyc
USA300HOU_RS06610-MONOMER,hypothetical protein,USA300HOU_RS06610(),BioCyc
USA300HOU_RS06915-MONOMER,hypothetical protein,USA300HOU_RS06915(),BioCyc
USA300HOU_RS05345-MONOMER,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,USA300HOU_RS05345(1),BioCyc
USA300HOU_RS12535-MONOMER,MurR/RpiR family transcriptional regulator,USA300HOU_RS12535(),BioCyc
USA300HOU_RS14735-MONOMER,hypothetical protein,USA300HOU_RS14735(),BioCyc
USA300HOU_RS03675-MONOMER,GNAT family N-acetyltransferase,USA300HOU_RS03675(),BioCyc
USA300HOU_RS12755-MONOMER,MarR family transcriptional regulator,USA300HOU_RS12755(),BioCyc
USA300HOU_RS00825-MONOMER,type 8 capsular polysaccharide synthesis protein Cap8F,USA300HOU_RS00825(),BioCyc
USA300HOU_RS09630-MONOMER,serine protease SplF,USA300HOU_RS09630(),BioCyc
USA300HOU_RS04585-MONOMER,YutD family protein,USA300HOU_RS04585(),BioCyc
USA300HOU_RS13570-MONOMER,gluconate:H+ symporter,USA300HOU_RS13570(),BioCyc
USA300HOU_RS12130-MONOMER,30S ribosomal protein S17,USA300HOU_RS12130(1),BioCyc
USA300HOU_RS13035-MONOMER,FemA/FemB family glycyltransferase FmhA,USA300HOU_RS13035(),BioCyc
USA300HOU_RS02430-MONOMER,hypothetical protein,USA300HOU_RS02430(),BioCyc
CPLX2KSB-21,DNA topoisomerase (ATP-hydrolyzing),USA300HOU_RS00025() AND USA300HOU_RS00030(),BioCyc
USA300HOU_RS07135-MONOMER,sarA expression modulator MsaC,USA300HOU_RS07135(),BioCyc
USA300HOU_RS14135-MONOMER,hypothetical protein,USA300HOU_RS14135(),BioCyc
USA300HOU_RS01595-MONOMER,antitoxin YezG family protein,USA300HOU_RS01595(),BioCyc
USA300HOU_RS00270-MONOMER,GNAT family N-acetyltransferase,USA300HOU_RS00270(4),BioCyc
USA300HOU_RS00110-MONOMER,two-component system activity regulator YycH,USA300HOU_RS00110(),BioCyc
USA300HOU_RS14785-MONOMER,hypothetical protein,USA300HOU_RS14785(),BioCyc
USA300HOU_RS07470-MONOMER,zinc metallopeptidase,USA300HOU_RS07470(),BioCyc
USA300HOU_RS10135-MONOMER,A/G-specific adenine glycosylase,USA300HOU_RS10135(),BioCyc
USA300HOU_RS01065-MONOMER,ABC transporter substrate-binding protein,USA300HOU_RS01065(),BioCyc
USA300HOU_RS09700-MONOMER,lantibiotic dehydratase,USA300HOU_RS09700(),BioCyc
USA300HOU_RS05180-MONOMER,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",USA300HOU_RS05180(1),BioCyc
USA300HOU_RS13250-MONOMER,MFS transporter,USA300HOU_RS13250(),BioCyc
USA300HOU_RS08320-MONOMER,Nif3-like dinuclear metal center hexameric protein,USA300HOU_RS08320(),BioCyc
USA300HOU_RS03440-MONOMER,M50 family metallopeptidase,USA300HOU_RS03440(),BioCyc
USA300HOU_RS08600-MONOMER,DUF1292 domain-containing protein,USA300HOU_RS08600(),BioCyc
USA300HOU_RS14460-MONOMER,tyrosine-protein phosphatase,USA300HOU_RS14460(),BioCyc
USA300HOU_RS03620-MONOMER,cupin domain-containing protein,USA300HOU_RS03620(),BioCyc
USA300HOU_RS06945-MONOMER,Y-family DNA polymerase,USA300HOU_RS06945(),BioCyc
USA300HOU_RS06075-MONOMER,guanylate kinase,USA300HOU_RS06075(2),BioCyc
USA300HOU_RS08865-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpX,USA300HOU_RS08865(),BioCyc
USA300HOU_RS06460-MONOMER,helix-turn-helix domain-containing protein,USA300HOU_RS06460(),BioCyc
USA300HOU_RS08730-MONOMER,Holliday junction branch migration DNA helicase RuvB,USA300HOU_RS08730(),BioCyc
USA300HOU_RS13575-MONOMER,gluconokinase,USA300HOU_RS13575(2),BioCyc
USA300HOU_RS06355-MONOMER,phosphatidate cytidylyltransferase,USA300HOU_RS06355(1),BioCyc
USA300HOU_RS08215-MONOMER,hypothetical protein,USA300HOU_RS08215(),BioCyc
CPLX2KSB-20,"acetyl-CoA carboxylase, carboxyltransferase",USA300HOU_RS09015() AND USA300HOU_RS09020(),BioCyc
USA300HOU_RS07860-MONOMER,PVL family protein,USA300HOU_RS07860(),BioCyc
USA300HOU_RS07140-MONOMER,cold shock protein CspA,USA300HOU_RS07140(),BioCyc
USA300HOU_RS14140-MONOMER,AMP-binding protein,USA300HOU_RS14140(),BioCyc
USA300HOU_RS12360-MONOMER,nucleoside hydrolase,USA300HOU_RS12360(),BioCyc
USA300HOU_RS03940-MONOMER,DMT family transporter,USA300HOU_RS03940(),BioCyc
CPLX2KSB-87,phosphoribosylformylglycinamidine synthase,USA300HOU_RS05315() AND USA300HOU_RS05325(),BioCyc
USA300HOU_RS06615-MONOMER,hypothetical protein,USA300HOU_RS06615(),BioCyc
USA300HOU_RS10650-MONOMER,phage head-tail adapter protein,USA300HOU_RS10650(),BioCyc
USA300HOU_RS07970-MONOMER,DUF1672 domain-containing protein,USA300HOU_RS07970(),BioCyc
USA300HOU_RS06445-MONOMER,insulinase family protein,USA300HOU_RS06445(),BioCyc
USA300HOU_RS08965-MONOMER,ATP-binding protein,USA300HOU_RS08965(),BioCyc
USA300HOU_RS02170-MONOMER,type I restriction-modification system subunit M,USA300HOU_RS02170(),BioCyc
USA300HOU_RS01440-MONOMER,linear amide C-N hydrolase,USA300HOU_RS01440(),BioCyc
USA300HOU_RS11225-MONOMER,sensor histidine kinase KdpD,USA300HOU_RS11225(),BioCyc
USA300HOU_RS00275-MONOMER,zinc-dependent alcohol dehydrogenase family protein,USA300HOU_RS00275(2),BioCyc
USA300HOU_RS04020-MONOMER,peptidase T,USA300HOU_RS04020(),BioCyc
USA300HOU_RS09085-MONOMER,thiol peroxidase,USA300HOU_RS09085(),BioCyc
USA300HOU_RS12760-MONOMER,YdcF family protein,USA300HOU_RS12760(),BioCyc
USA300HOU_RS13580-MONOMER,GntR family transcriptional regulator,USA300HOU_RS13580(),BioCyc
USA300HOU_RS13040-MONOMER,amino acid ABC transporter ATP-binding protein,USA300HOU_RS13040(),BioCyc
USA300HOU_RS04250-MONOMER,DUF5067 domain-containing protein,USA300HOU_RS04250(),BioCyc
USA300HOU_RS01915-MONOMER,mechanosensitive ion channel family protein,USA300HOU_RS01915(),BioCyc
USA300HOU_RS04630-MONOMER,D-alanine--poly(phosphoribitol) ligase subunit 2,USA300HOU_RS04630(),BioCyc
CPLX2KSB-19,acetyl-CoA carboxylase biotin carboxyl,USA300HOU_RS08555() AND USA300HOU_RS08560(),BioCyc
USA300HOU_RS14145-MONOMER,antibiotic biosynthesis monooxygenase,USA300HOU_RS14145(),BioCyc
USA300HOU_RS03140-MONOMER,DUF443 domain-containing protein,USA300HOU_RS03140(),BioCyc
USA300HOU_RS09385-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",USA300HOU_RS09385(60),BioCyc
USA300HOU_RS05275-MONOMER,cytochrome aa3 quinol oxidase subunit I,USA300HOU_RS05275(),BioCyc
USA300HOU_RS05980-MONOMER,YggT family protein,USA300HOU_RS05980(),BioCyc
USA300HOU_RS09075-MONOMER,acetate kinase,USA300HOU_RS09075(1),BioCyc
USA300HOU_RS09520-MONOMER,membrane protein insertion efficiency factor YidD,USA300HOU_RS09520(),BioCyc
USA300HOU_RS07475-MONOMER,DUF1405 domain-containing protein,USA300HOU_RS07475(),BioCyc
USA300HOU_RS07810-MONOMER,transcriptional activator RinB,USA300HOU_RS07810(),BioCyc
USA300HOU_RS08480-MONOMER,class I SAM-dependent methyltransferase,USA300HOU_RS08480(),BioCyc
USA300HOU_RS08700-MONOMER,adenine phosphoribosyltransferase,USA300HOU_RS08700(2),BioCyc
USA300HOU_RS06620-MONOMER,hypothetical protein,USA300HOU_RS06620(),BioCyc
USA300HOU_RS02085-MONOMER,transposase,USA300HOU_RS02085(),BioCyc
USA300HOU_RS09880-MONOMER,GAF domain-containing sensor histidine kinase,USA300HOU_RS09880(),BioCyc
USA300HOU_RS13255-MONOMER,ABC transporter permease,USA300HOU_RS13255(),BioCyc
USA300HOU_RS03445-MONOMER,WecB/TagA/CpsF family glycosyltransferase,USA300HOU_RS03445(1),BioCyc
USA300HOU_RS06950-MONOMER,prephenate dehydrogenase,USA300HOU_RS06950(),BioCyc
USA300HOU_RS14465-MONOMER,polysaccharide biosynthesis tyrosine autokinase,USA300HOU_RS14465(),BioCyc
USA300HOU_RS07845-MONOMER,SAV1978 family virulence-associated passenger protein,USA300HOU_RS07845(),BioCyc
USA300HOU_RS08885-MONOMER,NUDIX domain-containing protein,USA300HOU_RS08885(),BioCyc
USA300HOU_RS08105-MONOMER,alpha-ketoacid dehydrogenase subunit beta,USA300HOU_RS08105(2),BioCyc
USA300HOU_RS01070-MONOMER,gamma-glutamyltransferase,USA300HOU_RS01070(1),BioCyc
USA300HOU_RS11980-MONOMER,hypothetical protein,USA300HOU_RS11980(),BioCyc
USA300HOU_RS06205-MONOMER,chromosome segregation protein SMC,USA300HOU_RS06205(),BioCyc
USA300HOU_RS00835-MONOMER,CatB-related O-acetyltransferase,USA300HOU_RS00835(),BioCyc
USA300HOU_RS09635-MONOMER,serine protease SplE,USA300HOU_RS09635(),BioCyc
USA300HOU_RS10550-MONOMER,complement inhibitor SCIN-A,USA300HOU_RS10550(),BioCyc
USA300HOU_RS13585-MONOMER,MerR family transcriptional regulator,USA300HOU_RS13585(),BioCyc
USA300HOU_RS05825-MONOMER,alpha-hemolysin,USA300HOU_RS05825(),BioCyc
USA300HOU_RS03330-MONOMER,hypothetical protein,USA300HOU_RS03330(),BioCyc
USA300HOU_RS14150-MONOMER,sterile alpha motif-like domain-containing protein,USA300HOU_RS14150(),BioCyc
CPLX2KSB-18,ADP-forming succinate--CoA ligase,USA300HOU_RS06265(2) AND USA300HOU_RS06270(2),BioCyc
USA300HOU_RS08275-MONOMER,5-formyltetrahydrofolate cyclo-ligase,USA300HOU_RS08275(),BioCyc
USA300HOU_RS07150-MONOMER,regulatory protein MsaA,USA300HOU_RS07150(),BioCyc
USA300HOU_RS11250-MONOMER,rod shape-determining protein RodA,USA300HOU_RS11250(),BioCyc
USA300HOU_RS11525-MONOMER,membrane protein,USA300HOU_RS11525(),BioCyc
USA300HOU_RS12365-MONOMER,ABC transporter substrate-binding protein,USA300HOU_RS12365(),BioCyc
USA300HOU_RS02980-MONOMER,YojF family protein,USA300HOU_RS02980(),BioCyc
CPLX2KSB-86,Na+/H+ antiporter Mnh2,USA300HOU_RS03380() AND USA300HOU_RS03385() AND USA300HOU_RS03390() AND USA300HOU_RS03395() AND USA300HOU_RS03400() AND USA300HOU_RS03405() AND USA300HOU_RS03410(),BioCyc
USA300HOU_RS14470-MONOMER,Wzz/FepE/Etk N-terminal domain-containing protein,USA300HOU_RS14470(),BioCyc
USA300HOU_RS07750-MONOMER,phage major capsid protein,USA300HOU_RS07750(),BioCyc
USA300HOU_RS12540-MONOMER,amino acid permease,USA300HOU_RS12540(),BioCyc
USA300HOU_RS04940-MONOMER,tryptophan--tRNA ligase,USA300HOU_RS04940(2),BioCyc
USA300HOU_RS01075-MONOMER,tandem-type lipoprotein,USA300HOU_RS01075(),BioCyc
USA300HOU_RS05660-MONOMER,heme ABC transporter substrate-binding protein IsdE,USA300HOU_RS05660(),BioCyc
USA300HOU_RS12770-MONOMER,ABC transporter ATP-binding protein,USA300HOU_RS12770(),BioCyc
CPLX2KSB-2,phenol-soluble modulin export ABC transporter,USA300HOU_RS10495() AND USA300HOU_RS10485() AND USA300HOU_RS10480() AND USA300HOU_RS10490(),BioCyc
USA300HOU_RS13590-MONOMER,GTP pyrophosphokinase family protein,USA300HOU_RS13590(),BioCyc
USA300HOU_RS13045-MONOMER,amino acid ABC transporter permease,USA300HOU_RS13045(),BioCyc
USA300HOU_RS12135-MONOMER,50S ribosomal protein L29,USA300HOU_RS12135(),BioCyc
USA300HOU_RS02460-MONOMER,cyclic-di-AMP receptor,USA300HOU_RS02460(),BioCyc
USA300HOU_RS07480-MONOMER,YpiB family protein,USA300HOU_RS07480(),BioCyc
CPLX2KSB-17,dihydroxyacetone kinase,USA300HOU_RS03520() AND USA300HOU_RS03515() AND USA300HOU_RS03525(),BioCyc
USA300HOU_RS14155-MONOMER,choline dehydrogenase,USA300HOU_RS14155(1),BioCyc
USA300HOU_RS02320-MONOMER,bifunctional cystathionine gamma-lyase/homocysteine desulfhydrase,USA300HOU_RS02320(4),BioCyc
USA300HOU_RS08775-MONOMER,hypothetical protein,USA300HOU_RS08775(),BioCyc
USA300HOU_RS06680-MONOMER,polymorphic toxin type 50 domain-containing protein,USA300HOU_RS06680(),BioCyc
USA300HOU_RS09850-MONOMER,exonuclease SbcCD subunit D,USA300HOU_RS09850(),BioCyc
USA300HOU_RS13260-MONOMER,osmoprotectant ABC transporter substrate-binding protein,USA300HOU_RS13260(),BioCyc
USA300HOU_RS03625-MONOMER,hypothetical protein,USA300HOU_RS03625(),BioCyc
USA300HOU_RS14475-MONOMER,ica operon transcriptional regulator IcaR,USA300HOU_RS14475(),BioCyc
USA300HOU_RS09935-MONOMER,PTS transporter subunit IIC,USA300HOU_RS09935(),BioCyc
USA300HOU_RS06080-MONOMER,DNA-directed RNA polymerase subunit omega,USA300HOU_RS06080(),BioCyc
USA300HOU_RS00280-MONOMER,hypothetical protein,USA300HOU_RS00280(),BioCyc
USA300HOU_RS08085-MONOMER,stressosome-associated protein Prli42,USA300HOU_RS08085(),BioCyc
USA300HOU_RS01490-MONOMER,type VII secretion protein EsaA,USA300HOU_RS01490(),BioCyc
USA300HOU_RS11970-MONOMER,hypothetical protein,USA300HOU_RS11970(),BioCyc
USA300HOU_RS01080-MONOMER,FMN-dependent NADH-azoreductase,USA300HOU_RS01080(),BioCyc
USA300HOU_RS01995-MONOMER,phosphoglycerate mutase family protein,USA300HOU_RS01995(1),BioCyc
USA300HOU_RS13595-MONOMER,DUF2188 domain-containing protein,USA300HOU_RS13595(),BioCyc
USA300HOU_RS06360-MONOMER,RIP metalloprotease RseP,USA300HOU_RS06360(),BioCyc
USA300HOU_RS04255-MONOMER,hypothetical protein,USA300HOU_RS04255(),BioCyc
USA300HOU_RS14160-MONOMER,betaine-aldehyde dehydrogenase,USA300HOU_RS14160(4),BioCyc
CPLX2KSB-16,DNA topoisomerase IV,USA300HOU_RS06890() AND USA300HOU_RS06895(),BioCyc
USA300HOU_RS07155-MONOMER,acylphosphatase,USA300HOU_RS07155(1),BioCyc
USA300HOU_RS12370-MONOMER,acyl-CoA/acyl-ACP dehydrogenase,USA300HOU_RS12370(),BioCyc
USA300HOU_RS02985-MONOMER,glucosamine-6-phosphate deaminase,USA300HOU_RS02985(6),BioCyc
USA300HOU_RS08980-MONOMER,NADP-dependent isocitrate dehydrogenase,USA300HOU_RS08980(2),BioCyc
USA300HOU_RS03945-MONOMER,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,USA300HOU_RS03945(),BioCyc
USA300HOU_RS08985-MONOMER,citrate synthase,USA300HOU_RS08985(2),BioCyc
USA300HOU_RS01085-MONOMER,M23 family metallopeptidase,USA300HOU_RS01085(),BioCyc
CPLX2KSB-85,helicase-exonuclease AddAB,USA300HOU_RS04795() AND USA300HOU_RS04800(),BioCyc
USA300HOU_RS10835-MONOMER,XRE family transcriptional regulator,USA300HOU_RS10835(),BioCyc
USA300HOU_RS06450-MONOMER,SDR family NAD(P)-dependent oxidoreductase,USA300HOU_RS06450(),BioCyc
USA300HOU_RS06955-MONOMER,M42 family metallopeptidase,USA300HOU_RS06955(),BioCyc
USA300HOU_RS03630-MONOMER,DUF402 domain-containing protein,USA300HOU_RS03630(),BioCyc
USA300HOU_RS14480-MONOMER,"poly-beta-1,6 N-acetyl-D-glucosamine synthase IcaA",USA300HOU_RS14480(),BioCyc
USA300HOU_RS12545-MONOMER,hypothetical protein,USA300HOU_RS12545(),BioCyc
USA300HOU_RS04540-MONOMER,chorismate mutase,USA300HOU_RS04540(),BioCyc
USA300HOU_RS07485-MONOMER,hypothetical protein,USA300HOU_RS07485(),BioCyc
USA300HOU_RS04945-MONOMER,transcriptional regulator SpxA,USA300HOU_RS04945(),BioCyc
USA300HOU_RS05665-MONOMER,hemin ABC transporter permease protein IsdF,USA300HOU_RS05665(),BioCyc
USA300HOU_RS12775-MONOMER,ABC transporter permease,USA300HOU_RS12775(),BioCyc
USA300HOU_RS13600-MONOMER,FUSC family protein,USA300HOU_RS13600(),BioCyc
USA300HOU_RS10885-MONOMER,class I SAM-dependent methyltransferase,USA300HOU_RS10885(),BioCyc
USA300HOU_RS13050-MONOMER,transporter substrate-binding domain-containing protein,USA300HOU_RS13050(),BioCyc
USA300HOU_RS11230-MONOMER,response regulator transcription factor,USA300HOU_RS11230(),BioCyc
USA300HOU_RS02450-MONOMER,aminotransferase class V-fold PLP-dependent enzyme,USA300HOU_RS02450(),BioCyc
USA300HOU_RS03335-MONOMER,conjugal transfer protein,USA300HOU_RS03335(),BioCyc
CPLX2KSB-15,5-oxoprolinase,USA300HOU_RS08550() AND USA300HOU_RS08570(),BioCyc
USA300HOU_RS14165-MONOMER,hypothetical protein,USA300HOU_RS14165(),BioCyc
USA300HOU_RS05285-MONOMER,hypothetical protein,USA300HOU_RS05285(),BioCyc
USA300HOU_RS05985-MONOMER,RNA-binding protein,USA300HOU_RS05985(),BioCyc
USA300HOU_RS00005-MONOMER,chromosomal replication initiator protein DnaA,USA300HOU_RS00005(),BioCyc
USA300HOU_RS03450-MONOMER,teichoic acids export ABC transporter ATP-binding subunit TagH,USA300HOU_RS03450(),BioCyc
USA300HOU_RS08605-MONOMER,Holliday junction resolvase RuvX,USA300HOU_RS08605(),BioCyc
USA300HOU_RS01090-MONOMER,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,USA300HOU_RS01090(),BioCyc
USA300HOU_RS07495-MONOMER,3-dehydroquinate synthase,USA300HOU_RS07495(1),BioCyc
USA300HOU_RS10750-MONOMER,RusA family crossover junction endodeoxyribonuclease,USA300HOU_RS10750(),BioCyc
USA300HOU_RS14485-MONOMER,intracellular adhesion protein IcaD,USA300HOU_RS14485(),BioCyc
USA300HOU_RS08135-MONOMER,exodeoxyribonuclease VII small subunit,USA300HOU_RS08135(),BioCyc
USA300HOU_RS06085-MONOMER,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,USA300HOU_RS06085(12),BioCyc
USA300HOU_RS00510-MONOMER,phosphatidylinositol-specific phospholipase C,USA300HOU_RS00510(),BioCyc
USA300HOU_RS04950-MONOMER,adaptor protein MecA,USA300HOU_RS04950(),BioCyc
USA300HOU_RS13605-MONOMER,MFS transporter,USA300HOU_RS13605(1),BioCyc
CPLX2KSB-14,carbamoyl-phosphate synthase,USA300HOU_RS06040(2) AND USA300HOU_RS06045(2),BioCyc
USA300HOU_RS05830-MONOMER,hypothetical protein,USA300HOU_RS05830(),BioCyc
USA300HOU_RS01445-MONOMER,glycine-glycine endopeptidase LytM,USA300HOU_RS01445(),BioCyc
USA300HOU_RS14170-MONOMER,GbsR/MarR family transcriptional regulator,USA300HOU_RS14170(),BioCyc
USA300HOU_RS12375-MONOMER,urea transporter,USA300HOU_RS12375(),BioCyc
USA300HOU_RS00285-MONOMER,DUF1643 domain-containing protein,USA300HOU_RS00285(),BioCyc
USA300HOU_RS02990-MONOMER,3-hexulose-6-phosphate synthase,USA300HOU_RS02990(1),BioCyc
USA300HOU_RS04510-MONOMER,DUF368 domain-containing protein,USA300HOU_RS04510(),BioCyc
USA300HOU_RS03955-MONOMER,class 1b ribonucleoside-diphosphate reductase subunit beta,USA300HOU_RS03955(),BioCyc
USA300HOU_RS01820-MONOMER,EfeM/EfeO family lipoprotein,USA300HOU_RS01820(),BioCyc
CPLX2KSB-84,succinate dehydrogenase,USA300HOU_RS05740() AND USA300HOU_RS05745() AND USA300HOU_RS05750(),BioCyc
USA300HOU_RS08920-MONOMER,hypothetical protein,USA300HOU_RS08920(),BioCyc
USA300HOU_RS06640-MONOMER,hypothetical protein,USA300HOU_RS06640(),BioCyc
USA300HOU_RS11235-MONOMER,DEAD/DEAH box helicase,USA300HOU_RS11235(),BioCyc
USA300HOU_RS06455-MONOMER,YmfK family protein,USA300HOU_RS06455(),BioCyc
USA300HOU_RS06960-MONOMER,anthranilate synthase component I,USA300HOU_RS06960(),BioCyc
USA300HOU_RS02175-MONOMER,restriction endonuclease subunit S,USA300HOU_RS02175(),BioCyc
USA300HOU_RS10475-MONOMER,thioredoxin family protein,USA300HOU_RS10475(),BioCyc
USA300HOU_RS03635-MONOMER,LysR family transcriptional regulator,USA300HOU_RS03635(),BioCyc
USA300HOU_RS14490-MONOMER,intercellular adhesin biosynthesis polysaccharide N-deacetylase,USA300HOU_RS14490(),BioCyc
USA300HOU_RS12550-MONOMER,hypothetical protein,USA300HOU_RS12550(),BioCyc
USA300HOU_RS14740-MONOMER,hypothetical protein,USA300HOU_RS14740(),BioCyc
USA300HOU_RS01095-MONOMER,maltodextrin ABC transporter substrate-binding protein,USA300HOU_RS01095(),BioCyc
USA300HOU_RS08355-MONOMER,DNA repair protein RecO,USA300HOU_RS08355(),BioCyc
USA300HOU_RS03820-MONOMER,DoxX family protein,USA300HOU_RS03820(),BioCyc
USA300HOU_RS03135-MONOMER,DUF443 family protein,USA300HOU_RS03135(),BioCyc
USA300HOU_RS12780-MONOMER,DNA-binding heme response regulator HssR,USA300HOU_RS12780(),BioCyc
USA300HOU_RS13610-MONOMER,DedA family protein,USA300HOU_RS13610(),BioCyc
CPLX2KSB-13,excinuclease ABC,USA300HOU_RS05735() AND USA300HOU_RS04105() AND USA300HOU_RS04110(),BioCyc
USA300HOU_RS12140-MONOMER,50S ribosomal protein L16,USA300HOU_RS12140(1),BioCyc
USA300HOU_RS13055-MONOMER,multidrug efflux MFS transporter MdeA,USA300HOU_RS13055(),BioCyc
USA300HOU_RS05170-MONOMER,TM2 domain-containing protein,USA300HOU_RS05170(),BioCyc
USA300HOU_RS14175-MONOMER,MBL fold metallo-hydrolase,USA300HOU_RS14175(),BioCyc
USA300HOU_RS07160-MONOMER,5-bromo-4-chloroindolyl phosphate hydrolysis family protein,USA300HOU_RS07160(),BioCyc
USA300HOU_RS03145-MONOMER,hypothetical protein,USA300HOU_RS03145(),BioCyc
USA300HOU_RS09705-MONOMER,gallidermin/nisin family lantibiotic,USA300HOU_RS09705(),BioCyc
USA300HOU_RS11540-MONOMER,deoxyribose-phosphate aldolase,USA300HOU_RS11540(1),BioCyc
USA300HOU_RS05990-MONOMER,DivIVA domain-containing protein,USA300HOU_RS05990(),BioCyc
USA300HOU_RS01975-MONOMER,PepSY domain-containing protein,USA300HOU_RS01975(),BioCyc
USA300HOU_RS09525-MONOMER,o-succinylbenzoate synthase,USA300HOU_RS09525(),BioCyc
USA300HOU_RS02325-MONOMER,methionine ABC transporter ATP-binding protein,USA300HOU_RS02325(),BioCyc
USA300HOU_RS10400-MONOMER,prephenate dehydratase,USA300HOU_RS10400(2),BioCyc
USA300HOU_RS06645-MONOMER,hypothetical protein,USA300HOU_RS06645(),BioCyc
USA300HOU_RS13265-MONOMER,ABC transporter permease,USA300HOU_RS13265(),BioCyc
USA300HOU_RS07510-MONOMER,nucleoside-diphosphate kinase,USA300HOU_RS07510(4),BioCyc
USA300HOU_RS11975-MONOMER,hypothetical protein,USA300HOU_RS11975(),BioCyc
USA300HOU_RS06965-MONOMER,aminodeoxychorismate/anthranilate synthase component II,USA300HOU_RS06965(),BioCyc
USA300HOU_RS14495-MONOMER,polysaccharide intercellular adhesin biosynthesis/export protein IcaC,USA300HOU_RS14495(),BioCyc
USA300HOU_RS04675-MONOMER,Na+/H+ antiporter family protein,USA300HOU_RS04675(),BioCyc
USA300HOU_RS00375-MONOMER,ABC transporter permease,USA300HOU_RS00375(),BioCyc
USA300HOU_RS01100-MONOMER,sugar ABC transporter permease,USA300HOU_RS01100(),BioCyc
USA300HOU_RS10580-MONOMER,hypothetical protein,USA300HOU_RS10580(),BioCyc
USA300HOU_RS10275-MONOMER,H-type ferritin FtnA,USA300HOU_RS10275(),BioCyc
USA300HOU_RS06210-MONOMER,signal recognition particle-docking protein FtsY,USA300HOU_RS06210(1),BioCyc
