,name,genes,source
G12WB-1935-MONOMER,hypothetical protein,CD630_17880(),BioCyc
G12WB-2283-MONOMER,hypothetical protein,CD630_21261(),BioCyc
G12WB-3820-MONOMER,MerR family transcriptional regulator,CD630_36340(),BioCyc
G12WB-641-MONOMER,membrane protein,CD630_05290(),BioCyc
G12WB-262-MONOMER,hypothetical protein,CD630_01590(),BioCyc
G12WB-1336-MONOMER,geranyltranstransferase,CD630_12050(1),BioCyc
G12WB-2956-MONOMER,calcium-binding adhesion protein,CD630_27970(),BioCyc
G12WB-983-MONOMER,"sugar-family ABC transporter, membrane subunit",CD630_08750(),BioCyc
G12WB-329-MONOMER,lytic transglycosylase,CD630_02260(),BioCyc
G12WB-1565-MONOMER,HxlR family transcriptional regulator,CD630_14280(),BioCyc
G12WB-3466-MONOMER,"putative riboflavin transporter, major facilitator superfamily",CD630_32990(),BioCyc
G12WB-1920-MONOMER,hypothetical protein,CD630_17730(),BioCyc
G12WB-2269-MONOMER,hypothetical protein,CD630_21151(),BioCyc
G12WB-3806-MONOMER,hypothetical protein,CD630_36200(),BioCyc
G12WB-624-MONOMER,conjugative transposon protein,CD630_05103(),BioCyc
G12WB-2604-MONOMER,50S ribosomal protein L11 methyltransferase,CD630_24500(),BioCyc
G12WB-1321-MONOMER,acyl-CoA N-acyltransferase,CD630_11900(),BioCyc
G12WB-2941-MONOMER,cell wall protein 7,CD630_27820(),BioCyc
G12WB-969-MONOMER,"putative maltose-specific PTS, enzyme IIB component",CD630_08610(),BioCyc
G12WB-3275-MONOMER,aminobenzoyl-glutamate utilization protein B,CD630_31130(),BioCyc
G12WB-1550-MONOMER,sigma-54 dependent transcriptional regulator,CD630_14120(),BioCyc
G12WB-3451-MONOMER,"serine protease, HtrA family",CD630_32840(),BioCyc
G12WB-1906-MONOMER,iron-sulfur protein,CD630_17600(),BioCyc
G12WB-2254-MONOMER,putative K<sup>+</sup>:H<sup>+</sup> antiporter,CD630_21020(),BioCyc
G12WB-3791-MONOMER,hypothetical protein,CD630_36040(),BioCyc
G12WB-608-MONOMER,conjugative transposon protein,CD630_04970(),BioCyc
G12WB-259-MONOMER,4-hydroxyphenylacetate decarboxylase activating subunit HpdA,CD630_01550(),BioCyc
G12WB-1307-MONOMER,50S ribosomal protein L32,CD630_11761(),BioCyc
G12WB-2927-MONOMER,cell-wall hydrolase,CD630_27680(),BioCyc
G12WB-953-MONOMER,group 1 glycosyl transferase,CD630_08430(),BioCyc
G12WB-3260-MONOMER,PTS operon transcription antiterminator,CD630_30980(),BioCyc
G12WB-1536-MONOMER,muramoyltetrapeptide carboxypeptidase,CD630_13990(1),BioCyc
G12WB-3437-MONOMER,MgtC/SapB family magnesium transport ATPase,CD630_32700(),BioCyc
G12WB-1891-MONOMER,adenosine deaminase,CD630_17470(1),BioCyc
G12WB-224-MONOMER,glucosamine--fructose-6-phosphate aminotransferase,CD630_01200(2),BioCyc
G12WB-3777-MONOMER,carbamoyl-phosphate synthase large subunit,CD630_35900(),BioCyc
G12WB-593-MONOMER,two-component response regulator,CD630_04810(),BioCyc
G12WB-2575-MONOMER,pyridoxal phosphate-dependent transferase,CD630_24240(),BioCyc
G12WB-1292-MONOMER,ribosome-associated protein,CD630_11620(),BioCyc
G12WB-2912-MONOMER,signaling protein,CD630_27530(),BioCyc
G12WB-939-MONOMER,metallo-beta-lactamase superfamily protein,CD630_08290(),BioCyc
G12WB-3246-MONOMER,alpha-mannosidase,CD630_30850(1),BioCyc
G12WB-1521-MONOMER,GntR family transcriptional regulator,CD630_13830(),BioCyc
G12WB-3422-MONOMER,VirR-like two-component response regulator RgaR,CD630_32550(),BioCyc
G12WB-1875-MONOMER,acetyltransferase,CD630_17310(),BioCyc
G12WB-2225-MONOMER,xanthine dehydrogenase FAD-binding subunit XdhB,CD630_20740(),BioCyc
G12WB-3762-MONOMER,putative proline:Na<sup>+</sup> symporter,CD630_35750(),BioCyc
G12WB-577-MONOMER,RpiR family transcriptional regulator,CD630_04650(),BioCyc
G12WB-2560-MONOMER,hypothetical protein,CD630_24090(),BioCyc
G12WB-1277-MONOMER,permease,CD630_11470(),BioCyc
G12WB-2898-MONOMER,histidine--tRNA ligase,CD630_27400(2),BioCyc
G12WB-924-MONOMER,GntR family transcriptional regulator,CD630_08140(),BioCyc
G12WB-3231-MONOMER,"putative xyloside-specific PTS, enzyme IIC component",CD630_30700(),BioCyc
G12WB-1507-MONOMER,XkdS-like protein,CD630_13700(),BioCyc
G12WB-3408-MONOMER,proline reductase,CD630_32410(),BioCyc
G12WB-1859-MONOMER,hypothetical protein,CD630_17151(),BioCyc
G12WB-2210-MONOMER,glutamine--tRNA ligase,CD630_20590(1),BioCyc
G12WB-3748-MONOMER,glutamate racemase,CD630_35620(2),BioCyc
G12WB-561-MONOMER,transcriptional regulator,CD630_04500(),BioCyc
G12WB-2546-MONOMER,hypothetical protein,CD630_23950(),BioCyc
G12WB-1262-MONOMER,putative copper chaperone,CD630_11320(),BioCyc
G12WB-2883-MONOMER,serine hydroxymethyltransferase,CD630_27260(2),BioCyc
G12WB-91-MONOMER,acetoin dehydrogenase E3 component dihydrolipoamide dehydrogenase,CD630_00390(),BioCyc
G12WB-3217-MONOMER,"ABC transporter, ATP-binding protein",CD630_30560(),BioCyc
G12WB-1492-MONOMER,peptidyl-prolyl isomerase,CD630_13570(),BioCyc
G12WB-3393-MONOMER,dihydrodipicolinate reductase,CD630_32260(),BioCyc
G12WB-1843-MONOMER,ATP-dependent DNA helicase,CD630_17010(),BioCyc
G12WB-2197-MONOMER,two-component response regulator,CD630_20470(),BioCyc
G12WB-3730-MONOMER,DNA polymerase III subunit delta',CD630_35490(),BioCyc
G12WB-545-MONOMER,conjugative transposon protein,CD630_04351(),BioCyc
G12WB-2531-MONOMER,indolepyruvate oxidoreductase subunit IorA,CD630_23810(),BioCyc
G12WB-1247-MONOMER,formate acetyltransferase,CD630_11200(2),BioCyc
G12WB-2866-MONOMER,"L,D-transpeptidase",CD630_27130(),BioCyc
G12WB-896-MONOMER,"ABC transporter, ATP-binding protein",CD630_07850(),BioCyc
G12WB-3202-MONOMER,hypothetical protein,CD630_30400(),BioCyc
G12WB-1478-MONOMER,glutamine synthetase,CD630_13430(12),BioCyc
G12WB-3379-MONOMER,hypothetical protein,CD630_32130(),BioCyc
G12WB-1827-MONOMER,hypothetical protein,CD630_16850(),BioCyc
G12WB-2182-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,CD630_20340(1),BioCyc
G12WB-3716-MONOMER,carbon-phosphorus lyase complex subunit PhnJ,CD630_35350(),BioCyc
G12WB-529-MONOMER,type IA DNA topoisomerase,CD630_04210(),BioCyc
G12WB-2517-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_23670(),BioCyc
G12WB-1232-MONOMER,DNA topoisomerase III,CD630_11060(),BioCyc
G12WB-2851-MONOMER,hypothetical protein,CD630_26980(),BioCyc
G12WB-880-MONOMER,oxidoreductase subunit,CD630_07690(),BioCyc
G12WB-3188-MONOMER,hypothetical protein,CD630_30260(),BioCyc
G12WB-1463-MONOMER,recombinase A,CD630_13280(),BioCyc
G12WB-1811-MONOMER,"multidrug family ABC transporter, ATP-binding protein",CD630_16690(),BioCyc
G12WB-2168-MONOMER,chaperone protein,CD630_20200(),BioCyc
G12WB-3701-MONOMER,cation efflux protein,CD630_35200(),BioCyc
G12WB-513-MONOMER,hypothetical protein,CD630_04080(),BioCyc
G12WB-2501-MONOMER,glycine reductase complex component C subunit beta,CD630_23490(),BioCyc
G12WB-1218-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_10950(),BioCyc
G12WB-2837-MONOMER,stage II sporulation protein E,CD630_26850(),BioCyc
G12WB-865-MONOMER,cysteine desulfurase,CD630_07530(),BioCyc
G12WB-3173-MONOMER,pyridine nucleotide-disulfide oxidoreductase,CD630_30090(),BioCyc
G12WB-1449-MONOMER,riboflavin biosynthesis protein,CD630_13150(1),BioCyc
G12WB-1796-MONOMER,membrane protein,CD630_16560(),BioCyc
G12WB-2153-MONOMER,hydrolase,CD630_20080(),BioCyc
G12WB-3687-MONOMER,minor pilin PilK,CD630_35060(),BioCyc
G12WB-2488-MONOMER,toxic anion resistance protein,CD630_23360(),BioCyc
G12WB-1203-MONOMER,lipoprotein,CD630_10800(),BioCyc
G12WB-2822-MONOMER,"putative oligopeptide ABC transporter, ATP-binding subunit",CD630_26710(),BioCyc
G12WB-500-MONOMER,4-methyl-2-oxopentanoate reductase,CD630_03940(1),BioCyc
G12WB-85-MONOMER,glycoside hydrolase,CD630_00330(),BioCyc
G12WB-3159-MONOMER,ribonucleoside-diphosphate reductase subunit beta,CD630_29940(),BioCyc
G12WB-1434-MONOMER,cytosol aminopeptidase,CD630_13000(6),BioCyc
G12WB-1779-MONOMER,hypothetical protein,CD630_16400(),BioCyc
G12WB-2139-MONOMER,ArsR family transcriptional regulator,CD630_19941(),BioCyc
G12WB-3672-MONOMER,exopolyphosphatase,CD630_34910(2),BioCyc
G12WB-2473-MONOMER,transketolase,CD630_23210(),BioCyc
G12WB-1189-MONOMER,hypothetical protein,CD630_10660(),BioCyc
G12WB-2808-MONOMER,hypothetical protein,CD630_26570(),BioCyc
G12WB-485-MONOMER,conjugative transposon protein,CD630_03790(),BioCyc
G12WB-835-MONOMER,bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase nickel-inserting subunit,CD630_07240(),BioCyc
G12WB-3144-MONOMER,CRISPR-associated Cas5 family protein,CD630_29790(),BioCyc
G12WB-1419-MONOMER,Holliday junction resolvase-like protein,CD630_12850(),BioCyc
G12WB-1763-MONOMER,two-component response regulator,CD630_16240(),BioCyc
G12WB-2124-MONOMER,HxlR family transcriptional regulator,CD630_19810(),BioCyc
G12WB-3658-MONOMER,hypothetical protein,CD630_34780(),BioCyc
G12WB-2459-MONOMER,membrane protein,CD630_23070(),BioCyc
G12WB-1174-MONOMER,butyryl-CoA dehydrogenase,CD630_10540(),BioCyc
G12WB-2792-MONOMER,sporulation protein,CD630_26410(),BioCyc
G12WB-469-MONOMER,"ABC transporter, membrane protein",CD630_03630(),BioCyc
G12WB-820-MONOMER,hypothetical protein,CD630_07100(),BioCyc
G12WB-313-MONOMER,HAD superfamily hydrolase,CD630_02100(),BioCyc
G12WB-1404-MONOMER,two-component sensor histidine kinase,CD630_12700(),BioCyc
G12WB-1747-MONOMER,"multidrug family ABC transporter, membrane protein",CD630_16080(),BioCyc
G12WB-2108-MONOMER,acyl-CoA thioesterase,CD630_19660(),BioCyc
G12WB-3643-MONOMER,alanine racemase,CD630_34630(1),BioCyc
G12WB-2443-MONOMER,beta-lactams repressor,CD630_22900(),BioCyc
G12WB-116-MONOMER,50S ribosomal protein L1,CD630_00620(1),BioCyc
G12WB-2778-MONOMER,hypothetical protein,CD630_26270(),BioCyc
G12WB-456-MONOMER,hypothetical protein,CD630_03470(),BioCyc
G12WB-806-MONOMER,Ktr potassium transport system protein A,CD630_06960(),BioCyc
G12WB-3115-MONOMER,hypothetical protein,CD630_29510(),BioCyc
G12WB-139-MONOMER,50S ribosomal protein L5,CD630_00840(1),BioCyc
G12WB-1731-MONOMER,K<sup>+</sup>-transporting P-type ATPase subunit C,CD630_15930(),BioCyc
G12WB-2093-MONOMER,acyl-CoA N-acyltransferase,CD630_19510(),BioCyc
G12WB-3629-MONOMER,oxidoreductase,CD630_34500(),BioCyc
G12WB-2429-MONOMER,"putative transporter, alanine:cation symporter family",CD630_22760(),BioCyc
G12WB-1141-MONOMER,"putative polyamine ABC transporter, membrane subunit",CD630_10260(),BioCyc
G12WB-2763-MONOMER,putative amino acid transporter,CD630_26120(),BioCyc
G12WB-4486-MONOMER,Conserved hypothetical protein,CD630_21341(),BioCyc
G12WB-792-MONOMER,LacI family transcriptional regulator,CD630_06830(),BioCyc
G12WB-3100-MONOMER,hypothetical protein,CD630_29370(),BioCyc
G12WB-1375-MONOMER,hypothetical protein,CD630_12420(),BioCyc
G12WB-1715-MONOMER,membrane-associated ribonuclease,CD630_15780(),BioCyc
G12WB-2077-MONOMER,stage V sporulation protein S,CD630_19350(),BioCyc
G12WB-3614-MONOMER,cobalamin synthase CobS,CD630_34370(1),BioCyc
G12WB-2414-MONOMER,hypothetical protein,CD630_22590(),BioCyc
G12WB-1127-MONOMER,membrane protein,CD630_10120(),BioCyc
G12WB-2749-MONOMER,fibronectin-binding protein A,CD630_25920(),BioCyc
G12WB-441-MONOMER,exosporium glycoprotein,CD630_03320(),BioCyc
G12WB-778-MONOMER,"multidrug family ABC transporter, ATP-binding protein",CD630_06670(),BioCyc
G12WB-3086-MONOMER,hypothetical protein,CD630_29240(),BioCyc
G12WB-136-MONOMER,30S ribosomal protein S17,CD630_00810(1),BioCyc
G12WB-17-MONOMER,putative small-conductance mechanosensitive channel,CD630_00130(),BioCyc
G12WB-2060-MONOMER,ethanolamine carboxysome structural protein EutM,CD630_19160(),BioCyc
G12WB-360-MONOMER,flagellar motor rotation protein MotA,CD630_02560(),BioCyc
G12WB-240-MONOMER,"lactose-<i>N,N'</i>-diacetylchitobiose-&beta;-glucoside family PTS, enzyme IIB component",CD630_01360(),BioCyc
G12WB-1112-MONOMER,two-component sensor histidine kinase,CD630_09970(),BioCyc
G12WB-2734-MONOMER,serine/threonine-protein kinase and phosphatase,CD630_25780(),BioCyc
G12WB-4354-MONOMER,"glucitol family PTS, enzyme IIB C-terminal component",CD630_07660(),BioCyc
G12WB-763-MONOMER,"ABC transporter, membrane protein",CD630_06540(),BioCyc
G12WB-3071-MONOMER,hypothetical protein,CD630_29090(),BioCyc
G12WB-760-MONOMER,hypothetical protein,CD630_06512(),BioCyc
G12WB-3069-MONOMER,hypothetical protein,CD630_29071(),BioCyc
G12WB-1681-MONOMER,FMN-dependent NADH-azoreductase,CD630_15430(),BioCyc
G12WB-358-MONOMER,flagellar hook protein FlgE,CD630_02550(),BioCyc
G12WB-2044-MONOMER,dCMP deaminase,CD630_18990(),BioCyc
G12WB-2383-MONOMER,hypothetical protein,CD630_22280(),BioCyc
G12WB-1096-MONOMER,membrane protein,CD630_09810(),BioCyc
G12WB-2717-MONOMER,hypothetical protein,CD630_25620(),BioCyc
G12WB-4287-MONOMER,Conserved hypothetical protein,CD630_01820(),BioCyc
G12WB-746-MONOMER,acetyltransferase,CD630_06370(),BioCyc
G12WB-3054-MONOMER,cell wall hydrolase/autolysin,CD630_28940(),BioCyc
G12WB-1665-MONOMER,"ABC transporter, membrane protein",CD630_15270(),BioCyc
G12WB-3565-MONOMER,conjugative transposon protein,CD630_33910(),BioCyc
G12WB-2028-MONOMER,site-specific recombinase,CD630_18820(),BioCyc
G12WB-2368-MONOMER,hypothetical protein,CD630_22121(),BioCyc
G12WB-1081-MONOMER,hypothetical protein,CD630_09650(),BioCyc
G12WB-416-MONOMER,hypothetical protein,CD630_03100(),BioCyc
G12WB-731-MONOMER,hypothetical protein,CD630_06230(),BioCyc
G12WB-2705-MONOMER,"sugar family ABC transporter, substrate-binding protein",CD630_25500(),BioCyc
G12WB-304-MONOMER,putative chromate transporter,CD630_02010(),BioCyc
G12WB-1649-MONOMER,pantothenate synthetase,CD630_15120(2),BioCyc
G12WB-3550-MONOMER,transcriptional regulator,CD630_33760(),BioCyc
G12WB-2012-MONOMER,conjugative transposon protein,CD630_18660(),BioCyc
G12WB-2353-MONOMER,ferredoxin/flavodoxin oxidoreductase subunit alpha,CD630_21990(),BioCyc
G12WB-1067-MONOMER,hypothetical protein,CD630_09531(),BioCyc
G12WB-400-MONOMER,"multidrug family ABC transporter, membrane subunit",CD630_02940(),BioCyc
G12WB-717-MONOMER,hypothetical protein,CD630_06080(),BioCyc
G12WB-2690-MONOMER,two-component sensor histidine kinase,CD630_25350(),BioCyc
G12WB-3025-MONOMER,bacterioferritin,CD630_28650(),BioCyc
G12WB-336-MONOMER,flagellar assembly factor FliW,CD630_02330(),BioCyc
G12WB-1634-MONOMER,hypothetical protein,CD630_14970(),BioCyc
G12WB-3536-MONOMER,hypothetical protein,CD630_33670(),BioCyc
G12WB-1997-MONOMER,membrane protein,CD630_18530(),BioCyc
G12WB-2339-MONOMER,ATP-dependent RNA helicase,CD630_21830(),BioCyc
G12WB-1052-MONOMER,hypothetical protein,CD630_09400(),BioCyc
G12WB-3880-MONOMER,putative deoxyribonuclease,CDP07(),BioCyc
G12WB-701-MONOMER,hypothetical protein,CD630_05890(),BioCyc
G12WB-2676-MONOMER,leucine--tRNA ligase,CD630_25210(1),BioCyc
G12WB-3010-MONOMER,DeoR family transcriptional regulator,CD630_28500(),BioCyc
G12WB-3345-MONOMER,dihydroorotate dehydrogenase catalytic subunit,CD630_31790(),BioCyc
G12WB-162-MONOMER,50S ribosomal protein L13,CD630_01040(1),BioCyc
G12WB-3521-MONOMER,AraC family transcriptional regulator,CD630_33520(),BioCyc
G12WB-1981-MONOMER,bifunctional chorismate mutase/prephenate dehydratase,CD630_18360(2),BioCyc
G12WB-2324-MONOMER,peptide methionine sulfoxide reductase MsrA/MsrB,CD630_21660(1),BioCyc
G12WB-1038-MONOMER,hypothetical protein,CD630_09280(),BioCyc
G12WB-3865-MONOMER,stage 0 sporulation protein,CD630_36730(),BioCyc
G12WB-686-MONOMER,hypothetical protein,CD630_05750(),BioCyc
G12WB-2661-MONOMER,hypothetical protein,CD630_25070(),BioCyc
G12WB-2997-MONOMER,membrane protein,CD630_28370(),BioCyc
G12WB-3330-MONOMER,hypothetical protein,CD630_31650(),BioCyc
G12WB-1605-MONOMER,iron-sulfur protein,CD630_14680(),BioCyc
G12WB-3507-MONOMER,ATPase,CD630_33380(),BioCyc
G12WB-1965-MONOMER,transposase-like protein B,CD630_18210(),BioCyc
G12WB-231-MONOMER,rod shape-determining protein MreB,CD630_01270(),BioCyc
G12WB-1023-MONOMER,hypothetical protein,CD630_09150(),BioCyc
G12WB-3850-MONOMER,signal transduction phosphoesterase,CD630_36590(),BioCyc
G12WB-670-MONOMER,glutaminase,CD630_05580(2),BioCyc
G12WB-2646-MONOMER,mannose-6-phosphate isomerase,CD630_24910(),BioCyc
G12WB-2982-MONOMER,membrane protein,CD630_28210(),BioCyc
G12WB-3316-MONOMER,transcriptional regulator,CD630_31530(),BioCyc
G12WB-1591-MONOMER,DNA primase,CD630_14540(),BioCyc
G12WB-3492-MONOMER,hypothetical protein,CD630_33250(),BioCyc
G12WB-1948-MONOMER,membrane protein,CD630_18010(),BioCyc
G12WB-2295-MONOMER,uridylate kinase,CD630_21380(6),BioCyc
G12WB-1009-MONOMER,"glycine betaine/carnitine/choline ABC transporter, membrane protein",CD630_09010(),BioCyc
G12WB-3832-MONOMER,"putative lichenan-specific PTS, enzyme IIC component",CD630_36450(),BioCyc
G12WB-654-MONOMER,hypothetical protein,CD630_05420(),BioCyc
G12WB-2631-MONOMER,GNAT family acetyltransferase,CD630_24760(),BioCyc
G12WB-1348-MONOMER,family 2 glycosyl transferase,CD630_12170(),BioCyc
G12WB-2968-MONOMER,hypothetical protein,CD630_28080(),BioCyc
G12WB-995-MONOMER,GntR family transcriptional regulator,CD630_08870(),BioCyc
G12WB-3301-MONOMER,PTS operon transcription antiterminator,CD630_31380(),BioCyc
G12WB-1577-MONOMER,"putative transporter, LrgB family",CD630_14400(),BioCyc
G12WB-3478-MONOMER,hypothetical protein,CD630_33110(),BioCyc
G12WB-1932-MONOMER,argininosuccinate synthase,CD630_17850(4),BioCyc
G12WB-2280-MONOMER,acetyltransferase,CD630_21250(),BioCyc
G12WB-3818-MONOMER,isochorismatase,CD630_36320(),BioCyc
G12WB-638-MONOMER,peptidase,CD630_05240(),BioCyc
G12WB-2617-MONOMER,protein GrpE,CD630_24620(2),BioCyc
G12WB-1333-MONOMER,O-sialoglycoprotein endopeptidase,CD630_12020(),BioCyc
G12WB-2953-MONOMER,cell wall protein 12,CD630_27940(),BioCyc
G12WB-980-MONOMER,maltose O-acetyltransferase,CD630_08720(2),BioCyc
G12WB-3287-MONOMER,6-phospho-beta-glucosidase,CD630_31240(),BioCyc
G12WB-1562-MONOMER,hypothetical protein,CD630_14230(),BioCyc
G12WB-3463-MONOMER,pilus assembly ATPase,CD630_32960(),BioCyc
G12WB-1918-MONOMER,monooxygenase,CD630_17710(),BioCyc
G12WB-2266-MONOMER,two-component sensor histidine kinase,CD630_21130(),BioCyc
G12WB-3803-MONOMER,hypothetical protein,CD630_36170(),BioCyc
G12WB-621-MONOMER,conjugative transposon protein,CD630_05091(),BioCyc
G12WB-2601-MONOMER,histidine triad (HIT) protein,CD630_24470(),BioCyc
G12WB-1319-MONOMER,gamma-glutamyl-gamma-aminobutyrate hydrolase,CD630_11880(2),BioCyc
G12WB-2939-MONOMER,phosphoglucomutase,CD630_27800(1),BioCyc
G12WB-965-MONOMER,"putative oligopeptide ABC transporter, substrate-binding protein",CD630_08550(),BioCyc
G12WB-3272-MONOMER,6-phosphofructokinase,CD630_31100(),BioCyc
G12WB-1548-MONOMER,HAD superfamily hydrolase,CD630_14100(),BioCyc
G12WB-3449-MONOMER,<i>trans</i>-4-hydroxy-L-proline dehydratase,CD630_32820(),BioCyc
G12WB-1903-MONOMER,hypothetical protein,CD630_17570(),BioCyc
G12WB-2251-MONOMER,xanthine dehydrogenase molybdenum binding subunit XdhA,CD630_20990(),BioCyc
G12WB-3789-MONOMER,ATPase,CD630_36020(2),BioCyc
G12WB-605-MONOMER,"putative ribitol-specific PTS, enzyme IIC component",CD630_04930(),BioCyc
G12WB-2587-MONOMER,DNA repair protein RecO,CD630_24350(),BioCyc
G12WB-1304-MONOMER,hypothetical protein,CD630_11740(),BioCyc
G12WB-2924-MONOMER,LCP-like protein A,CD630_27650(),BioCyc
G12WB-950-MONOMER,isomerase/hydrolase,CD630_08400(),BioCyc
G12WB-3258-MONOMER,6-phospho-beta-glucosidase,CD630_30960(),BioCyc
G12WB-1533-MONOMER,amino acid amidase,CD630_13960(),BioCyc
G12WB-3434-MONOMER,two-component response regulator,CD630_32670(),BioCyc
G12WB-1888-MONOMER,hypothetical protein,CD630_17452(),BioCyc
G12WB-2237-MONOMER,diaminopropionate ammonia-lyase,CD630_20850(),BioCyc
G12WB-3774-MONOMER,CheY family two-component response regulator,CD630_35870(),BioCyc
G12WB-590-MONOMER,"multidrug family ABC transporter, ATP-binding protein",CD630_04780(),BioCyc
G12WB-2572-MONOMER,amidohydrolase,CD630_24210(),BioCyc
G12WB-129-MONOMER,50S ribosomal protein L23,CD630_00750(1),BioCyc
G12WB-291-MONOMER,dihydroorotate dehydrogenase catalytic subunit,CD630_01860(),BioCyc
G12WB-936-MONOMER,ferric-uptake regulator,CD630_08260(),BioCyc
G12WB-3243-MONOMER,"putative &beta;-glycoside-specific PTS, enzyme IIB component",CD630_30820(),BioCyc
G12WB-1519-MONOMER,TetR family transcriptional regulator,CD630_13810(),BioCyc
G12WB-342-MONOMER,flagellin C,CD630_02390(),BioCyc
G12WB-1872-MONOMER,putative phosphate:Na<sup>+</sup> symporter,CD630_17290(),BioCyc
G12WB-2222-MONOMER,hypothetical protein,CD630_20710(),BioCyc
G12WB-376-MONOMER,flagellar motor switch phosphatase FliN,CD630_02710(),BioCyc
G12WB-574-MONOMER,two-component response regulator,CD630_04620(),BioCyc
G12WB-2558-MONOMER,multidrug efflux pump,CD630_24070(),BioCyc
G12WB-1274-MONOMER,DNA repair protein RadC,CD630_11440(),BioCyc
G12WB-2895-MONOMER,nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase,CD630_27370(),BioCyc
G12WB-921-MONOMER,signaling protein,CD630_08110(),BioCyc
G12WB-3229-MONOMER,"putative xyloside-specific PTS, enzyme IIB component",CD630_30680(),BioCyc
G12WB-1504-MONOMER,XkdP-like protein,CD630_13670(),BioCyc
G12WB-3405-MONOMER,proline reductase PrdE-like protein,CD630_32380(),BioCyc
G12WB-1856-MONOMER,molybdenum cofactor biosynthesis protein MoaA,CD630_17130(),BioCyc
G12WB-2208-MONOMER,hypothetical protein,CD630_20570(),BioCyc
G12WB-3745-MONOMER,ATP-dependent zinc metalloprotease FtsH,CD630_35590(),BioCyc
G12WB-558-MONOMER,reactivating factor for adenosylcobalamine-dependent D-ornithine aminomutase,CD630_04470(),BioCyc
G12WB-2543-MONOMER,tRNA-binding protein,CD630_23920(),BioCyc
G12WB-126-MONOMER,30S ribosomal protein S10,CD630_00720(1),BioCyc
G12WB-2880-MONOMER,membrane protein,CD630_27230(),BioCyc
G12WB-907-MONOMER,LacI family transcriptional regulator,CD630_07960(),BioCyc
G12WB-3214-MONOMER,two-component sensor histidine kinase,CD630_30530(),BioCyc
G12WB-149-MONOMER,methionine aminopeptidase,CD630_00920(),BioCyc
G12WB-3390-MONOMER,dihydrodipicolinate synthase 2,CD630_32230(4),BioCyc
G12WB-1840-MONOMER,"riboflavin biosynthesis bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase",CD630_16980(2),BioCyc
G12WB-2194-MONOMER,HTH-type transcriptional regulator,CD630_20450(),BioCyc
G12WB-3728-MONOMER,methyltransferase,CD630_35470(),BioCyc
G12WB-542-MONOMER,MATE family efflux transporter,CD630_04340(),BioCyc
G12WB-2529-MONOMER,butyrate kinase,CD630_23790(),BioCyc
G12WB-1244-MONOMER,conjugative transposon protein,CD630_11170(),BioCyc
G12WB-2863-MONOMER,sugar phosphate epimerase/isomerase,CD630_27100(),BioCyc
G12WB-893-MONOMER,sporulation protein YunB,CD630_07820(),BioCyc
G12WB-320-MONOMER,nitroreductase,CD630_02170(),BioCyc
G12WB-1475-MONOMER,galactose-1-phosphate uridylyltransferase,CD630_13400(2),BioCyc
G12WB-3376-MONOMER,hypothetical protein,CD630_32100(),BioCyc
G12WB-1824-MONOMER,queuosine hydrolase monomer,CD630_16820(4),BioCyc
G12WB-218-MONOMER,hypothetical protein,CD630_01140(),BioCyc
G12WB-3713-MONOMER,phosphonate metabolism protein PhnM,CD630_35320(),BioCyc
G12WB-526-MONOMER,conjugative transposon protein,CD630_04190(),BioCyc
G12WB-2514-MONOMER,hypothetical protein,CD630_23640(),BioCyc
G12WB-123-MONOMER,30S ribosomal protein S7,CD630_00690(1),BioCyc
G12WB-2849-MONOMER,pyridoxal phosphate-dependent transferase,CD630_26960(),BioCyc
G12WB-878-MONOMER,"glucitol family PTS, enzyme IIA component",CD630_07670(),BioCyc
G12WB-3185-MONOMER,hypothetical protein,CD630_30230(),BioCyc
G12WB-1460-MONOMER,tRNA 2-selenouridine synthase,CD630_13250(),BioCyc
G12WB-1808-MONOMER,maltose O-acetyltransferase,CD630_16670(),BioCyc
G12WB-2165-MONOMER,hypothetical protein,CD630_20171(),BioCyc
G12WB-3699-MONOMER,UDP-N-acetylmuramate--L-alanine ligase,CD630_35180(1),BioCyc
G12WB-510-MONOMER,hypothetical protein,CD630_04040(),BioCyc
G12WB-25-MONOMER,glycosyl transferase family protein,CD630_00190(),BioCyc
G12WB-1215-MONOMER,excisionase,CD630_10920(),BioCyc
G12WB-2834-MONOMER,pyruvate-ferredoxin oxidoreductase,CD630_26820(1),BioCyc
G12WB-862-MONOMER,"amino acid family ABC transporter, substrate-binding protein",CD630_07500(),BioCyc
G12WB-3170-MONOMER,IclR family transcriptional regulator,CD630_30050(),BioCyc
G12WB-1446-MONOMER,ribosome-binding factor A,CD630_13100(),BioCyc
G12WB-1792-MONOMER,lipoprotein,CD630_16530(),BioCyc
G12WB-2150-MONOMER,MarR family transcriptional regulator,CD630_20040(),BioCyc
G12WB-3684-MONOMER,type IV prepilin leader peptidase,CD630_35030(),BioCyc
G12WB-2485-MONOMER,"transcription antiterminator, PTS operon regulator",CD630_23330(),BioCyc
G12WB-1200-MONOMER,"mannose-fructose-sorbose family PTS, enzyme IIC component",CD630_10770(),BioCyc
