,name,genes,source
LLMG_RS06855-MONOMER,toxic anion resistance protein,LLMG_RS06855(),GenBank
LLMG_RS06860-MONOMER,YceG family protein,LLMG_RS06860(),GenBank
LLMG_RS06865-MONOMER,hypothetical protein,LLMG_RS06865(),GenBank
LLMG_RS06870-MONOMER,cysteine protease StiP family protein,LLMG_RS06870(),GenBank
LLMG_RS06875-MONOMER,phosphoribosyltransferase domain-containing protein,LLMG_RS06875(),GenBank
LLMG_RS06880-MONOMER,HpcH/HpaI aldolase/citrate lyase family protein,LLMG_RS06880(),GenBank
LLMG_RS13205-MONOMER,DDE-type integrase/transposase/recombinase,LLMG_RS13205(),GenBank
LLMG_RS13210-MONOMER,integrase core domain-containing protein,LLMG_RS13210(),GenBank
LLMG_RS06885-MONOMER,helix-turn-helix transcriptional regulator,LLMG_RS06885(),GenBank
LLMG_RS06890-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,LLMG_RS06890(),GenBank
LLMG_RS06895-MONOMER,tyrosine recombinase XerS,LLMG_RS06895(),GenBank
LLMG_RS06900-MONOMER,DUF5839 family protein,LLMG_RS06900(),GenBank
LLMG_RS13215-MONOMER,hypothetical protein,LLMG_RS13215(),GenBank
LLMG_RS06910-MONOMER,hypothetical protein,LLMG_RS06910(),GenBank
LLMG_RS06915-MONOMER,hypothetical protein,LLMG_RS06915(),GenBank
LLMG_RS06920-MONOMER,hypothetical protein,LLMG_RS06920(),GenBank
LLMG_RS06925-MONOMER,IS3-like element IS981 family transposase,LLMG_RS06925(),GenBank
LLMG_RS06935-MONOMER,hypothetical protein,LLMG_RS06935(),GenBank
LLMG_RS06940-MONOMER,relaxase/mobilization nuclease domain-containing protein,LLMG_RS06940(),GenBank
LLMG_RS06945-MONOMER,group II intron-encoded protein LtrA,LLMG_RS06945(),GenBank
LLMG_RS06950-MONOMER,relaxase/mobilization nuclease domain-containing protein,LLMG_RS06950(),GenBank
LLMG_RS06955-MONOMER,plasmid mobilization relaxosome protein MobC,LLMG_RS06955(),GenBank
LLMG_RS06960-MONOMER,topoisomerase DNA-binding C4 zinc finger domain-containing protein,LLMG_RS06960(),GenBank
LLMG_RS06965-MONOMER,hypothetical protein,LLMG_RS06965(),GenBank
LLMG_RS06970-MONOMER,ArdC-like ssDNA-binding domain-containing protein,LLMG_RS06970(),GenBank
LLMG_RS06975-MONOMER,hypothetical protein,LLMG_RS06975(),GenBank
LLMG_RS06980-MONOMER,hypothetical protein,LLMG_RS06980(),GenBank
LLMG_RS06985-MONOMER,toprim domain-containing protein,LLMG_RS06985(),GenBank
LLMG_RS06990-MONOMER,hypothetical protein,LLMG_RS06990(),GenBank
LLMG_RS06995-MONOMER,hypothetical protein,LLMG_RS06995(),GenBank
LLMG_RS07000-MONOMER,type IV secretory system conjugative DNA transfer family protein,LLMG_RS07000(),GenBank
LLMG_RS07005-MONOMER,hypothetical protein,LLMG_RS07005(),GenBank
LLMG_RS07010-MONOMER,hypothetical protein,LLMG_RS07010(),GenBank
LLMG_RS07015-MONOMER,hypothetical protein,LLMG_RS07015(),GenBank
LLMG_RS07020-MONOMER,hypothetical protein,LLMG_RS07020(),GenBank
LLMG_RS07025-MONOMER,hypothetical protein,LLMG_RS07025(),GenBank
LLMG_RS07030-MONOMER,hypothetical protein,LLMG_RS07030(),GenBank
LLMG_RS07035-MONOMER,phage tail tip lysozyme,LLMG_RS07035(),GenBank
LLMG_RS07040-MONOMER,DUF87 domain-containing protein,LLMG_RS07040(),GenBank
LLMG_RS07045-MONOMER,hypothetical protein,LLMG_RS07045(),GenBank
LLMG_RS07050-MONOMER,hypothetical protein,LLMG_RS07050(),GenBank
LLMG_RS07055-MONOMER,hypothetical protein,LLMG_RS07055(),GenBank
LLMG_RS07060-MONOMER,hypothetical protein,LLMG_RS07060(),GenBank
LLMG_RS07065-MONOMER,LPXTG cell wall anchor domain-containing protein,LLMG_RS07065(),GenBank
LLMG_RS07070-MONOMER,hypothetical protein,LLMG_RS07070(),GenBank
LLMG_RS07075-MONOMER,DnaJ domain-containing protein,LLMG_RS07075(),GenBank
LLMG_RS07080-MONOMER,hypothetical protein,LLMG_RS07080(),GenBank
LLMG_RS07085-MONOMER,hypothetical protein,LLMG_RS07085(),GenBank
LLMG_RS07090-MONOMER,hypothetical protein,LLMG_RS07090(),GenBank
LLMG_RS07095-MONOMER,hypothetical protein,LLMG_RS07095(),GenBank
LLMG_RS13520-MONOMER,hypothetical protein,LLMG_RS13520(),GenBank
LLMG_RS07100-MONOMER,hypothetical protein,LLMG_RS07100(),GenBank
LLMG_RS07105-MONOMER,hypothetical protein,LLMG_RS07105(),GenBank
LLMG_RS07110-MONOMER,hypothetical protein,LLMG_RS07110(),GenBank
LLMG_RS07115-MONOMER,ParA family protein,LLMG_RS07115(),GenBank
LLMG_RS07120-MONOMER,hypothetical protein,LLMG_RS07120(),GenBank
LLMG_RS07125-MONOMER,hypothetical protein,LLMG_RS07125(),GenBank
LLMG_RS07130-MONOMER,GMP reductase,LLMG_RS07130(4),GenBank
LLMG_RS07135-MONOMER,TIGR01906 family membrane protein,LLMG_RS07135(),GenBank
LLMG_RS07140-MONOMER,TIGR01457 family HAD-type hydrolase,LLMG_RS07140(),GenBank
LLMG_RS07145-MONOMER,acyl-[acyl-carrier-protein] thioesterase,LLMG_RS07145(),GenBank
LLMG_RS07150-MONOMER,dCMP deaminase family protein,LLMG_RS07150(),GenBank
LLMG_RS07155-MONOMER,glycoside hydrolase family 25 protein,LLMG_RS07155(),GenBank
LLMG_RS07160-MONOMER,radical SAM family heme chaperone HemW,LLMG_RS07160(),GenBank
LLMG_RS07165-MONOMER,ParB/RepB/Spo0J family partition protein,LLMG_RS07165(),GenBank
LLMG_RS07170-MONOMER,DUF3440 domain-containing protein,LLMG_RS07170(),GenBank
LLMG_RS07175-MONOMER,hypothetical protein,LLMG_RS07175(),GenBank
LLMG_RS07180-MONOMER,linear amide C-N hydrolase,LLMG_RS07180(),GenBank
LLMG_RS07185-MONOMER,triose-phosphate isomerase,LLMG_RS07185(2),GenBank
LLMG_RS07190-MONOMER,MurR/RpiR family transcriptional regulator,LLMG_RS07190(),GenBank
LLMG_RS07195-MONOMER,glucose PTS transporter subunit IIA,LLMG_RS07195(),GenBank
LLMG_RS07200-MONOMER,N-acetylmuramic acid 6-phosphate etherase,LLMG_RS07200(2),GenBank
LLMG_RS07205-MONOMER,MupG family TIM beta-alpha barrel fold protein,LLMG_RS07205(),GenBank
LLMG_RS07210-MONOMER,L-lactate dehydrogenase,LLMG_RS07210(),GenBank
LLMG_RS07215-MONOMER,bifunctional riboflavin kinase/FAD synthetase,LLMG_RS07215(1),GenBank
LLMG_RS07220-MONOMER,tRNA pseudouridine(55) synthase TruB,LLMG_RS07220(1),GenBank
LLMG_RS07225-MONOMER,hypothetical protein,LLMG_RS07225(),GenBank
LLMG_RS13890-MONOMER,hypothetical protein,LLMG_RS13890(),GenBank
LLMG_RS07245-MONOMER,WxL domain-containing protein,LLMG_RS07245(),GenBank
LLMG_RS07250-MONOMER,DUF916 domain-containing protein,LLMG_RS07250(),GenBank
LLMG_RS13895-MONOMER,hypothetical protein,LLMG_RS13895(),GenBank
LLMG_RS07260-MONOMER,IS3-like element IS981 family transposase,LLMG_RS07260(),GenBank
LLMG_RS07270-MONOMER,phosphotransferase,LLMG_RS07270(),GenBank
LLMG_RS07275-MONOMER,flavocytochrome c,LLMG_RS07275(),GenBank
LLMG_RS07280-MONOMER,glyoxalase/bleomycin resistance/extradiol dioxygenase family protein,LLMG_RS07280(),GenBank
LLMG_RS07285-MONOMER,DNA-3-methyladenine glycosylase I,LLMG_RS07285(),GenBank
LLMG_RS07290-MONOMER,8-oxo-dGTP diphosphatase,LLMG_RS07290(),GenBank
LLMG_RS07295-MONOMER,DNA helicase PcrA,LLMG_RS07295(),GenBank
LLMG_RS07300-MONOMER,hypothetical protein,LLMG_RS07300(),GenBank
LLMG_RS07305-MONOMER,DUF998 domain-containing protein,LLMG_RS07305(),GenBank
LLMG_RS07310-MONOMER,phosphatidylglycerol lysyltransferase domain-containing protein,LLMG_RS07310(),GenBank
LLMG_RS07315-MONOMER,sortase,LLMG_RS07315(),GenBank
LLMG_RS07320-MONOMER,FAD:protein FMN transferase,LLMG_RS07320(),GenBank
LLMG_RS07325-MONOMER,DNA gyrase subunit A,LLMG_RS07325(),GenBank
LLMG_RS07330-MONOMER,APC family permease,LLMG_RS07330(),GenBank
LLMG_RS07335-MONOMER,SDR family oxidoreductase,LLMG_RS07335(),GenBank
LLMG_RS07340-MONOMER,ROK family protein,LLMG_RS07340(),GenBank
LLMG_RS07345-MONOMER,6-phospho-beta-glucosidase,LLMG_RS07345(),GenBank
LLMG_RS07350-MONOMER,glycoside hydrolase family 3 N-terminal domain-containing protein,LLMG_RS07350(1),GenBank
LLMG_RS07355-MONOMER,ABC transporter ATP-binding protein,LLMG_RS07355(),GenBank
LLMG_RS07360-MONOMER,ABC transporter permease,LLMG_RS07360(),GenBank
LLMG_RS07365-MONOMER,ABC transporter permease,LLMG_RS07365(),GenBank
LLMG_RS07370-MONOMER,ABC transporter ATP-binding protein,LLMG_RS07370(),GenBank
LLMG_RS07375-MONOMER,ABC transporter substrate-binding protein,LLMG_RS07375(),GenBank
LLMG_RS07380-MONOMER,MurR/RpiR family transcriptional regulator,LLMG_RS07380(),GenBank
LLMG_RS07385-MONOMER,translation elongation factor 4,LLMG_RS07385(),GenBank
LLMG_RS07390-MONOMER,acetolactate decarboxylase,LLMG_RS07390(),GenBank
LLMG_RS07395-MONOMER,Mur ligase family protein,LLMG_RS07395(),GenBank
LLMG_RS07400-MONOMER,type 1 glutamine amidotransferase,LLMG_RS07400(),GenBank
LLMG_RS07405-MONOMER,FtsX-like permease family protein,LLMG_RS07405(),GenBank
LLMG_RS07410-MONOMER,ABC transporter ATP-binding protein,LLMG_RS07410(),GenBank
LLMG_RS07415-MONOMER,ammonia-dependent NAD(+) synthetase,LLMG_RS07415(2),GenBank
LLMG_RS07420-MONOMER,GNAT family N-acetyltransferase,LLMG_RS07420(),GenBank
LLMG_RS07425-MONOMER,nicotinate phosphoribosyltransferase,LLMG_RS07425(),GenBank
LLMG_RS07435-MONOMER,nicotinate-nucleotide adenylyltransferase,LLMG_RS07435(1),GenBank
LLMG_RS07440-MONOMER,voltage-gated chloride channel family protein,LLMG_RS07440(),GenBank
LLMG_RS07445-MONOMER,DUF896 domain-containing protein,LLMG_RS07445(),GenBank
LLMG_RS07450-MONOMER,glycine--tRNA ligase subunit beta,LLMG_RS07450(),GenBank
LLMG_RS07455-MONOMER,glycine--tRNA ligase subunit alpha,LLMG_RS07455(),GenBank
LLMG_RS07460-MONOMER,5'-nucleotidase,LLMG_RS07460(),GenBank
LLMG_RS07465-MONOMER,DUF475 domain-containing protein,LLMG_RS07465(),GenBank
LLMG_RS07470-MONOMER,VanZ family protein,LLMG_RS07470(),GenBank
LLMG_RS07475-MONOMER,YigZ family protein,LLMG_RS07475(),GenBank
LLMG_RS07480-MONOMER,DEAD/DEAH box helicase,LLMG_RS07480(),GenBank
LLMG_RS07485-MONOMER,ComF family protein,LLMG_RS07485(),GenBank
LLMG_RS07490-MONOMER,nucleotidyltransferase family protein,LLMG_RS07490(),GenBank
LLMG_RS07495-MONOMER,diacylglycerol kinase,LLMG_RS07495(3),GenBank
LLMG_RS07500-MONOMER,rRNA maturation RNase YbeY,LLMG_RS07500(),GenBank
LLMG_RS07505-MONOMER,NUDIX hydrolase,LLMG_RS07505(),GenBank
LLMG_RS07510-MONOMER,PhoH family protein,LLMG_RS07510(),GenBank
LLMG_RS07515-MONOMER,Nramp family divalent metal transporter,LLMG_RS07515(1),GenBank
LLMG_RS07520-MONOMER,50S ribosomal protein L27,LLMG_RS07520(1),GenBank
LLMG_RS07525-MONOMER,ribosomal-processing cysteine protease Prp,LLMG_RS07525(),GenBank
LLMG_RS07530-MONOMER,50S ribosomal protein L21,LLMG_RS07530(1),GenBank
LLMG_RS07535-MONOMER,DUF998 domain-containing protein,LLMG_RS07535(),GenBank
LLMG_RS07540-MONOMER,DUF1934 domain-containing protein,LLMG_RS07540(),GenBank
LLMG_RS07545-MONOMER,HD domain-containing protein,LLMG_RS07545(),GenBank
LLMG_RS07550-MONOMER,sugar-phosphatase,LLMG_RS07550(),GenBank
LLMG_RS07555-MONOMER,iron-sulfur cluster biosynthesis family protein,LLMG_RS07555(),GenBank
LLMG_RS07560-MONOMER,Nif3-like dinuclear metal center hexameric protein,LLMG_RS07560(),GenBank
LLMG_RS07565-MONOMER,tRNA (adenine(22)-N(1))-methyltransferase TrmK,LLMG_RS07565(),GenBank
LLMG_RS07570-MONOMER,endonuclease III,LLMG_RS07570(),GenBank
LLMG_RS07575-MONOMER,DnaD domain-containing protein,LLMG_RS07575(),GenBank
LLMG_RS07580-MONOMER,BspA family leucine-rich repeat surface protein,LLMG_RS07580(),GenBank
LLMG_RS07585-MONOMER,hypothetical protein,LLMG_RS07585(),GenBank
LLMG_RS07590-MONOMER,KxYKxGKxW signal peptide domain-containing protein,LLMG_RS07590(),GenBank
LLMG_RS07595-MONOMER,helix-turn-helix domain-containing protein,LLMG_RS07595(),GenBank
LLMG_RS07600-MONOMER,dihydroorotase,LLMG_RS07600(4),GenBank
LLMG_RS07605-MONOMER,orotate phosphoribosyltransferase,LLMG_RS07605(),GenBank
LLMG_RS13525-MONOMER,hypothetical protein,LLMG_RS13525(),GenBank
LLMG_RS07610-MONOMER,ABC-F family ATP-binding cassette domain-containing protein,LLMG_RS07610(),GenBank
LLMG_RS07615-MONOMER,Spx/MgsR family RNA polymerase-binding regulatory protein,LLMG_RS07615(),GenBank
LLMG_RS07620-MONOMER,redox-sensing transcriptional repressor Rex,LLMG_RS07620(),GenBank
LLMG_RS07625-MONOMER,DNA repair protein RadC,LLMG_RS07625(),GenBank
LLMG_RS07630-MONOMER,glutamine--fructose-6-phosphate transaminase (isomerizing),LLMG_RS07630(2),GenBank
LLMG_RS07635-MONOMER,phosphatase PAP2 family protein,LLMG_RS07635(1),GenBank
LLMG_RS07640-MONOMER,ATP-binding protein,LLMG_RS07640(),GenBank
LLMG_RS07645-MONOMER,DUF2127 domain-containing protein,LLMG_RS07645(),GenBank
LLMG_RS07650-MONOMER,response regulator transcription factor,LLMG_RS07650(),GenBank
LLMG_RS07655-MONOMER,glycosyltransferase,LLMG_RS07655(),GenBank
LLMG_RS07660-MONOMER,glycosyltransferase family 39 protein,LLMG_RS07660(),GenBank
LLMG_RS07665-MONOMER,divergent PAP2 family protein,LLMG_RS07665(),GenBank
LLMG_RS07670-MONOMER,RluA family pseudouridine synthase,LLMG_RS07670(1),GenBank
LLMG_RS07675-MONOMER,signal peptidase II,LLMG_RS07675(1),GenBank
LLMG_RS07680-MONOMER,hypothetical protein,LLMG_RS07680(),GenBank
LLMG_RS13900-MONOMER,HTH domain-containing protein,LLMG_RS13900(),GenBank
LLMG_RS13905-MONOMER,WYL domain-containing protein,LLMG_RS13905(),GenBank
LLMG_RS07695-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",LLMG_RS07695(60),GenBank
LLMG_RS07700-MONOMER,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",LLMG_RS07700(2),GenBank
LLMG_RS07705-MONOMER,riboflavin synthase,LLMG_RS07705(3),GenBank
LLMG_RS07710-MONOMER,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,LLMG_RS07710(2),GenBank
LLMG_RS07715-MONOMER,magnesium transporter CorA family protein,LLMG_RS07715(),GenBank
LLMG_RS07720-MONOMER,DNA topoisomerase IV subunit A,LLMG_RS07720(),GenBank
LLMG_RS07725-MONOMER,GNAT family N-acetyltransferase,LLMG_RS07725(),GenBank
LLMG_RS07730-MONOMER,3'-5' exonuclease,LLMG_RS07730(),GenBank
LLMG_RS07735-MONOMER,cysteine hydrolase,LLMG_RS07735(),GenBank
LLMG_RS07740-MONOMER,DNA topoisomerase IV subunit B,LLMG_RS07740(),GenBank
LLMG_RS07745-MONOMER,glycerol-3-phosphate 1-O-acyltransferase PlsY,LLMG_RS07745(1),GenBank
LLMG_RS07750-MONOMER,redoxin NrdH,LLMG_RS07750(),GenBank
LLMG_RS07755-MONOMER,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,LLMG_RS07755(),GenBank
LLMG_RS07760-MONOMER,class 1b ribonucleoside-diphosphate reductase subunit alpha,LLMG_RS07760(),GenBank
LLMG_RS07765-MONOMER,class 1b ribonucleoside-diphosphate reductase subunit beta,LLMG_RS07765(),GenBank
LLMG_RS07770-MONOMER,permease-like cell division protein FtsX,LLMG_RS07770(),GenBank
LLMG_RS07775-MONOMER,cell division ATP-binding protein FtsE,LLMG_RS07775(),GenBank
LLMG_RS07780-MONOMER,peptide chain release factor 2,LLMG_RS07780(1),GenBank
LLMG_RS07785-MONOMER,metallophosphoesterase,LLMG_RS07785(),GenBank
LLMG_RS07790-MONOMER,DUF402 domain-containing protein,LLMG_RS07790(),GenBank
LLMG_RS07795-MONOMER,formate/nitrite transporter family protein,LLMG_RS07795(5),GenBank
LLMG_RS07800-MONOMER,ABC transporter permease,LLMG_RS07800(),GenBank
LLMG_RS07805-MONOMER,ABC transporter ATP-binding protein,LLMG_RS07805(),GenBank
LLMG_RS07810-MONOMER,TetR/AcrR family transcriptional regulator,LLMG_RS07810(),GenBank
LLMG_RS07815-MONOMER,DNA-binding protein WhiA,LLMG_RS07815(),GenBank
LLMG_RS07820-MONOMER,YvcK family protein,LLMG_RS07820(),GenBank
LLMG_RS07825-MONOMER,RNase adapter RapZ,LLMG_RS07825(),GenBank
LLMG_RS07830-MONOMER,cardiolipin synthase,LLMG_RS07830(1),GenBank
LLMG_RS07835-MONOMER,Crp/Fnr family transcriptional regulator,LLMG_RS07835(),GenBank
LLMG_RS07840-MONOMER,hypothetical protein,LLMG_RS07840(),GenBank
LLMG_RS07845-MONOMER,copper chaperone,LLMG_RS07845(),GenBank
LLMG_RS07850-MONOMER,heavy metal translocating P-type ATPase,LLMG_RS07850(),GenBank
LLMG_RS07860-MONOMER,hypothetical protein,LLMG_RS07860(),GenBank
LLMG_RS13530-MONOMER,hypothetical protein,LLMG_RS13530(),GenBank
LLMG_RS07870-MONOMER,DUF805 domain-containing protein,LLMG_RS07870(),GenBank
LLMG_RS07880-MONOMER,IS3 family transposase,LLMG_RS07880(),GenBank
LLMG_RS13230-MONOMER,IS3 family transposase,LLMG_RS13230(),GenBank
LLMG_RS07900-MONOMER,fructose-specific PTS transporter subunit EIIC,LLMG_RS07900(),GenBank
LLMG_RS07905-MONOMER,1-phosphofructokinase,LLMG_RS07905(2),GenBank
LLMG_RS07910-MONOMER,DeoR/GlpR family DNA-binding transcription regulator,LLMG_RS07910(),GenBank
LLMG_RS07915-MONOMER,M20 peptidase aminoacylase family protein,LLMG_RS07915(),GenBank
LLMG_RS07920-MONOMER,oleate hydratase,LLMG_RS07920(),GenBank
LLMG_RS07925-MONOMER,hypothetical protein,LLMG_RS07925(),GenBank
LLMG_RS07930-MONOMER,molecular chaperone DnaK,LLMG_RS07930(1),GenBank
LLMG_RS07935-MONOMER,nucleotide exchange factor GrpE,LLMG_RS07935(2),GenBank
LLMG_RS07940-MONOMER,heat-inducible transcriptional repressor HrcA,LLMG_RS07940(),GenBank
LLMG_RS07945-MONOMER,hypothetical protein,LLMG_RS07945(),GenBank
LLMG_RS07950-MONOMER,D-alanyl-D-alanine carboxypeptidase family protein,LLMG_RS07950(),GenBank
LLMG_RS07955-MONOMER,histidine phosphatase family protein,LLMG_RS07955(1),GenBank
LLMG_RS07960-MONOMER,hypothetical protein,LLMG_RS07960(),GenBank
LLMG_RS07965-MONOMER,PFL family protein,LLMG_RS07965(),GenBank
LLMG_RS07970-MONOMER,ACT domain-containing protein,LLMG_RS07970(),GenBank
LLMG_RS07975-MONOMER,UbiA family prenyltransferase,LLMG_RS07975(),GenBank
LLMG_RS07980-MONOMER,endonuclease,LLMG_RS07980(),GenBank
LLMG_RS07985-MONOMER,isochorismatase family protein,LLMG_RS07985(),GenBank
LLMG_RS07990-MONOMER,ribonuclease R,LLMG_RS07990(),GenBank
LLMG_RS07995-MONOMER,preprotein translocase subunit SecG,LLMG_RS07995(),GenBank
LLMG_RS08000-MONOMER,thioredoxin-disulfide reductase,LLMG_RS08000(),GenBank
LLMG_RS08005-MONOMER,DUF4059 family protein,LLMG_RS08005(),GenBank
LLMG_RS08010-MONOMER,amino acid ABC transporter ATP-binding protein,LLMG_RS08010(),GenBank
LLMG_RS08015-MONOMER,amino acid ABC transporter permease,LLMG_RS08015(),GenBank
LLMG_RS08020-MONOMER,amino acid ABC transporter substrate-binding protein,LLMG_RS08020(),GenBank
LLMG_RS08025-MONOMER,C40 family peptidase,LLMG_RS08025(),GenBank
LLMG_RS08030-MONOMER,formate--tetrahydrofolate ligase,LLMG_RS08030(),GenBank
LLMG_RS08035-MONOMER,heavy metal-binding domain-containing protein,LLMG_RS08035(),GenBank
LLMG_RS08040-MONOMER,ASCH domain-containing protein,LLMG_RS08040(),GenBank
LLMG_RS08045-MONOMER,hypothetical protein,LLMG_RS08045(),GenBank
LLMG_RS08050-MONOMER,purine-nucleoside phosphorylase,LLMG_RS08050(6),GenBank
LLMG_RS08055-MONOMER,zinc ribbon domain-containing protein,LLMG_RS08055(),GenBank
LLMG_RS08060-MONOMER,phosphopentomutase,LLMG_RS08060(1),GenBank
LLMG_RS08065-MONOMER,LCP family protein,LLMG_RS08065(),GenBank
LLMG_RS08070-MONOMER,CDP-glycerol glycerophosphotransferase family protein,LLMG_RS08070(),GenBank
LLMG_RS08075-MONOMER,CDP-glycerol glycerophosphotransferase family protein,LLMG_RS08075(),GenBank
LLMG_RS08080-MONOMER,hypothetical protein,LLMG_RS08080(),GenBank
LLMG_RS08085-MONOMER,glycerol-3-phosphate cytidylyltransferase,LLMG_RS08085(),GenBank
LLMG_RS08090-MONOMER,DUF6270 domain-containing protein,LLMG_RS08090(),GenBank
LLMG_RS08095-MONOMER,glycoside hydrolase family 43 protein,LLMG_RS08095(),GenBank
LLMG_RS08100-MONOMER,SGNH/GDSL hydrolase family protein,LLMG_RS08100(),GenBank
LLMG_RS08105-MONOMER,UDP-galactopyranose mutase,LLMG_RS08105(),GenBank
LLMG_RS08110-MONOMER,IS21-like element IS712 family transposase,LLMG_RS08110(),GenBank
LLMG_RS08115-MONOMER,IS21-like element IS712 family helper ATPase IstB,LLMG_RS08115(),GenBank
LLMG_RS08120-MONOMER,hypothetical protein,LLMG_RS08120(),GenBank
LLMG_RS08125-MONOMER,hypothetical protein,LLMG_RS08125(),GenBank
LLMG_RS08130-MONOMER,acetyltransferase,LLMG_RS08130(),GenBank
LLMG_RS08135-MONOMER,nucleotide sugar dehydrogenase,LLMG_RS08135(1),GenBank
LLMG_RS08140-MONOMER,glycosyltransferase family 2 protein,LLMG_RS08140(),GenBank
LLMG_RS08145-MONOMER,XcbB/CpsF family capsular polysaccharide biosynthesis protein,LLMG_RS08145(),GenBank
LLMG_RS08150-MONOMER,hypothetical protein,LLMG_RS08150(),GenBank
LLMG_RS08155-MONOMER,glycosyltransferase family 2 protein,LLMG_RS08155(),GenBank
LLMG_RS08160-MONOMER,glycosyltransferase family 2 protein,LLMG_RS08160(),GenBank
LLMG_RS08165-MONOMER,ABC transporter permease,LLMG_RS08165(),GenBank
LLMG_RS08170-MONOMER,ATP-binding cassette domain-containing protein,LLMG_RS08170(),GenBank
LLMG_RS08175-MONOMER,phosphodiester glycosidase family protein,LLMG_RS08175(),GenBank
LLMG_RS08180-MONOMER,DUF4811 domain-containing protein,LLMG_RS08180(),GenBank
LLMG_RS08185-MONOMER,multidrug efflux MFS transporter,LLMG_RS08185(),GenBank
LLMG_RS08195-MONOMER,MarR family transcriptional regulator,LLMG_RS08195(),GenBank
LLMG_RS08200-MONOMER,DUF4767 domain-containing protein,LLMG_RS08200(),GenBank
LLMG_RS08205-MONOMER,class I SAM-dependent methyltransferase,LLMG_RS08205(1),GenBank
LLMG_RS08210-MONOMER,hypothetical protein,LLMG_RS08210(),GenBank
LLMG_RS08215-MONOMER,DNA topoisomerase (ATP-hydrolyzing) subunit B,LLMG_RS08215(),GenBank
LLMG_RS08220-MONOMER,HAD family hydrolase,LLMG_RS08220(),GenBank
LLMG_RS08225-MONOMER,VOC family protein,LLMG_RS08225(),GenBank
LLMG_RS08230-MONOMER,hypothetical protein,LLMG_RS08230(),GenBank
LLMG_RS08235-MONOMER,ABC transporter ATP-binding protein,LLMG_RS08235(),GenBank
LLMG_RS08240-MONOMER,DMT family transporter,LLMG_RS08240(),GenBank
LLMG_RS08245-MONOMER,citrate:cation symporter,LLMG_RS08245(),GenBank
LLMG_RS08250-MONOMER,NAD-dependent malic enzyme,LLMG_RS08250(4),GenBank
LLMG_RS08255-MONOMER,ABC-F type ribosomal protection protein,LLMG_RS08255(),GenBank
LLMG_RS13670-MONOMER,hypothetical protein,LLMG_RS13670(),GenBank
LLMG_RS08260-MONOMER,(S)-acetoin forming diacetyl reductase,LLMG_RS08260(4),GenBank
LLMG_RS08265-MONOMER,"2,3-butanediol dehydrogenase",LLMG_RS08265(),GenBank
LLMG_RS08270-MONOMER,FtsW/RodA/SpoVE family cell cycle protein,LLMG_RS08270(),GenBank
LLMG_RS08275-MONOMER,TVP38/TMEM64 family protein,LLMG_RS08275(),GenBank
LLMG_RS08280-MONOMER,CvfD/Ygs/GSP13 family RNA-binding post-transcriptional regulator,LLMG_RS08280(),GenBank
LLMG_RS08285-MONOMER,peptidylprolyl isomerase,LLMG_RS08285(),GenBank
LLMG_RS08290-MONOMER,Cof-type HAD-IIB family hydrolase,LLMG_RS08290(),GenBank
LLMG_RS08295-MONOMER,response regulator transcription factor,LLMG_RS08295(),GenBank
LLMG_RS08300-MONOMER,sensor histidine kinase,LLMG_RS08300(),GenBank
LLMG_RS08305-MONOMER,cell wall-active antibiotics response protein LiaF,LLMG_RS08305(),GenBank
LLMG_RS13560-MONOMER,aromatic ring hydroxylase,LLMG_RS13560(),GenBank
LLMG_RS13675-MONOMER,hypothetical protein,LLMG_RS13675(),GenBank
LLMG_RS08310-MONOMER,VOC family protein,LLMG_RS08310(),GenBank
LLMG_RS08315-MONOMER,CHAP domain-containing protein,LLMG_RS08315(),GenBank
LLMG_RS08320-MONOMER,IS3-like element IS981 family transposase,LLMG_RS08320(),GenBank
LLMG_RS08330-MONOMER,hypothetical protein,LLMG_RS08330(),GenBank
LLMG_RS08335-MONOMER,tyrosine-type recombinase/integrase,LLMG_RS08335(),GenBank
LLMG_RS08340-MONOMER,metal-sulfur cluster assembly factor,LLMG_RS08340(),GenBank
LLMG_RS08345-MONOMER,YhgE/Pip domain-containing protein,LLMG_RS08345(),GenBank
LLMG_RS08350-MONOMER,TetR/AcrR family transcriptional regulator,LLMG_RS08350(),GenBank
LLMG_RS08355-MONOMER,HU family DNA-binding protein,LLMG_RS08355(),GenBank
LLMG_RS08360-MONOMER,universal stress protein,LLMG_RS08360(),GenBank
LLMG_RS13680-MONOMER,hypothetical protein,LLMG_RS13680(),GenBank
LLMG_RS08370-MONOMER,nicotinamide riboside transporter PnuC,LLMG_RS08370(),GenBank
LLMG_RS08375-MONOMER,hypothetical protein,LLMG_RS08375(),GenBank
LLMG_RS08380-MONOMER,HdeD family acid-resistance protein,LLMG_RS08380(),GenBank
LLMG_RS08385-MONOMER,glycosyltransferase family 2 protein,LLMG_RS08385(),GenBank
LLMG_RS08390-MONOMER,hypothetical protein,LLMG_RS08390(),GenBank
LLMG_RS08395-MONOMER,GNAT family N-acetyltransferase,LLMG_RS08395(),GenBank
