,name,genes,source
ALW85_RS06280-MONOMER,ATP-binding cassette domain-containing protein,ALW85_RS06280(),BioCyc
ALW85_RS08880-MONOMER,peptidylprolyl isomerase,ALW85_RS08880(),BioCyc
ALW85_RS12480-MONOMER,Na(+)-translocating NADH-quinone reductase subunit C,ALW85_RS12480(),BioCyc
ALW85_RS00090-MONOMER,HAMP domain-containing histidine kinase,ALW85_RS00090(),BioCyc
ALW85_RS02705-MONOMER,recombination-associated protein RdgC,ALW85_RS02705(),BioCyc
ALW85_RS01980-MONOMER,CusA/CzcA family heavy metal efflux RND transporter,ALW85_RS01980(),BioCyc
ALW85_RS10385-MONOMER,IS3 family transposase,ALW85_RS10385(),BioCyc
ALW85_RS07705-MONOMER,UvrD-helicase domain-containing protein,ALW85_RS07705(),BioCyc
ALW85_RS12485-MONOMER,NADH:ubiquinone reductase (Na(+)-transporting) subunit B,ALW85_RS12485(),BioCyc
ALW85_RS10395-MONOMER,PQQ-dependent sugar dehydrogenase,ALW85_RS10395(1),BioCyc
ALW85_RS01355-MONOMER,hypothetical protein,ALW85_RS01355(),BioCyc
ALW85_RS03160-MONOMER,Na+/H+ antiporter NhaC,ALW85_RS03160(),BioCyc
ALW85_RS06285-MONOMER,ABC transporter permease,ALW85_RS06285(),BioCyc
ALW85_RS08885-MONOMER,ribonuclease HII,ALW85_RS08885(),BioCyc
ALW85_RS12490-MONOMER,Na(+)-translocating NADH-quinone reductase subunit A,ALW85_RS12490(),BioCyc
ALW85_RS03325-MONOMER,"cob(I)yrinic acid a,c-diamide adenosyltransferase",ALW85_RS03325(1),BioCyc
ALW85_RS10400-MONOMER,type II toxin-antitoxin system PrlF family antitoxin,ALW85_RS10400(),BioCyc
ALW85_RS02285-MONOMER,DNA polymerase III subunit gamma/tau,ALW85_RS02285(),BioCyc
ALW85_RS07710-MONOMER,phosphoribulokinase,ALW85_RS07710(),BioCyc
ALW85_RS12495-MONOMER,CBS domain-containing protein,ALW85_RS12495(),BioCyc
ALW85_RS04300-MONOMER,RES family NAD+ phosphorylase,ALW85_RS04300(),BioCyc
ALW85_RS03960-MONOMER,ribosome maturation factor RimP,ALW85_RS03960(),BioCyc
ALW85_RS03545-MONOMER,"dTDP-4-dehydrorhamnose 3,5-epimerase",ALW85_RS03545(1),BioCyc
ALW85_RS00485-MONOMER,phosphoribosylglycinamide formyltransferase,ALW85_RS00485(1),BioCyc
ALW85_RS10405-MONOMER,type II toxin-antitoxin system YhaV family toxin,ALW85_RS10405(),BioCyc
ALW85_RS04640-MONOMER,DNA replication protein,ALW85_RS04640(),BioCyc
ALW85_RS00810-MONOMER,IS3-like element ISNeu4 family transposase,ALW85_RS00810(),BioCyc
ALW85_RS06290-MONOMER,ABC transporter permease,ALW85_RS06290(),BioCyc
ALW85_RS08890-MONOMER,3-hydroxyacyl-ACP dehydratase FabZ,ALW85_RS08890(),BioCyc
ALW85_RS12500-MONOMER,J domain-containing protein,ALW85_RS12500(),BioCyc
ALW85_RS10410-MONOMER,NAD-dependent succinate-semialdehyde dehydrogenase,ALW85_RS10410(2),BioCyc
ALW85_RS01755-MONOMER,DNA gyrase subunit A,ALW85_RS01755(),BioCyc
ALW85_RS07715-MONOMER,M48 family metallopeptidase,ALW85_RS07715(),BioCyc
ALW85_RS12505-MONOMER,pyridoxal phosphate-dependent aminotransferase,ALW85_RS12505(1),BioCyc
ALW85_RS02140-MONOMER,50S ribosomal protein L4,ALW85_RS02140(1),BioCyc
ALW85_RS10415-MONOMER,hypothetical protein,ALW85_RS10415(),BioCyc
ALW85_RS02795-MONOMER,dihydropteroate synthase,ALW85_RS02795(2),BioCyc
ALW85_RS03000-MONOMER,leucyl aminopeptidase family protein,ALW85_RS03000(),BioCyc
ALW85_RS06300-MONOMER,carbohydrate kinase,ALW85_RS06300(),BioCyc
ALW85_RS08895-MONOMER,OmpH family outer membrane protein,ALW85_RS08895(),BioCyc
ALW85_RS12510-MONOMER,5-histidylcysteine sulfoxide synthase,ALW85_RS12510(),BioCyc
ALW85_RS00175-MONOMER,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,ALW85_RS00175(),BioCyc
ALW85_RS01030-MONOMER,30S ribosomal protein S6,ALW85_RS01030(1),BioCyc
ALW85_RS14315-MONOMER,DUF2569 domain-containing protein,ALW85_RS14315(),BioCyc
ALW85_RS07720-MONOMER,ferrochelatase,ALW85_RS07720(1),BioCyc
ALW85_RS04040-MONOMER,dihydrolipoyl dehydrogenase,ALW85_RS04040(),BioCyc
ALW85_RS04960-MONOMER,peptidoglycan DD-metalloendopeptidase family protein,ALW85_RS04960(),BioCyc
ALW85_RS06305-MONOMER,HAD-IIB family hydrolase,ALW85_RS06305(),BioCyc
ALW85_RS08900-MONOMER,outer membrane protein assembly factor BamA,ALW85_RS08900(),BioCyc
ALW85_RS12515-MONOMER,ATP-dependent chaperone ClpB,ALW85_RS12515(),BioCyc
ALW85_RS10425-MONOMER,cytochrome c,ALW85_RS10425(),BioCyc
ALW85_RS00255-MONOMER,nucleoside deaminase,ALW85_RS00255(),BioCyc
ALW85_RS07725-MONOMER,heat-inducible transcriptional repressor HrcA,ALW85_RS07725(),BioCyc
ALW85_RS12520-MONOMER,4-hydroxy-tetrahydrodipicolinate synthase,ALW85_RS12520(4),BioCyc
ALW85_RS01450-MONOMER,hypothetical protein,ALW85_RS01450(),BioCyc
ALW85_RS10430-MONOMER,cbb3-type cytochrome c oxidase subunit I,ALW85_RS10430(),BioCyc
ALW85_RS06310-MONOMER,sucrose synthase,ALW85_RS06310(),BioCyc
ALW85_RS08905-MONOMER,RIP metalloprotease RseP,ALW85_RS08905(),BioCyc
ALW85_RS05120-MONOMER,DNA-3-methyladenine glycosylase,ALW85_RS05120(),BioCyc
ALW85_RS01535-MONOMER,FecR domain-containing protein,ALW85_RS01535(),BioCyc
ALW85_RS05205-MONOMER,hypothetical protein,ALW85_RS05205(),BioCyc
ALW85_RS02450-MONOMER,flagellar motor switch protein FliM,ALW85_RS02450(),BioCyc
ALW85_RS03330-MONOMER,hypothetical protein,ALW85_RS03330(),BioCyc
ALW85_RS10435-MONOMER,CbbQ/NirQ/NorQ/GpvN family protein,ALW85_RS10435(),BioCyc
ALW85_RS05275-MONOMER,SURF1 family protein,ALW85_RS05275(),BioCyc
ALW85_RS12525-MONOMER,outer membrane protein assembly factor BamC,ALW85_RS12525(),BioCyc
ALW85_RS04305-MONOMER,DUF2384 domain-containing protein,ALW85_RS04305(),BioCyc
ALW85_RS00490-MONOMER,phosphoribosylformylglycinamidine cyclo-ligase,ALW85_RS00490(2),BioCyc
ALW85_RS10440-MONOMER,VWA domain-containing protein,ALW85_RS10440(),BioCyc
ALW85_RS04645-MONOMER,hypothetical protein,ALW85_RS04645(),BioCyc
ALW85_RS03685-MONOMER,hypothetical protein,ALW85_RS03685(),BioCyc
ALW85_RS00815-MONOMER,efflux RND transporter periplasmic adaptor subunit,ALW85_RS00815(),BioCyc
ALW85_RS06315-MONOMER,SDR family oxidoreductase,ALW85_RS06315(),BioCyc
ALW85_RS08910-MONOMER,1-deoxy-D-xylulose-5-phosphate reductoisomerase,ALW85_RS08910(2),BioCyc
ALW85_RS12530-MONOMER,hypothetical protein,ALW85_RS12530(),BioCyc
ALW85_RS00650-MONOMER,type III-A CRISPR-associated RAMP protein Csm3,ALW85_RS00650(),BioCyc
ALW85_RS01760-MONOMER,3-phosphoserine/phosphohydroxythreonine transaminase,ALW85_RS01760(2),BioCyc
ALW85_RS06320-MONOMER,copper-translocating P-type ATPase,ALW85_RS06320(),BioCyc
ALW85_RS07730-MONOMER,NAD kinase,ALW85_RS07730(6),BioCyc
ALW85_RS08915-MONOMER,phosphatidate cytidylyltransferase,ALW85_RS08915(1),BioCyc
ALW85_RS12535-MONOMER,murein biosynthesis integral membrane protein MurJ,ALW85_RS12535(),BioCyc
ALW85_RS02600-MONOMER,type II toxin-antitoxin system RelE/ParE family toxin,ALW85_RS02600(),BioCyc
ALW85_RS04500-MONOMER,NAD(P) transhydrogenase subunit alpha,ALW85_RS04500(),BioCyc
ALW85_RS10450-MONOMER,autotransporter outer membrane beta-barrel domain-containing protein,ALW85_RS10450(),BioCyc
ALW85_RS03005-MONOMER,DUF4389 domain-containing protein,ALW85_RS03005(),BioCyc
ALW85_RS06325-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS06325(),BioCyc
ALW85_RS08920-MONOMER,"di-trans,poly-cis-decaprenylcistransferase",ALW85_RS08920(2),BioCyc
ALW85_RS12540-MONOMER,hypothetical protein,ALW85_RS12540(),BioCyc
ALW85_RS10455-MONOMER,autotransporter outer membrane beta-barrel domain-containing protein,ALW85_RS10455(),BioCyc
ALW85_RS03870-MONOMER,hypothetical protein,ALW85_RS03870(),BioCyc
ALW85_RS01175-MONOMER,GatB/YqeY domain-containing protein,ALW85_RS01175(),BioCyc
ALW85_RS06330-MONOMER,FecR domain-containing protein,ALW85_RS06330(),BioCyc
ALW85_RS07735-MONOMER,DNA repair protein RecN,ALW85_RS07735(),BioCyc
ALW85_RS08925-MONOMER,ribosome recycling factor,ALW85_RS08925(1),BioCyc
ALW85_RS12545-MONOMER,flagellar transcriptional regulator FlhC,ALW85_RS12545(),BioCyc
ALW85_RS10460-MONOMER,autotransporter outer membrane beta-barrel domain-containing protein,ALW85_RS10460(),BioCyc
ALW85_RS04815-MONOMER,DUF1854 domain-containing protein,ALW85_RS04815(),BioCyc
ALW85_RS06335-MONOMER,DNA polymerase IV,ALW85_RS06335(),BioCyc
ALW85_RS08930-MONOMER,UMP kinase,ALW85_RS08930(6),BioCyc
ALW85_RS12550-MONOMER,flagellar transcriptional regulator FlhD,ALW85_RS12550(),BioCyc
ALW85_RS00095-MONOMER,hypothetical protein,ALW85_RS00095(),BioCyc
ALW85_RS01985-MONOMER,ABC transporter ATP-binding protein/permease,ALW85_RS01985(),BioCyc
ALW85_RS06340-MONOMER,TonB-dependent receptor plug domain-containing protein,ALW85_RS06340(),BioCyc
ALW85_RS07740-MONOMER,polymer-forming cytoskeletal protein,ALW85_RS07740(),BioCyc
ALW85_RS08935-MONOMER,translation elongation factor Ts,ALW85_RS08935(1),BioCyc
ALW85_RS12555-MONOMER,DNA internalization-related competence protein ComEC/Rec2,ALW85_RS12555(),BioCyc
ALW85_RS10480-MONOMER,IS481-like element ISNe2 family transposase,ALW85_RS10480(),BioCyc
ALW85_RS01360-MONOMER,recombinase family protein,ALW85_RS01360(),BioCyc
ALW85_RS03165-MONOMER,hypothetical protein,ALW85_RS03165(),BioCyc
ALW85_RS06360-MONOMER,Rpn family recombination-promoting nuclease/putative transposase,ALW85_RS06360(),BioCyc
ALW85_RS08940-MONOMER,30S ribosomal protein S2,ALW85_RS08940(1),BioCyc
ALW85_RS13780-MONOMER,YbdD/YjiX family protein,ALW85_RS13780(),BioCyc
ALW85_RS03335-MONOMER,TonB-dependent vitamin B12 receptor,ALW85_RS03335(),BioCyc
ALW85_RS10495-MONOMER,"putative O-glycosylation ligase, exosortase A system-associated",ALW85_RS10495(),BioCyc
ALW85_RS02290-MONOMER,YbaB/EbfC family nucleoid-associated protein,ALW85_RS02290(),BioCyc
ALW85_RS07745-MONOMER,hypothetical protein,ALW85_RS07745(),BioCyc
ALW85_RS08945-MONOMER,fumarate/nitrate reduction transcriptional regulator Fnr,ALW85_RS08945(),BioCyc
ALW85_RS12560-MONOMER,carbon starvation protein A,ALW85_RS12560(),BioCyc
ALW85_RS04310-MONOMER,hypothetical protein,ALW85_RS04310(),BioCyc
ALW85_RS03550-MONOMER,UDP-glucose 4-epimerase GalE,ALW85_RS03550(2),BioCyc
ALW85_RS00495-MONOMER,AI-2E family transporter,ALW85_RS00495(),BioCyc
ALW85_RS10500-MONOMER,polysaccharide deacetylase family protein,ALW85_RS10500(),BioCyc
ALW85_RS04650-MONOMER,phage coat protein,ALW85_RS04650(),BioCyc
ALW85_RS00820-MONOMER,multidrug efflux RND transporter permease subunit,ALW85_RS00820(),BioCyc
ALW85_RS06365-MONOMER,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,ALW85_RS06365(),BioCyc
ALW85_RS08950-MONOMER,c-type cytochrome,ALW85_RS08950(),BioCyc
ALW85_RS12565-MONOMER,IS481-like element ISNe2 family transposase,ALW85_RS12565(),BioCyc
ALW85_RS01765-MONOMER,3-phosphoglycerate dehydrogenase family protein,ALW85_RS01765(),BioCyc
ALW85_RS07750-MONOMER,N-acetyl-gamma-glutamyl-phosphate reductase,ALW85_RS07750(1),BioCyc
ALW85_RS02145-MONOMER,50S ribosomal protein L23,ALW85_RS02145(1),BioCyc
ALW85_RS08955-MONOMER,TonB-dependent receptor,ALW85_RS08955(),BioCyc
ALW85_RS10505-MONOMER,hypothetical protein,ALW85_RS10505(),BioCyc
ALW85_RS02800-MONOMER,phosphoglucosamine mutase,ALW85_RS02800(1),BioCyc
ALW85_RS03010-MONOMER,DUF2490 domain-containing protein,ALW85_RS03010(),BioCyc
ALW85_RS06370-MONOMER,hypothetical protein,ALW85_RS06370(),BioCyc
ALW85_RS13785-MONOMER,IS5 family transposase,ALW85_RS13785(),BioCyc
ALW85_RS01035-MONOMER,ATP synthase subunit I,ALW85_RS01035(),BioCyc
ALW85_RS07755-MONOMER,30S ribosomal protein S9,ALW85_RS07755(1),BioCyc
ALW85_RS06375-MONOMER,DUF2807 domain-containing protein,ALW85_RS06375(),BioCyc
ALW85_RS14155-MONOMER,hypothetical protein,ALW85_RS14155(),BioCyc
ALW85_RS04965-MONOMER,protein-L-isoaspartate(D-aspartate) O-methyltransferase,ALW85_RS04965(),BioCyc
ALW85_RS08960-MONOMER,transcriptional repressor,ALW85_RS08960(),BioCyc
ALW85_RS06380-MONOMER,hypothetical protein,ALW85_RS06380(),BioCyc
ALW85_RS12580-MONOMER,IS481 family transposase,ALW85_RS12580(),BioCyc
ALW85_RS00260-MONOMER,aldolase,ALW85_RS00260(),BioCyc
ALW85_RS07760-MONOMER,50S ribosomal protein L13,ALW85_RS07760(1),BioCyc
ALW85_RS06385-MONOMER,putative Na+/H+ antiporter,ALW85_RS06385(),BioCyc
ALW85_RS08965-MONOMER,hypothetical protein,ALW85_RS08965(),BioCyc
ALW85_RS10510-MONOMER,glycosyltransferase family 2 protein,ALW85_RS10510(),BioCyc
ALW85_RS06390-MONOMER,peptide chain release factor 2,ALW85_RS06390(1),BioCyc
ALW85_RS12585-MONOMER,HAMP domain-containing histidine kinase,ALW85_RS12585(),BioCyc
ALW85_RS05125-MONOMER,division/cell wall cluster transcriptional repressor MraZ,ALW85_RS05125(),BioCyc
ALW85_RS01540-MONOMER,DUF4974 domain-containing protein,ALW85_RS01540(),BioCyc
ALW85_RS02455-MONOMER,flagellar basal body-associated protein FliL,ALW85_RS02455(),BioCyc
ALW85_RS03340-MONOMER,twin-arginine translocase subunit TatC,ALW85_RS03340(),BioCyc
ALW85_RS05280-MONOMER,cytochrome c oxidase subunit 3,ALW85_RS05280(),BioCyc
ALW85_RS07765-MONOMER,D-alanyl-D-alanine carboxypeptidase,ALW85_RS07765(1),BioCyc
ALW85_RS12590-MONOMER,5-oxoprolinase/urea amidolyase family protein,ALW85_RS12590(),BioCyc
ALW85_RS04315-MONOMER,cytochrome P460 family protein,ALW85_RS04315(),BioCyc
ALW85_RS00500-MONOMER,AAA family ATPase,ALW85_RS00500(),BioCyc
ALW85_RS08970-MONOMER,NnrS family protein,ALW85_RS08970(),BioCyc
ALW85_RS10515-MONOMER,glycosyltransferase family 2 protein,ALW85_RS10515(),BioCyc
ALW85_RS04660-MONOMER,hypothetical protein,ALW85_RS04660(),BioCyc
ALW85_RS03690-MONOMER,type II secretion system protein M,ALW85_RS03690(),BioCyc
ALW85_RS00825-MONOMER,HlyD family efflux transporter periplasmic adaptor subunit,ALW85_RS00825(),BioCyc
ALW85_RS06395-MONOMER,DUF1207 domain-containing protein,ALW85_RS06395(),BioCyc
ALW85_RS12595-MONOMER,urea carboxylase-associated family protein,ALW85_RS12595(),BioCyc
ALW85_RS00655-MONOMER,type III-A CRISPR-associated protein Csm2,ALW85_RS00655(),BioCyc
ALW85_RS01770-MONOMER,prephenate dehydratase,ALW85_RS01770(2),BioCyc
ALW85_RS07770-MONOMER,D-amino acid aminotransferase,ALW85_RS07770(),BioCyc
ALW85_RS06400-MONOMER,tellurite resistance TerB family protein,ALW85_RS06400(),BioCyc
ALW85_RS12600-MONOMER,urea carboxylase-associated family protein,ALW85_RS12600(),BioCyc
ALW85_RS02620-MONOMER,hypothetical protein,ALW85_RS02620(),BioCyc
ALW85_RS04505-MONOMER,NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta,ALW85_RS04505(),BioCyc
ALW85_RS08975-MONOMER,PHP domain-containing protein,ALW85_RS08975(),BioCyc
ALW85_RS10520-MONOMER,CDP-glycerol glycerophosphotransferase family protein,ALW85_RS10520(),BioCyc
ALW85_RS03015-MONOMER,CysB family HTH-type transcriptional regulator,ALW85_RS03015(),BioCyc
ALW85_RS06405-MONOMER,catalase family protein,ALW85_RS06405(),BioCyc
ALW85_RS12605-MONOMER,APC family permease,ALW85_RS12605(1),BioCyc
ALW85_RS03875-MONOMER,FAD-binding oxidoreductase,ALW85_RS03875(),BioCyc
ALW85_RS01180-MONOMER,DNA primase,ALW85_RS01180(),BioCyc
ALW85_RS07775-MONOMER,DUF493 domain-containing protein,ALW85_RS07775(),BioCyc
ALW85_RS06410-MONOMER,peroxidase,ALW85_RS06410(),BioCyc
ALW85_RS14240-MONOMER,hypothetical protein,ALW85_RS14240(),BioCyc
ALW85_RS08980-MONOMER,threonylcarbamoyl-AMP synthase,ALW85_RS08980(),BioCyc
ALW85_RS04820-MONOMER,type II toxin-antitoxin system PemK/MazF family toxin,ALW85_RS04820(),BioCyc
ALW85_RS06415-MONOMER,hypothetical protein,ALW85_RS06415(),BioCyc
ALW85_RS12610-MONOMER,urea carboxylase,ALW85_RS12610(),BioCyc
ALW85_RS00100-MONOMER,sigma 54-interacting transcriptional regulator,ALW85_RS00100(),BioCyc
ALW85_RS02710-MONOMER,hypothetical protein,ALW85_RS02710(),BioCyc
ALW85_RS01995-MONOMER,PEP-CTERM system histidine kinase PrsK,ALW85_RS01995(),BioCyc
ALW85_RS10525-MONOMER,glycosyltransferase family 4 protein,ALW85_RS10525(),BioCyc
ALW85_RS07780-MONOMER,lipoyl(octanoyl) transferase LipB,ALW85_RS07780(1),BioCyc
ALW85_RS06420-MONOMER,hypothetical protein,ALW85_RS06420(),BioCyc
ALW85_RS12615-MONOMER,transglycosylase SLT domain-containing protein,ALW85_RS12615(),BioCyc
ALW85_RS08985-MONOMER,site-2 protease family protein,ALW85_RS08985(),BioCyc
ALW85_RS01365-MONOMER,hypothetical protein,ALW85_RS01365(),BioCyc
ALW85_RS03170-MONOMER,DUF1275 domain-containing protein,ALW85_RS03170(),BioCyc
ALW85_RS06430-MONOMER,hypothetical protein,ALW85_RS06430(),BioCyc
ALW85_RS12620-MONOMER,ribonucleotide-diphosphate reductase subunit beta,ALW85_RS12620(),BioCyc
ALW85_RS03345-MONOMER,Sec-independent protein translocase protein TatB,ALW85_RS03345(),BioCyc
ALW85_RS10530-MONOMER,lipopolysaccharide biosynthesis protein,ALW85_RS10530(),BioCyc
ALW85_RS02295-MONOMER,pseudouridine synthase,ALW85_RS02295(1),BioCyc
ALW85_RS07785-MONOMER,lipoyl synthase,ALW85_RS07785(2),BioCyc
ALW85_RS06435-MONOMER,GMC family oxidoreductase N-terminal domain-containing protein,ALW85_RS06435(1),BioCyc
ALW85_RS12625-MONOMER,ribonucleoside-diphosphate reductase subunit alpha,ALW85_RS12625(),BioCyc
ALW85_RS04320-MONOMER,ABC transporter permease,ALW85_RS04320(),BioCyc
ALW85_RS03965-MONOMER,transcription termination factor NusA,ALW85_RS03965(1),BioCyc
ALW85_RS03555-MONOMER,formate/nitrite transporter family protein,ALW85_RS03555(5),BioCyc
ALW85_RS00505-MONOMER,universal stress protein,ALW85_RS00505(),BioCyc
ALW85_RS08990-MONOMER,tryptophan--tRNA ligase,ALW85_RS08990(2),BioCyc
ALW85_RS04665-MONOMER,DUF2523 domain-containing protein,ALW85_RS04665(),BioCyc
ALW85_RS00830-MONOMER,type I secretion system permease/ATPase,ALW85_RS00830(),BioCyc
ALW85_RS06440-MONOMER,oxygenase,ALW85_RS06440(),BioCyc
ALW85_RS12640-MONOMER,pyrimidine dimer DNA glycosylase/endonuclease V,ALW85_RS12640(2),BioCyc
ALW85_RS10565-MONOMER,IS481-like element ISNe2 family transposase,ALW85_RS10565(),BioCyc
ALW85_RS01775-MONOMER,histidinol-phosphate transaminase,ALW85_RS01775(2),BioCyc
ALW85_RS12645-MONOMER,class I SAM-dependent methyltransferase,ALW85_RS12645(),BioCyc
ALW85_RS02150-MONOMER,50S ribosomal protein L2,ALW85_RS02150(1),BioCyc
ALW85_RS08995-MONOMER,segregation/condensation protein A,ALW85_RS08995(),BioCyc
ALW85_RS10570-MONOMER,"1,4-alpha-glucan branching protein GlgB",ALW85_RS10570(1),BioCyc
ALW85_RS02805-MONOMER,PstS family phosphate ABC transporter substrate-binding protein,ALW85_RS02805(),BioCyc
ALW85_RS03020-MONOMER,cysteine desulfurase,ALW85_RS03020(),BioCyc
ALW85_RS06445-MONOMER,lipoxygenase,ALW85_RS06445(),BioCyc
ALW85_RS12650-MONOMER,DUF393 domain-containing protein,ALW85_RS12650(),BioCyc
ALW85_RS00180-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpX,ALW85_RS00180(),BioCyc
ALW85_RS01040-MONOMER,F0F1 ATP synthase subunit A,ALW85_RS01040(),BioCyc
ALW85_RS10575-MONOMER,glucose-1-phosphate adenylyltransferase,ALW85_RS10575(4),BioCyc
ALW85_RS07790-MONOMER,tRNA 2-thiocytidine(32) synthetase TtcA,ALW85_RS07790(2),BioCyc
ALW85_RS06450-MONOMER,cyclooxygenase,ALW85_RS06450(),BioCyc
ALW85_RS12655-MONOMER,hypothetical protein,ALW85_RS12655(),BioCyc
ALW85_RS04050-MONOMER,RNA methyltransferase,ALW85_RS04050(),BioCyc
ALW85_RS04970-MONOMER,5'/3'-nucleotidase SurE,ALW85_RS04970(1),BioCyc
ALW85_RS09000-MONOMER,SMC-Scp complex subunit ScpB,ALW85_RS09000(),BioCyc
ALW85_RS10580-MONOMER,glycoside hydrolase,ALW85_RS10580(),BioCyc
ALW85_RS12660-MONOMER,type II toxin-antitoxin system VapC family toxin,ALW85_RS12660(),BioCyc
ALW85_RS10585-MONOMER,DUF1926 domain-containing protein,ALW85_RS10585(),BioCyc
ALW85_RS00265-MONOMER,response regulator,ALW85_RS00265(),BioCyc
ALW85_RS06455-MONOMER,tyrosinase family protein,ALW85_RS06455(),BioCyc
ALW85_RS12665-MONOMER,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,ALW85_RS12665(),BioCyc
ALW85_RS01455-MONOMER,type I methionyl aminopeptidase,ALW85_RS01455(1),BioCyc
ALW85_RS09005-MONOMER,NADP-dependent isocitrate dehydrogenase,ALW85_RS09005(2),BioCyc
ALW85_RS06460-MONOMER,hypothetical protein,ALW85_RS06460(),BioCyc
ALW85_RS12670-MONOMER,type II toxin-antitoxin system Phd/YefM family antitoxin,ALW85_RS12670(),BioCyc
ALW85_RS05130-MONOMER,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,ALW85_RS05130(),BioCyc
ALW85_RS14140-MONOMER,hypothetical protein,ALW85_RS14140(),BioCyc
ALW85_RS05210-MONOMER,phosphate ABC transporter permease subunit PstC,ALW85_RS05210(),BioCyc
ALW85_RS02460-MONOMER,alpha-glucan family phosphorylase,ALW85_RS02460(2),BioCyc
ALW85_RS03350-MONOMER,Sec-independent protein translocase subunit TatA,ALW85_RS03350(),BioCyc
ALW85_RS10590-MONOMER,glucosidase,ALW85_RS10590(),BioCyc
ALW85_RS05285-MONOMER,DUF2970 domain-containing protein,ALW85_RS05285(),BioCyc
ALW85_RS07795-MONOMER,cupredoxin family protein,ALW85_RS07795(),BioCyc
ALW85_RS06465-MONOMER,hypothetical protein,ALW85_RS06465(),BioCyc
ALW85_RS12675-MONOMER,hypothetical protein,ALW85_RS12675(),BioCyc
ALW85_RS04325-MONOMER,ABC transporter permease,ALW85_RS04325(),BioCyc
ALW85_RS14125-MONOMER,hypothetical protein,ALW85_RS14125(),BioCyc
ALW85_RS09010-MONOMER,cold-shock protein,ALW85_RS09010(),BioCyc
ALW85_RS10595-MONOMER,selenium metabolism membrane protein YedE/FdhT,ALW85_RS10595(),BioCyc
ALW85_RS04670-MONOMER,hypothetical protein,ALW85_RS04670(),BioCyc
ALW85_RS03695-MONOMER,IS3 family transposase,ALW85_RS03695(),BioCyc
ALW85_RS00835-MONOMER,TolC family protein,ALW85_RS00835(),BioCyc
ALW85_RS06470-MONOMER,hypothetical protein,ALW85_RS06470(),BioCyc
ALW85_RS12680-MONOMER,PepSY domain-containing protein,ALW85_RS12680(),BioCyc
ALW85_RS10600-MONOMER,sulfurtransferase-like selenium metabolism protein YedF,ALW85_RS10600(),BioCyc
ALW85_RS00660-MONOMER,type III-A CRISPR-associated protein Cas10/Csm1,ALW85_RS00660(),BioCyc
ALW85_RS01780-MONOMER,prephenate dehydrogenase/arogenate dehydrogenase family protein,ALW85_RS01780(),BioCyc
ALW85_RS07800-MONOMER,DUF411 domain-containing protein,ALW85_RS07800(),BioCyc
ALW85_RS14170-MONOMER,hypothetical protein,ALW85_RS14170(),BioCyc
ALW85_RS12685-MONOMER,TonB-dependent receptor,ALW85_RS12685(),BioCyc
ALW85_RS02630-MONOMER,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,ALW85_RS02630(),BioCyc
ALW85_RS04510-MONOMER,sel1 repeat family protein,ALW85_RS04510(),BioCyc
ALW85_RS09015-MONOMER,ATP-dependent Clp protease adapter ClpS,ALW85_RS09015(),BioCyc
ALW85_RS10605-MONOMER,efflux RND transporter permease subunit,ALW85_RS10605(),BioCyc
ALW85_RS03025-MONOMER,hypothetical protein,ALW85_RS03025(),BioCyc
ALW85_RS06485-MONOMER,"lysine 2,3-aminomutase",ALW85_RS06485(),BioCyc
ALW85_RS12690-MONOMER,FecR family protein,ALW85_RS12690(),BioCyc
ALW85_RS10610-MONOMER,efflux RND transporter periplasmic adaptor subunit,ALW85_RS10610(),BioCyc
ALW85_RS03880-MONOMER,NAD(P)-dependent alcohol dehydrogenase,ALW85_RS03880(),BioCyc
ALW85_RS01185-MONOMER,RNA polymerase sigma factor RpoD,ALW85_RS01185(1),BioCyc
ALW85_RS07805-MONOMER,cytochrome c,ALW85_RS07805(),BioCyc
ALW85_RS12695-MONOMER,sigma-70 family RNA polymerase sigma factor,ALW85_RS12695(),BioCyc
ALW85_RS09020-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpA,ALW85_RS09020(),BioCyc
ALW85_RS10615-MONOMER,heme peroxidase family protein,ALW85_RS10615(),BioCyc
ALW85_RS04825-MONOMER,type II toxin-antitoxin system PrlF family antitoxin,ALW85_RS04825(),BioCyc
ALW85_RS13605-MONOMER,transposase,ALW85_RS13605(),BioCyc
ALW85_RS12705-MONOMER,EcsC family protein,ALW85_RS12705(),BioCyc
ALW85_RS02005-MONOMER,serine protease,ALW85_RS02005(),BioCyc
ALW85_RS10625-MONOMER,DEAD/DEAH box helicase,ALW85_RS10625(),BioCyc
ALW85_RS07810-MONOMER,CHAD domain-containing protein,ALW85_RS07810(),BioCyc
ALW85_RS06495-MONOMER,Hpt domain-containing protein,ALW85_RS06495(),BioCyc
ALW85_RS12710-MONOMER,glucans biosynthesis protein MdoG,ALW85_RS12710(),BioCyc
ALW85_RS09025-MONOMER,orotate phosphoribosyltransferase,ALW85_RS09025(2),BioCyc
