,name,genes,source
FY484_RS15750-MONOMER,IS3-like element ISVch4 family transposase,VC_A0371(),BioCyc
FY484_RS08205-MONOMER,DUF2867 domain-containing protein,VC_1632(),BioCyc
FY484_RS17905-MONOMER,ABC-ATPase domain-containing protein,VC_A0786(),BioCyc
FY484_RS02140-MONOMER,"mannose-sensitive hemagglutinin, biogenesis protein MshL",mshL(),BioCyc
FY484_RS11590-MONOMER,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",dapD(),BioCyc
FY484_RS04180-MONOMER,"putative transporter, major facilitator superfamily",VC_0807(),BioCyc
FY484_RS06145-MONOMER,DNA polymerase II,VC_1212(),BioCyc
FY484_RS13535-MONOMER,type II secretion system minor pseudopilin GspK,gspK(),BioCyc
FY484_RS15635-MONOMER,putative transporter,VC_A0355(),BioCyc
FY484_RS08115-MONOMER,23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF,rlmF(),BioCyc
FY484_RS17835-MONOMER,"putative transporter, hydroxy/aromatic amino acid permease family",VC_A0772(1),BioCyc
FY484_RS02030-MONOMER,assimilatory sulfite reductase (NADPH) flavoprotein subunit,cysJ(),BioCyc
FY484_RS02015-MONOMER,TIGR04219 family outer membrane beta-barrel protein,VC_0381(),BioCyc
FY484_RS11495-MONOMER,ChrR family anti-sigma-E factor,VC_2301(),BioCyc
FY484_RS04085-MONOMER,LysR family transcriptional regulator,VC_0787(),BioCyc
FY484_RS06045-MONOMER,hypothetical protein,VC_1191(),BioCyc
FY484_RS13435-MONOMER,"putative transporter, solute:sodium symporter family",VC_2705(),BioCyc
FY484_RS15525-MONOMER,LD-carboxypeptidase,VC_A0337(),BioCyc
FY484_RS08010-MONOMER,"putative transporter, major facilitator superfamily",VC_1597(),BioCyc
FY484_RS01950-MONOMER,primosomal replication protein N,priB(),BioCyc
FY484_RS17720-MONOMER,anaerobic glycerol-3-phosphate dehydrogenase subunit C,glpC(),BioCyc
FY484_RS11410-MONOMER,diguanylate cyclase CdgL,cdgL(),BioCyc
FY484_RS04000-MONOMER,glutamine-hydrolyzing GMP synthase,guaA(),BioCyc
FY484_RS05965-1-MONOMER,anthranilate synthase subunit TrpE,trpE(),BioCyc
FY484_RS13350-MONOMER,class II fructose-bisphosphatase,glpX(),BioCyc
FY484_RS15415-MONOMER,"type II toxin-antitoxin system, RelE1 toxin",relE1(),BioCyc
FY484_RS07930-MONOMER,LysR family transcriptional regulator,VC_1580(),BioCyc
FY484_RS01870-MONOMER,protease modulator HflC,hflC(),BioCyc
FY484_RS17630-MONOMER,hypothetical protein,VC_A0731(),BioCyc
FY484_RS19605-MONOMER,acetyltransferase,FY484_RS19605(),BioCyc
FY484_RS11330-MONOMER,"6,7-dimethyl-8-ribityllumazine synthase",VC_2268(60),BioCyc
FY484_RS03920-MONOMER,Fe-S protein assembly chaperone HscA,hscA(),BioCyc
FY484_RS13270-MONOMER,triose-phosphate isomerase,tpiA(),BioCyc
FY484_RS05900-MONOMER,inactive transglutaminase family protein,VC_1161(),BioCyc
FY484_RS15315-MONOMER,HNH endonuclease,VC_A0307(),BioCyc
FY484_RS07845-MONOMER,LysR family transcriptional regulator,varR(),BioCyc
FY484_RS01750-MONOMER,hypothetical protein,VC_0334(),BioCyc
FY484_RS17550-MONOMER,PepSY domain-containing protein,VC_A0715(),BioCyc
FY484_RS19495-MONOMER,ComF family protein,FY484_RS19495(),BioCyc
FY484_RS11250-MONOMER,chaperone protein Skp,VC_2251(),BioCyc
FY484_RS03835-MONOMER,DNA-binding transcriptional regulator OxyR2,oxyR2(),BioCyc
FY484_RS13185-MONOMER,protein-export chaperone SecB,secB(),BioCyc
FY484_RS05820-MONOMER,ATP-dependent Clp protease ATP-binding subunit ClpA,clpA(),BioCyc
FY484_RS15195-MONOMER,superintegron integrase IntIA,intIA(),BioCyc
FY484_RS07765-MONOMER,energy transducing protein TonB2,tonB2(),BioCyc
FY484_RS01650-MONOMER,UDP-N-acetylmuramate dehydrogenase,murB(),BioCyc
FY484_RS17470-MONOMER,SH3 domain-containing protein,VC_A0695(),BioCyc
FY484_RS09725-MONOMER,FAD-binding protein,VC_1945(1),BioCyc
FY484_RS19400-MONOMER,iron-containing redox enzyme family protein,VC_A1109(),BioCyc
FY484_RS11170-MONOMER,ribonuclease HI,rnhA(),BioCyc
FY484_RS03755-MONOMER,oxygen-insensitive NADPH nitroreductase,nfsA(),BioCyc
FY484_RS13105-MONOMER,putative type IVa pilus assembly protein PilN,pilN(),BioCyc
FY484_RS05740-MONOMER,tRNA 2-thiouridine(34) synthase MnmA,mnmA(),BioCyc
FY484_RS15105-MONOMER,&alpha; carbonic anhydrase,vchCA&alpha;(),BioCyc
FY484_RS07680-MONOMER,bifunctional molybdopterin-guanine dinucleotide biosynthesis adaptor protein MobB/molybdopterin molybdotransferase MoeA,VC_1527(),BioCyc
FY484_RS01535-MONOMER,type II 3-dehydroquinate dehydratase,aroQ(),BioCyc
FY484_RS17380-MONOMER,periplasmic nitrate reductase NapA protein,napA(),BioCyc
FY484_RS09630-MONOMER,sigma-54 dependent transcriptional regulator,dctD-1(),BioCyc
FY484_RS19320-MONOMER,"cluster III/F7 chemosensory system, protein-glutamate O-methyltransferase CheR3",cheR3(),BioCyc
FY484_RS11085-MONOMER,putative metal-specific P-type ATPase,copA(),BioCyc
FY484_RS03650-MONOMER,3-deoxy-7-phosphoheptulonate synthase,aroF(),BioCyc
FY484_RS13025-MONOMER,arginine N-succinyltransferase,astA(),BioCyc
FY484_RS05660-MONOMER,biotin synthase BioB,bioB(),BioCyc
FY484_RS15025-MONOMER,DUF2861 family protein,VC_A0255(),BioCyc
FY484_RS07600-MONOMER,formate dehydrogenase subunit &gamma;,VC_1511(),BioCyc
FY484_RS01445-MONOMER,Zn(2+)-responsive transcriptional regulator,zntR(),BioCyc
FY484_RS17295-MONOMER,glycerol-3-phosphate dehydrogenase,glpD(),BioCyc
FY484_RS09545-MONOMER,hypothetical protein,VC_1909(),BioCyc
FY484_RS19240-MONOMER,bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA,putA(),BioCyc
FY484_RS11005-MONOMER,flagellar basal body rod protein FlgC,flgC(),BioCyc
FY484_RS03570-MONOMER,transcriptional activator HlyU,hlyU(),BioCyc
FY484_RS12940-MONOMER,DUF3413 domain-containing protein,VC_2600(),BioCyc
FY484_RS05575-MONOMER,ABC transporter ATP-binding protein,VC_1094(),BioCyc
FY484_RS14940-MONOMER,uncharacterized protein,VC_A0237(),BioCyc
FY484_RS07520-MONOMER,aminopeptidase N,pepN(),BioCyc
FY484_RS01365-MONOMER,polysaccharide biosynthesis protein,VC_0260(),BioCyc
FY484_RS17215-MONOMER,YeeE/YedE family protein,VC_A0641(),BioCyc
FY484_RS09465-MONOMER,alpha/beta hydrolase YcfP,VC_1892(),BioCyc
FY484_RS19160-MONOMER,LysR family transcriptional regulator,FY484_RS19160(),BioCyc
FY484_RS10845-MONOMER,outer membrane protein LolB,lolB(),BioCyc
FY484_RS03490-MONOMER,ATP-dependent RNA helicase SrmB,srmB(),BioCyc
FY484_RS12860-MONOMER,50S ribosomal protein L5,rplE(),BioCyc
FY484_RS05490-MONOMER,AraC family transcriptional regulator,FY484_RS05490(),BioCyc
FY484_RS14855-MONOMER,thermolabile hemolysin,VC_A0218(),BioCyc
FY484_RS07435-MONOMER,helix-turn-helix domain-containing protein,VC_1476(),BioCyc
FY484_RS01255-MONOMER,putative core oligosaccharide acyltransferase WavK,wavK(),BioCyc
FY484_RS17130-MONOMER,transketolase,tkt(),BioCyc
FY484_RS09385-MONOMER,SpoVR family protein,VC_1874(),BioCyc
FY484_RS19075-MONOMER,amino acid ABC transporter membrane protein,VC_A1038(),BioCyc
FY484_RS10765-MONOMER,putative transporter,VC_2162(),BioCyc
FY484_RS03410-MONOMER,30S ribosome-binding factor RbfA,rbfA(),BioCyc
FY484_RS12780-MONOMER,FKBP-type peptidyl-prolyl cis-trans isomerase,VC_2568(),BioCyc
FY484_RS05405-MONOMER,CAI-1 synthase,VC__1059(),BioCyc
FY484_RS14765-MONOMER,DUF262 domain-containing protein,VC_A0199(),BioCyc
FY484_RS07340-MONOMER,accessory cholera enterotoxin,ace(),BioCyc
FY484_RS01175-MONOMER,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,mutM(),BioCyc
FY484_RS17045-MONOMER,aspartate aminotransferase family protein,VC_A0605(),BioCyc
FY484_RS09300-MONOMER,pleiotropic regulatory protein RsmS,rsmS(),BioCyc
FY484_RS18995-MONOMER,DUF413 domain-containing protein,maoP(),BioCyc
FY484_RS10685-MONOMER,flagellin B,flaB(),BioCyc
FY484_RS03315-MONOMER,tripartite efflux pump periplasmic adaptor protein VexE,vexE(),BioCyc
FY484_RS12700-MONOMER,DUF2607 domain-containing protein,VC_2551(),BioCyc
FY484_RS05315-MONOMER,outer membrane transport protein,VC_1042(),BioCyc
FY484_RS14680-MONOMER,putative mechanosensitive ion channel,VC_A0181(),BioCyc
FY484_RS07250-MONOMER,cytochrome <i>cbb<sub>3</sub></i> oxidase subunit I,ccoN(),BioCyc
FY484_RS01095-MONOMER,N-acetylmuramic acid 6-phosphate etherase 1,murQ1(),BioCyc
FY484_RS16965-MONOMER,DNA-binding protein,VC_A0587(),BioCyc
FY484_RS09220-MONOMER,cytochrome <i>bd</i>-I ubiquinol oxidase accessory subunit,cydX(),BioCyc
FY484_RS18915-MONOMER,"putative branched-chain amino acid efflux pump, AzlC family protein",VC_A1002(),BioCyc
FY484_RS10605-MONOMER,flagellar basal body-associated protein FliL,fliL(),BioCyc
FY484_RS03225-MONOMER,Fe<sup>3+</sup> ABC transporter ATP-binding protein,VC_0610(),BioCyc
FY484_RS12615-MONOMER,HPr family phosphocarrier protein,VC_2533(),BioCyc
FY484_RS05220-MONOMER,YvcK family protein,VC_1023(),BioCyc
FY484_RS14600-MONOMER,DUF3820 family protein,VC_A0163(),BioCyc
FY484_RS07170-MONOMER,spermidine/norspermidine ABC transporter membrane protein,potC(),BioCyc
FY484_RS01005-MONOMER,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ,VC_0187(),BioCyc
FY484_RS16880-MONOMER,stress response translation initiation inhibitor YciH,yciH(),BioCyc
FY484_RS09140-MONOMER,fused HPr-PTS enzyme IIA domain-containing protein,VC_1824(),BioCyc
FY484_RS18830-MONOMER,FMN-dependent L-lactate dehydrogenase LldD,lldD(),BioCyc
FY484_RS10520-MONOMER,beta-ketoacyl-ACP synthase I,fabB(),BioCyc
FY484_RS03145-MONOMER,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB(),BioCyc
FY484_RS12530-MONOMER,BolA family iron metabolism protein IbaG,ibaG(),BioCyc
FY484_RS05130-MONOMER,amidophosphoribosyltransferase,purF(),BioCyc
FY484_RS14520-MONOMER,putative TAXI-TRAP type transporter membrane protein,FY484_RS14520(),BioCyc
FY484_RS07085-MONOMER,tripartite efflux pump outer membrane channel VceC,vceC(),BioCyc
FY484_RS00925-MONOMER,ABC transporter permease,VC_0173(),BioCyc
FY484_RS16790-MONOMER,fatty acid cis/trans isomerase,VC_A0552(),BioCyc
FY484_RS09055-MONOMER,DUF2787 domain-containing protein,VC_1805(),BioCyc
FY484_RS18745-MONOMER,diguanylate cyclase,VC_A0965(),BioCyc
FY484_RS10435-MONOMER,"succinate dehydrogenase, hydrophobic membrane anchor protein",sdhD(),BioCyc
FY484_RS03055-MONOMER,cytochrome <i>bc</i><sub>1</sub> complex iron-sulfur protein,petA(),BioCyc
FY484_RS12445-MONOMER,RDD family protein,VC_2498(),BioCyc
FY484_RS05050-MONOMER,adenylate kinase,adk(),BioCyc
FY484_RS14435-MONOMER,ribose ABC transporter ATP-binding protein,rbsA(),BioCyc
FY484_RS07005-MONOMER,ssDNA deoxyribodipyrimidine photo-lyase Cry2,cry2(),BioCyc
FY484_RS00790-MONOMER,TonB-dependent corrinoid receptor,btuB(),BioCyc
FY484_RS16710-MONOMER,DedA family protein,FY484_RS16710(),BioCyc
FY484_RS08965-MONOMER,IS3-like element ISVch4 family transposase,VC_1789(),BioCyc
FY484_RS18660-MONOMER,spermidine N1-acetyltransferase,speG(),BioCyc
FY484_RS10355-MONOMER,VOC family protein,VC_2073(),BioCyc
FY484_RS02975-MONOMER,insulinase family protein,VC_0554(),BioCyc
FY484_RS12325-MONOMER,5-formyltetrahydrofolate cyclo-ligase,fau(),BioCyc
FY484_RS04960-MONOMER,putative sulfate:H<sup>+</sup> symporter CysZ,cysZ(),BioCyc
FY484_RS14345-MONOMER,type VI secretion system baseplate subunit TssE,tssE(),BioCyc
FY484_RS06915-MONOMER,putative regulator,VC_1371(),BioCyc
FY484_RS00695-MONOMER,cyclic-guanylate-specific phosphodiesterase CdgJ,cdgJ(),BioCyc
FY484_RS16625-MONOMER,1-phosphofructokinase,pfkB(),BioCyc
FY484_RS08875-MONOMER,DNA-defence module protein D,ddmD(),BioCyc
FY484_RS18575-MONOMER,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,rlmC(),BioCyc
FY484_RS10275-MONOMER,cytochome <i>c</i> maturation protein B,ccmB(),BioCyc
FY484_RS02850-MONOMER,DNA mismatch repair protein,mutS(),BioCyc
FY484_RS12235-MONOMER,ribonuclease III,rnc(),BioCyc
FY484_RS04875-MONOMER,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,rlmH(),BioCyc
FY484_RS14260-MONOMER,triacylglycerol lipase,VC_A0092(),BioCyc
FY484_RS06835-MONOMER,class I SAM-dependent methyltransferase,VC_1354(2),BioCyc
FY484_RS00605-MONOMER,uroporphyrinogen-III synthase,VC_0119(1),BioCyc
FY484_RS16525-MONOMER,acetyltransferase,FY484_RS16525(),BioCyc
FY484_RS08790-MONOMER,intermembrane transport protein PqiB,pqiB(),BioCyc
FY484_RS18495-MONOMER,Ton complex subunit ExbB1,exbB1(),BioCyc
FY484_RS10185-MONOMER,YejL family protein,yejL(),BioCyc
FY484_RS02765-MONOMER,GatB/YqeY domain-containing protein,VC_0519(),BioCyc
FY484_RS12155-MONOMER,type II secretion system accessory protein GspB,gspB(),BioCyc
FY484_RS04795-MONOMER,exopolysaccharide biosynthesis glycosyltransferase,vpsL(),BioCyc
FY484_RS14165-MONOMER,phosphate ABC transporter ATP-binding protein,pstB2(),BioCyc
FY484_RS06750-MONOMER,methylisocitrate lyase,prpB(),BioCyc
FY484_RS00510-MONOMER,chorismate lyase,ubiC(),BioCyc
FY484_RS16425-MONOMER,GNAT family N-acetyltransferase,VC_A0479(),BioCyc
FY484_RS08700-MONOMER,3-phosphoshikimate 1-carboxyvinyltransferase,aroA(),BioCyc
FY484_RS18415-MONOMER,metal-dependent phosphohydrolase,VC_A0895(),BioCyc
FY484_RS10090-MONOMER,ACP S-malonyltransferase,fabD(),BioCyc
FY484_RS02670-MONOMER,VSP-II; type II secretion system GspH family protein,VC_0502(),BioCyc
FY484_RS12075-MONOMER,cell division protein ZapD,zapD(),BioCyc
FY484_RS04715-MONOMER,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),vpsA(),BioCyc
FY484_RS14080-MONOMER,purine-nucleoside phosphorylase 2,deoD2(),BioCyc
FY484_RS06665-MONOMER,VirK/YbjX family protein,VC_1317(),BioCyc
FY484_RS00425-MONOMER,universal stress protein UspB,uspB(),BioCyc
FY484_RS16320-MONOMER,VOC family protein,VC_A0463(),BioCyc
FY484_RS08615-MONOMER,chromosome partition protein MukB,mukB(),BioCyc
FY484_RS18320-MONOMER,integrase,VC_A0878(),BioCyc
FY484_RS10010-MONOMER,ROK family protein,VC_2007(),BioCyc
FY484_RS02580-MONOMER,LysR family transcriptional regulator ArgP,VC_0482(),BioCyc
FY484_RS11980-MONOMER,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,rsmH(),BioCyc
FY484_RS04615-MONOMER,nucleotide 5'-monophosphate nucleosidase PpnN,VC_0899(),BioCyc
FY484_RS14000-MONOMER,uncharacterized protein,VC_A0034(),BioCyc
FY484_RS06580-MONOMER,"putative transporter, hydroxy/aromatic amino acid permease family",VC_1301(),BioCyc
FY484_RS00335-MONOMER,phosphomethylpyrimidine synthase ThiC,thiC(),BioCyc
FY484_RS16190-MONOMER,"type II toxin-antitoxin system, RelE3 toxin",relE3(),BioCyc
FY484_RS08535-MONOMER,NAD(P)H-binding protein,VC_1697(),BioCyc
FY484_RS18235-MONOMER,hypothetical protein,FY484_RS18235(),BioCyc
FY484_RS09920-MONOMER,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB,tsaB(2),BioCyc
FY484_RS02495-MONOMER,tyrosine--tRNA ligase,tyrS(),BioCyc
FY484_RS11900-MONOMER,8-oxo-dGTP diphosphatase MutT,mutT(),BioCyc
FY484_RS04530-MONOMER,putative transporter,VC_0880(),BioCyc
FY484_RS13905-MONOMER,"1,4-alpha-glucan branching protein GlgB",glgB(),BioCyc
FY484_RS06495-MONOMER,chitobiose-speific PTS enzyme IIA component,VC_1283(),BioCyc
FY484_RS00225-MONOMER,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,rsmB(),BioCyc
FY484_RS16085-MONOMER,DUF3709 domain-containing protein,VC_A0424(),BioCyc
FY484_RS08440-MONOMER,ABC transporter substrate-binding protein,VC_1680(),BioCyc
FY484_RS18150-MONOMER,cytidine/deoxycytidylate deaminase family protein,VC_A0840(),BioCyc
FY484_RS09840-MONOMER,o-succinylbenzoate synthase,menC(),BioCyc
FY484_RS02395-MONOMER,methyl-accepting chemotaxis protein,VC_0449(),BioCyc
FY484_RS11815-MONOMER,glutamate synthase 2 small subunit,gltD2(),BioCyc
FY484_RS04445-MONOMER,putative minor pilin,VC_0859(),BioCyc
FY484_RS13815-MONOMER,ATP synthase accessory factor AtpI,atpI(),BioCyc
FY484_RS06410-MONOMER,DUF1513 domain-containing protein,VC_1267(),BioCyc
FY484_RS00140-MONOMER,"threonine ammonia-lyase, biosynthetic",ilvA(),BioCyc
FY484_RS15970-MONOMER,lipocalin family protein,VC_A0406(),BioCyc
FY484_RS08360-MONOMER,ABC transporter substrate-binding protein,VC_1664(),BioCyc
FY484_RS18065-MONOMER,aspartate kinase,ask(),BioCyc
FY484_RS02290-MONOMER,malate dehydrogenase,mdh(),BioCyc
FY484_RS11735-MONOMER,deoxyribonuclease IV,nfo(),BioCyc
FY484_RS04345-MONOMER,accessory colonization factor,acfC(),BioCyc
FY484_RS13735-MONOMER,menaquinone-dependent protoporphyrinogen IX dehydrogenase,hemG(),BioCyc
FY484_RS06320-MONOMER,glycine cleavage system transcriptional repressor,VC_1249(),BioCyc
FY484_RS00045-MONOMER,amino acid ABC transporter membrane protein,VC_0009(),BioCyc
FY484_RS15845-MONOMER,hypothetical protein,VC_A0388(),BioCyc
FY484_RS08275-MONOMER,HAD family phosphatase,FY484_RS08275(),BioCyc
FY484_RS17975-MONOMER,LTA synthase family protein,VC_A0802(),BioCyc
FY484_RS02205-MONOMER,rod shape-determining protein,mreB(),BioCyc
FY484_RS11655-MONOMER,DNA repair protein RadA,radA(),BioCyc
FY484_RS04265-MONOMER,toxin-coregulated pilus methyl-accepting chemotaxis protein,tcpI(),BioCyc
FY484_RS06240-MONOMER,cytidine deaminase,cdd(),BioCyc
FY484_RS13600-MONOMER,bifunctional GNAT family N-acetyltransferase/hotdog fold thioesterase,VC_2740(),BioCyc
FY484_RS15735-MONOMER,hypothetical protein,VC_A0367(),BioCyc
FY484_RS08190-MONOMER,ABC transporter permease,VC_1629(),BioCyc
FY484_RS02125-MONOMER,"mannose-sensitive hemagglutinin, biogenesis protein MshI",mshI(),BioCyc
FY484_RS11575-MONOMER,putative transporter,VC_2323(),BioCyc
FY484_RS04165-MONOMER,RNA methyltransferase,VC_0803(),BioCyc
FY484_RS06130-MONOMER,elongation factor P-like protein YeiP,yeiP(),BioCyc
FY484_RS13520-MONOMER,type II secretion system accessory protein GspN,gspN(),BioCyc
FY484_RS15620-MONOMER,DUF645 family protein,VC_A0353(),BioCyc
FY484_RS08100-MONOMER,homoserine O-succinyltransferase,metA(),BioCyc
FY484_RS17815-MONOMER,TetR/AcrR family transcriptional regulator,VC_A0767(),BioCyc
FY484_RS17800-MONOMER,NUDIX hydrolase,VC_A0764(),BioCyc
FY484_RS02000-MONOMER,zinc uptake transcriptional repressor Zur,zur(),BioCyc
FY484_RS11475-MONOMER,"Lipoprotein, putative",VC__2298(),BioCyc
FY484_RS04070-MONOMER,alkyl/aryl-sulfatase,VC_0783(),BioCyc
FY484_RS06030-MONOMER,NAD-dependent malic enzyme,maeA(),BioCyc
FY484_RS13420-MONOMER,response regulator transcription factor,VC_2702(),BioCyc
FY484_RS15505-MONOMER,hypothetical protein,VC_A0334(),BioCyc
FY484_RS07995-MONOMER,galactose-1-epimerase,galM(),BioCyc
FY484_RS01935-MONOMER,bacterioferritin-associated ferredoxin,bfd(),BioCyc
FY484_RS17705-MONOMER,"putative channel protein, MIP family",FY484_RS17705(),BioCyc
FY484_RS11395-MONOMER,30S ribosomal protein S6--L-glutamate ligase,rimK(),BioCyc
FY484_RS03985-MONOMER,zinc ribbon domain-containing protein,VC_0765(),BioCyc
FY484_RS05950-MONOMER,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF,trpCF(),BioCyc
FY484_RS13335-MONOMER,bifunctional aspartate kinase/homoserine dehydrogenase II,VC_2684(2),BioCyc
FY484_RS15395-MONOMER,DUF645 family protein,FY484_RS15395(),BioCyc
FY484_RS07910-MONOMER,N(4)-acetylcytidine aminohydrolase,VC_1576(),BioCyc
FY484_RS01855-MONOMER,RNA-binding protein,hfq(),BioCyc
FY484_RS17615-MONOMER,AAA family ATPase,VC_A0728(),BioCyc
FY484_RS19585-MONOMER,DNA repair protein RecN,recN(),BioCyc
FY484_RS11315-MONOMER,phosphatidylglycerophosphatase A,pgpA(),BioCyc
FY484_RS03905-MONOMER,Fe-S cluster assembly scaffold IscU,iscU(),BioCyc
FY484_RS13250-MONOMER,DUF3135 domain-containing protein,VC_2667(),BioCyc
FY484_RS05885-MONOMER,YdgA family protein,VC_1158(),BioCyc
FY484_RS15295-MONOMER,hypothetical protein,VC_A0303(),BioCyc
FY484_RS07830-MONOMER,LacI family transcriptional regulator,VC_1557(),BioCyc
FY484_RS01735-MONOMER,NAD(+) diphosphatase,nudC(),BioCyc
FY484_RS17535-MONOMER,methylglyoxal synthase,VC_A0711(6),BioCyc
FY484_RS09795-MONOMER,copper resistance protein NlpE N-terminal domain-containing protein,VC_1962(),BioCyc
FY484_RS19480-MONOMER,hypothetical protein,FY484_RS19480(),BioCyc
FY484_RS11235-MONOMER,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,lpxA(),BioCyc
FY484_RS03820-MONOMER,polyphosphate kinase 2,ppk2(),BioCyc
FY484_RS13170-MONOMER,transcriptional regulator AphA,aphA(),BioCyc
FY484_RS05805-MONOMER,NADP-dependent isocitrate dehydrogenase,icd(),BioCyc
FY484_RS15180-MONOMER,translation initiation factor IF-3,infC(),BioCyc
FY484_RS07750-MONOMER,DUF3080 domain-containing protein,VC_1541(),BioCyc
FY484_RS01605-MONOMER,NAD(P)H-flavin reductase,fre(),BioCyc
FY484_RS17455-MONOMER,"Na<sup>+</sup>-independent protein translocation factor, SecF2 protein",secF2(),BioCyc
FY484_RS09700-MONOMER,OpgC domain-containing protein,opgC(),BioCyc
FY484_RS19385-MONOMER,response regulator,VC_A1105(),BioCyc
FY484_RS11155-MONOMER,acyl-CoA dehydrogenase FadE,fadE(),BioCyc
FY484_RS03715-MONOMER,peptidoglycan editing factor PgeF,pgeF(),BioCyc
FY484_RS13090-MONOMER,type IV pilus secretin PilQ,pilQ(),BioCyc
FY484_RS05725-MONOMER,DUF3833 domain-containing protein,VC_1125(),BioCyc
FY484_RS15090-MONOMER,penicillin-binding protein 5a,dacA2(),BioCyc
FY484_RS07665-MONOMER,ABC transporter membrane protein,VC_1524(),BioCyc
FY484_RS01520-MONOMER,50S ribosomal protein L11 methyltransferase,prmA(),BioCyc
FY484_RS17365-MONOMER,nitrate/nitrite two-component system sensor histidine kinase NarQ,narQ(),BioCyc
FY484_RS09610-MONOMER,ATP-dependent Clp endopeptidase proteolytic subunit ClpP,clpP(),BioCyc
FY484_RS19305-MONOMER,"cluster III/F7 chemosensory system, methyl-accepting chemotaxis protein",VC_A1088(),BioCyc
FY484_RS11070-MONOMER,ABC transporter substrate-binding protein,VC_2212(),BioCyc
FY484_RS03635-MONOMER,&beta;-<i>N</i>-acetylhexosaminidase,nagZ(),BioCyc
FY484_RS13010-MONOMER,cAMP-activated global transcriptional regulator CRP,crp(),BioCyc
FY484_RS05645-MONOMER,replication-associated recombination protein A,VC_1108(),BioCyc
FY484_RS15005-MONOMER,alpha-amylase family protein,VC_A0250(),BioCyc
FY484_RS07585-MONOMER,YajQ family cyclic di-GMP-binding protein,VC_1508(),BioCyc
FY484_RS01430-MONOMER,phosphoribosylamine--glycine ligase,purD(),BioCyc
FY484_RS17280-MONOMER,LacI family transcriptional regulator,VC_A0654(),BioCyc
FY484_RS09530-MONOMER,alanine dehydrogenase,ald(),BioCyc
FY484_RS19225-MONOMER,hypothetical protein,VC_A1070(),BioCyc
FY484_RS10990-MONOMER,flagellar basal-body rod protein FlgF,flgF(),BioCyc
FY484_RS03555-MONOMER,thymidylate synthase,thyA(),BioCyc
FY484_RS12925-MONOMER,30S ribosomal protein S10,rpsJ(),BioCyc
FY484_RS05560-MONOMER,peptide ABC transporter substrate-binding protein,VC_1091(),BioCyc
FY484_RS14925-MONOMER,DUF2218 domain-containing protein,VC_A0233(),BioCyc
FY484_RS07505-MONOMER,quinone-dependent dihydroorotate dehydrogenase,pyrD(),BioCyc
FY484_RS01325-MONOMER,"2,4-dihydroxybutanoyl-[WbeK]:GDP-perosamine 2,4-dihydroxybutanoyltransferase",wbeO(),BioCyc
FY484_RS17200-MONOMER,tripartite efflux pump RND permease,VC_A0638(),BioCyc
FY484_RS09450-MONOMER,biofilm matrix protein Bap1,bap1(),BioCyc
FY484_RS19145-MONOMER,putative transporter,VC_A1052(),BioCyc
FY484_RS10830-MONOMER,peptide chain release factor N(5)-glutamine methyltransferase,prmC(),BioCyc
FY484_RS03475-MONOMER,ribosomal protein S18-alanine N-acetyltransferase,rimI(),BioCyc
FY484_RS12845-MONOMER,50S ribosomal protein L6,rplF(),BioCyc
FY484_RS05475-MONOMER,putative extracellular chitinase,VC_1073(),BioCyc
FY484_RS14840-MONOMER,putative multidrug efflux pump,emrD(),BioCyc
FY484_RS07420-MONOMER,helix-turn-helix domain-containing protein,VC_1473(),BioCyc
FY484_RS01240-MONOMER,putative core oligosaccharide heptosyltransferase IV,wavJ(),BioCyc
FY484_RS17110-MONOMER,3-mercaptopyruvate sulfurtransferase,sseA(),BioCyc
FY484_RS09370-MONOMER,YfbU family protein,VC_1871(),BioCyc
FY484_RS19060-MONOMER,DUF3297 family protein,VC_A1035(),BioCyc
FY484_RS10750-MONOMER,glycine cleavage system transcriptional repressor,VC_2159(),BioCyc
FY484_RS03395-MONOMER,ribosome maturation factor RimP,rimP(),BioCyc
FY484_RS12765-MONOMER,GNAT family N-acetyltransferase,VC_2565(),BioCyc
FY484_RS05390-MONOMER,recombination mediator RecR,recR(),BioCyc
FY484_RS14745-MONOMER,outer membrane beta-barrel protein,VC_A0195(),BioCyc
FY484_RS07325-MONOMER,cholera enterotoxin binding subunit CtxB,ctxB(),BioCyc
FY484_RS01160-MONOMER,50S ribosomal protein L28,rpmB(),BioCyc
FY484_RS17030-MONOMER,putative 2-aminoethylphosphonate ABC transporter ATP-binding protein,VC_A0602(),BioCyc
