,name,genes,source
YPO2402-MONOMER,Fe-S cluster assembly ATPase SufC,YPO2402(),GenBank
YPO2403-MONOMER,Fe-S cluster assembly protein SufB,YPO2403(),GenBank
YPO2404-MONOMER,Fe-S cluster assembly scaffold SufA,YPO2404(2),GenBank
YPO2406-MONOMER,hotdog fold thioesterase,YPO2406(),GenBank
YPO2407-MONOMER,FAD-binding and (Fe-S)-binding domain-containing protein,YPO2407(),GenBank
YPO2408-MONOMER,AI-2E family transporter YdiK,YPO2408(),GenBank
YPO2409-MONOMER,phosphoenolpyruvate synthase,YPO2409(2),GenBank
YPO2410-MONOMER,kinase/pyrophosphorylase,YPO2410(),GenBank
YPO2411-MONOMER,3-deoxy-7-phosphoheptulonate synthase,YPO2411(2),GenBank
YPO2412-MONOMER,YdiU family protein,YPO2412(),GenBank
YPO2414-MONOMER,lipoate--protein ligase A,YPO2414(1),GenBank
YPO2415-MONOMER,NlpC/P60 family protein,YPO2415(),GenBank
YPO_RS13085-MONOMER,hypothetical protein,YPO_RS13085(),GenBank
YPO2416-MONOMER,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,YPO2416(),GenBank
YPO2417-MONOMER,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE,YPO2417(),GenBank
YPO2418-MONOMER,lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase,YPO2418(1),GenBank
YPO2419-MONOMER,4-deoxy-4-formamido-L-arabinose- phosphoundecaprenol deformylase,YPO2419(1),GenBank
YPO2420-MONOMER,bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA,YPO2420(6),GenBank
YPO2421-MONOMER,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,YPO2421(1),GenBank
YPO2422-MONOMER,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,YPO2422(1),GenBank
YPO2423-MONOMER,vitamin B12 ABC transporter ATP-binding protein BtuD,YPO2423(),GenBank
YPO2424-MONOMER,glutathione peroxidase,YPO2424(1),GenBank
YPO2425-MONOMER,vitamin B12 ABC transporter permease BtuC,YPO2425(),GenBank
YPO2426-MONOMER,DUF2502 domain-containing protein,YPO2426(),GenBank
YPO2427-MONOMER,integration host factor subunit alpha,YPO2427(),GenBank
YPO2428-MONOMER,phenylalanine--tRNA ligase subunit beta,YPO2428(),GenBank
YPO2429-MONOMER,phenylalanine--tRNA ligase subunit alpha,YPO2429(),GenBank
YPO2430-MONOMER,50S ribosomal protein L20,YPO2430(1),GenBank
YPO2431-MONOMER,50S ribosomal protein L35,YPO2431(1),GenBank
YPO2432-MONOMER,translation initiation factor IF-3,YPO2432(1),GenBank
YPO2433-MONOMER,threonine--tRNA ligase,YPO2433(2),GenBank
YPO2434-MONOMER,KTSC domain-containing protein,YPO2434(),GenBank
YPO2436-MONOMER,hypothetical protein,YPO2436(),GenBank
YPO2437-MONOMER,MarC family NAAT transporter,YPO2437(),GenBank
YPO2438-MONOMER,transglycosylase SLT domain-containing protein,YPO2438(1),GenBank
YPO2439-MONOMER,iron/manganese ABC transporter substrate-binding protein YfeA,YPO2439(),GenBank
YPO2440-MONOMER,iron/manganese ABC transporter ATP-binding protein YfeB,YPO2440(),GenBank
YPO2441-MONOMER,iron/manganese ABC transporter permease subunit YfeC,YPO2441(),GenBank
YPO2442-MONOMER,iron/manganese ABC transporter permease subunit YfeD,YPO2442(),GenBank
YPO2443-MONOMER,hypothetical protein,YPO2443(),GenBank
YPO2444-MONOMER,fructosamine kinase family protein,YPO2444(),GenBank
YPO2445-MONOMER,YniB family protein,YPO2445(),GenBank
YPO2446-MONOMER,hexitol phosphatase HxpB,YPO2446(),GenBank
YPO2447-MONOMER,IS256 family transposase,YPO2447(),GenBank
YPO2448-MONOMER,N-methyl-L-tryptophan oxidase,YPO2448(1),GenBank
YPO2449-MONOMER,LuxR family transcriptional regulator,YPO2449(),GenBank
YPO_RS13260-MONOMER,DUF2770 family protein,YPO_RS13260(),GenBank
YPO2450-MONOMER,AI-2E family transporter,YPO2450(),GenBank
YPO2451-MONOMER,rhodanese-related sulfurtransferase,YPO2451(),GenBank
YPO_RS13275-MONOMER,hypothetical protein,YPO_RS13275(),GenBank
YPO2455-MONOMER,DMT family transporter,YPO2455(),GenBank
YPO2456-MONOMER,acyl-homoserine-lactone synthase,YPO2456(),GenBank
YPO2457-MONOMER,LuxR family transcriptional regulator,YPO2457(),GenBank
YPO2458-MONOMER,LysR family transcriptional regulator,YPO2458(),GenBank
YPO2459-MONOMER,MFS transporter,YPO2459(),GenBank
YPO2460-MONOMER,formaldehyde-activating enzyme,YPO2460(),GenBank
YPO2461-MONOMER,aldo/keto reductase,YPO2461(),GenBank
YPO2462-MONOMER,type I-F CRISPR-associated endoribonuclease Cas6/Csy4,YPO2462(),GenBank
YPO2463-MONOMER,type I-F CRISPR-associated protein Csy3,YPO2463(),GenBank
YPO2464-MONOMER,type I-F CRISPR-associated protein Csy2,YPO2464(),GenBank
YPO2465-MONOMER,type I-F CRISPR-associated protein Csy1,YPO2465(),GenBank
YPO2467-MONOMER,type I-F CRISPR-associated helicase Cas3f,YPO2467(),GenBank
YPO2468-MONOMER,type I-F CRISPR-associated endonuclease Cas1f,YPO2468(),GenBank
YPO2470-MONOMER,mechanosensitive ion channel,YPO2470(),GenBank
YPO2471-MONOMER,hypothetical protein,YPO2471(),GenBank
YPO2472-MONOMER,hypothetical protein,YPO2472(),GenBank
YPO2473-MONOMER,DUF1861 family protein,YPO2473(),GenBank
YPO2474-MONOMER,glycoside hydrolase family 130 protein,YPO2474(),GenBank
YPO2475-MONOMER,carbohydrate ABC transporter permease,YPO2475(),GenBank
YPO2476-MONOMER,sugar ABC transporter permease,YPO2476(),GenBank
YPO2477-MONOMER,ABC transporter substrate-binding protein,YPO2477(),GenBank
YPO2478-MONOMER,LacI family DNA-binding transcriptional regulator,YPO2478(),GenBank
YPO2479-MONOMER,phosphomannomutase/phosphoglucomutase,YPO2479(),GenBank
YPO2480-MONOMER,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,YPO2480(),GenBank
YPO2481-MONOMER,hypothetical protein,YPO2481(),GenBank
YPO2482-MONOMER,hypothetical protein,YPO2482(),GenBank
YPO2483-MONOMER,DUF4279 domain-containing protein,YPO2483(),GenBank
YPO_RS22435-MONOMER,hypothetical protein,YPO_RS22435(),GenBank
YPO2485-MONOMER,hypothetical protein,YPO2485(),GenBank
YPO2486-MONOMER,VENN motif pre-toxin domain-containing protein,YPO2486(),GenBank
YPO_RS13435-MONOMER,hypothetical protein,YPO_RS13435(),GenBank
YPO2488-MONOMER,hypothetical protein,YPO2488(),GenBank
YPO2489-MONOMER,DUF2247 family protein,YPO2489(),GenBank
YPO2490-MONOMER,contact-dependent inhibition toxin CdiA,YPO2490(),GenBank
YPO2491-MONOMER,ShlB/FhaC/HecB family hemolysin secretion/activation protein,YPO2491(),GenBank
YPO2492-MONOMER,PDR/VanB family oxidoreductase,YPO2492(),GenBank
YPO2493-MONOMER,ring-hydroxylating oxygenase subunit alpha,YPO2493(),GenBank
YPO2494-MONOMER,BCCT family transporter,YPO2494(1),GenBank
YPO_RS21860-MONOMER,gluconate 5-dehydrogenase,YPO_RS21860(),GenBank
YPO2496-MONOMER,tartrate dehydrogenase,YPO2496(1),GenBank
YPO2497-MONOMER,LysR substrate-binding domain-containing protein,YPO2497(),GenBank
YPO2498-MONOMER,LacI family DNA-binding transcriptional regulator,YPO2498(),GenBank
YPO2499-MONOMER,sugar ABC transporter permease,YPO2499(),GenBank
YPO2500-MONOMER,sugar ABC transporter ATP-binding protein,YPO2500(),GenBank
YPO2501-MONOMER,substrate-binding domain-containing protein,YPO2501(),GenBank
YPO2502-MONOMER,erythritol/L-threitol dehydrogenase,YPO2502(),GenBank
YPO2503-MONOMER,NleF caspase inhibitor,YPO2503(),GenBank
YPO2504-MONOMER,NleF caspase inhibitor,YPO2504(),GenBank
YPO2505-MONOMER,cation diffusion facilitator family transporter,YPO2505(),GenBank
YPO2506-MONOMER,outer membrane protein OmpX,YPO2506(),GenBank
YPO2507-MONOMER,threonine/homoserine exporter RhtA,YPO2507(1),GenBank
YPO2508-MONOMER,GNAT family N-acetyltransferase,YPO2508(),GenBank
YPO2509-MONOMER,trans-aconitate 2-methyltransferase,YPO2509(1),GenBank
YPO2510-MONOMER,DNA starvation/stationary phase protection protein Dps,YPO2510(),GenBank
YPO2511-MONOMER,YdcF family protein,YPO2511(),GenBank
YPO2512-MONOMER,glutamine ABC transporter substrate-binding protein GlnH,YPO2512(),GenBank
YPO2513-MONOMER,glutamine ABC transporter permease GlnP,YPO2513(),GenBank
YPO2514-MONOMER,glutamine ABC transporter ATP-binding protein GlnQ,YPO2514(),GenBank
YPO2515-MONOMER,PAS domain-containing methyl-accepting chemotaxis protein,YPO2515(),GenBank
YPO2516-MONOMER,IS21-like element IS100 family transposase,YPO2516(),GenBank
YPO2517-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO2517(),GenBank
YPO_RS13585-MONOMER,hypothetical protein,YPO_RS13585(),GenBank
YPO_RS22195-MONOMER,hypothetical protein,YPO_RS22195(),GenBank
YPO2519-MONOMER,23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF,YPO2519(),GenBank
YPO2521-MONOMER,DUF1471 domain-containing protein,YPO2521(),GenBank
YPO_RS22200-MONOMER,gluconate 5-dehydrogenase,YPO_RS22200(),GenBank
YPO2522-MONOMER,DNA-binding protein YbiB,YPO2522(),GenBank
YPO2523-MONOMER,o-succinylbenzoate--CoA ligase,YPO2523(4),GenBank
YPO2524-MONOMER,o-succinylbenzoate synthase,YPO2524(1),GenBank
YPO2525-MONOMER,"1,4-dihydroxy-2-naphthoyl-CoA synthase",YPO2525(6),GenBank
YPO2526-MONOMER,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",YPO2526(1),GenBank
YPO2527-MONOMER,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase,YPO2527(2),GenBank
YPO2528-MONOMER,isochorismate synthase MenF,YPO2528(2),GenBank
YPO2530-MONOMER,hypothetical protein,YPO2530(),GenBank
YPO2531-MONOMER,YqjD family protein,YPO2531(),GenBank
YPO2533-MONOMER,phosphogluconate dehydratase,YPO2533(1),GenBank
YPO2534-MONOMER,heme-degrading domain-containing protein,YPO2534(),GenBank
YPO2535-MONOMER,MFS transporter,YPO2535(),GenBank
YPO2536-MONOMER,2-hydroxyacid dehydrogenase,YPO2536(),GenBank
YPO2537-MONOMER,substrate-binding domain-containing protein,YPO2537(),GenBank
YPO2538-MONOMER,glycoside hydrolase family 10 protein,YPO2538(),GenBank
YPO2539-MONOMER,gluconate 5-dehydrogenase,YPO2539(1),GenBank
YPO2540-MONOMER,gluconokinase,YPO2540(1),GenBank
YPO2541-MONOMER,YhcH/YjgK/YiaL family protein,YPO2541(),GenBank
YPO2542-MONOMER,hypothetical protein,YPO2542(),GenBank
YPO2543-MONOMER,NADH-quinone oxidoreductase subunit NuoN,YPO2543(),GenBank
YPO2544-MONOMER,NADH-quinone oxidoreductase subunit M,YPO2544(),GenBank
YPO2545-MONOMER,NADH-quinone oxidoreductase subunit L,YPO2545(),GenBank
YPO2546-MONOMER,NADH-quinone oxidoreductase subunit NuoK,YPO2546(),GenBank
YPO2547-MONOMER,NADH-quinone oxidoreductase subunit J,YPO2547(),GenBank
YPO2548-MONOMER,NADH-quinone oxidoreductase subunit NuoI,YPO2548(),GenBank
YPO2549-MONOMER,NADH-quinone oxidoreductase subunit NuoH,YPO2549(),GenBank
YPO2550-MONOMER,NADH-quinone oxidoreductase subunit NuoG,YPO2550(),GenBank
YPO2551-MONOMER,NADH-quinone oxidoreductase subunit NuoF,YPO2551(),GenBank
YPO2552-MONOMER,NADH-quinone oxidoreductase subunit NuoE,YPO2552(),GenBank
YPO2553-MONOMER,NADH-quinone oxidoreductase subunit C/D,YPO2553(),GenBank
YPO2554-MONOMER,NADH-quinone oxidoreductase subunit B,YPO2554(),GenBank
YPO2555-MONOMER,NADH-quinone oxidoreductase subunit A,YPO2555(),GenBank
YPO2556-MONOMER,virulence transcriptional regulator RovM,YPO2556(),GenBank
YPO2558-MONOMER,pyridoxal phosphate-dependent aminotransferase,YPO2558(2),GenBank
YPO2559-MONOMER,5'-deoxynucleotidase,YPO2559(2),GenBank
YPO2561-MONOMER,SLC13 family permease,YPO2561(),GenBank
YPO2562-MONOMER,sugar phosphatase,YPO2562(),GenBank
YPO2563-MONOMER,YfbU family protein,YPO2563(),GenBank
YPO2564-MONOMER,terminus macrodomain insulation protein YfbV,YPO2564(),GenBank
YPO2566-MONOMER,acetate kinase,YPO2566(1),GenBank
YPO2567-MONOMER,phosphate acetyltransferase,YPO2567(6),GenBank
YPO_RS22205-MONOMER,gluconate 5-dehydrogenase,YPO_RS22205(),GenBank
YPO2568-MONOMER,LacI family DNA-binding transcriptional regulator,YPO2568(),GenBank
YPO2569-MONOMER,PTS sugar transporter subunit IIA,YPO2569(),GenBank
YPO2569a-MONOMER,PTS sugar transporter subunit IIB,YPO2569a(),GenBank
YPO2571-MONOMER,IS256 family transposase,YPO2571(),GenBank
YPO2572-MONOMER,transglycosylase domain-containing protein,YPO2572(),GenBank
YPO2573-MONOMER,alpha-2-macroglobulin,YPO2573(),GenBank
YPO2574-MONOMER,DUF1440 domain-containing protein,YPO2574(),GenBank
YPO2576-MONOMER,MurR/RpiR family transcriptional regulator,YPO2576(),GenBank
YPO2577-MONOMER,CoA-acylating methylmalonate-semialdehyde dehydrogenase,YPO2577(),GenBank
YPO2578-MONOMER,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)",YPO2578(),GenBank
YPO2579-MONOMER,inositol 2-dehydrogenase,YPO2579(),GenBank
YPO2581-MONOMER,substrate-binding domain-containing protein,YPO2581(),GenBank
YPO2582-MONOMER,sugar ABC transporter ATP-binding protein,YPO2582(),GenBank
YPO2583-MONOMER,ABC transporter permease,YPO2583(),GenBank
YPO2584-MONOMER,Gfo/Idh/MocA family oxidoreductase,YPO2584(),GenBank
YPO2585-MONOMER,5-dehydro-2-deoxygluconokinase,YPO2585(),GenBank
YPO2586-MONOMER,myo-inosose-2 dehydratase,YPO2586(),GenBank
YPO2587-MONOMER,5-deoxy-glucuronate isomerase,YPO2587(),GenBank
YPO_RS13895-MONOMER,hypothetical protein,YPO_RS13895(),GenBank
YPO2588-MONOMER,ABC transporter transmembrane domain-containing protein,YPO2588(),GenBank
YPO2589-MONOMER,putative quinol monooxygenase,YPO2589(),GenBank
YPO2590-MONOMER,glycogen synthase,YPO2590(),GenBank
YPO2591-MONOMER,hypothetical protein,YPO2591(),GenBank
YPO2592-MONOMER,acyltransferase,YPO2592(),GenBank
YPO2593-MONOMER,LuxR family transcriptional regulator,YPO2593(),GenBank
YPO2594-MONOMER,cold-shock protein,YPO2594(),GenBank
YPO2595-MONOMER,transcription antiterminator/RNA stability regulator CspE,YPO2595(),GenBank
YPO2596-MONOMER,fluoride efflux transporter CrcB,YPO2596(),GenBank
YPO2597-MONOMER,Sec-independent protein translocase subunit TatA,YPO2597(),GenBank
YPO2598-MONOMER,lipoyl synthase,YPO2598(2),GenBank
YPO2599-MONOMER,lipoyl(octanoyl) transferase LipB,YPO2599(1),GenBank
YPO2600-MONOMER,DUF493 family protein YbeD,YPO2600(),GenBank
YPO2601-MONOMER,D-alanyl-D-alanine carboxypeptidase DacA,YPO2601(1),GenBank
YPO2602-MONOMER,endolytic peptidoglycan transglycosylase RlpA,YPO2602(),GenBank
YPO2603-MONOMER,peptidoglycan glycosyltransferase MrdB,YPO2603(),GenBank
YPO2604-MONOMER,peptidoglycan DD-transpeptidase MrdA,YPO2604(1),GenBank
YPO2605-MONOMER,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,YPO2605(2),GenBank
YPO2606-MONOMER,ribosome silencing factor,YPO2606(),GenBank
YPO2607-MONOMER,nicotinate-nucleotide adenylyltransferase,YPO2607(1),GenBank
YPO2608-MONOMER,DNA polymerase III subunit delta,YPO2608(),GenBank
YPO2609-MONOMER,LPS assembly lipoprotein LptE,YPO2609(),GenBank
YPO2610-MONOMER,leucine--tRNA ligase,YPO2610(1),GenBank
YPO2611-MONOMER,zinc ribbon-containing protein,YPO2611(),GenBank
YPO2612-MONOMER,amino acid ABC transporter ATP-binding protein,YPO2612(),GenBank
YPO2613-MONOMER,glutamate/aspartate ABC transporter permease GltK,YPO2613(),GenBank
YPO2614-MONOMER,amino acid ABC transporter permease,YPO2614(),GenBank
YPO2615-MONOMER,amino acid ABC transporter substrate-binding protein,YPO2615(),GenBank
YPO2616-MONOMER,apolipoprotein N-acyltransferase,YPO2616(1),GenBank
YPO2617-MONOMER,CNNM family magnesium/cobalt transport protein CorC,YPO2617(),GenBank
YPO2618-MONOMER,rRNA maturation RNase YbeY,YPO2618(),GenBank
YPO2619-MONOMER,PhoH family protein,YPO2619(),GenBank
YPO2620-MONOMER,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,YPO2620(1),GenBank
YPO2621-MONOMER,3-demethoxyubiquinol 3-hydroxylase,YPO2621(1),GenBank
YPO2623-MONOMER,asparagine synthase B,YPO2623(2),GenBank
YPO2624-MONOMER,HAD-IIA family hydrolase,YPO2624(),GenBank
YPO2625-MONOMER,ROK family transcriptional regulator,YPO2625(),GenBank
YPO2626-MONOMER,N-acetylglucosamine-6-phosphate deacetylase,YPO2626(4),GenBank
YPO2627-MONOMER,glucosamine-6-phosphate deaminase,YPO2627(6),GenBank
YPO2628-MONOMER,N-acetylglucosamine-specific PTS transporter subunit IIBC,YPO2628(),GenBank
YPO2629-MONOMER,IS200/IS605-like element IS1541B family transposase,YPO2629(),GenBank
YPO2630-MONOMER,glutamine--tRNA ligase,YPO2630(1),GenBank
YPO2631-MONOMER,OprD family outer membrane porin,YPO2631(),GenBank
YPO2632-MONOMER,beta-N-acetylhexosaminidase,YPO2632(),GenBank
YPO2634-MONOMER,ferric iron uptake transcriptional regulator,YPO2634(),GenBank
YPO2635-MONOMER,flavodoxin FldA,YPO2635(1),GenBank
YPO_RS22210-MONOMER,hypothetical protein,YPO_RS22210(),GenBank
YPO2637-MONOMER,LexA regulated protein,YPO2637(),GenBank
YPO2638-MONOMER,esterase,YPO2638(),GenBank
YPO2638a-MONOMER,hypothetical protein,YPO2638a(),GenBank
YPO2639-MONOMER,hypothetical protein,YPO2639(),GenBank
YPO2640-MONOMER,transposase,YPO2640(),GenBank
YPO2641-MONOMER,integrase arm-type DNA-binding domain-containing protein,YPO2641(),GenBank
YPO2642-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO2642(),GenBank
YPO2643-MONOMER,IS21-like element IS100 family transposase,YPO2643(),GenBank
YPO2644-MONOMER,polysaccharide deacetylase family protein,YPO2644(),GenBank
YPO2645-MONOMER,glycine betaine/L-proline ABC transporter substrate-binding protein ProX,YPO2645(),GenBank
YPO2646-MONOMER,glycine betaine/L-proline ABC transporter permease ProW,YPO2646(),GenBank
YPO2647-MONOMER,glycine betaine/L-proline ABC transporter ATP-binding protein ProV,YPO2647(),GenBank
YPO2648-MONOMER,class 1b ribonucleoside-diphosphate reductase subunit beta,YPO2648(),GenBank
YPO2649-MONOMER,class 1b ribonucleoside-diphosphate reductase subunit alpha,YPO2649(),GenBank
YPO2650-MONOMER,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,YPO2650(),GenBank
YPO2651-MONOMER,redoxin NrdH,YPO2651(),GenBank
YPO2652-MONOMER,acid resistance repetitive basic protein Asr,YPO2652(),GenBank
YPO2653-MONOMER,DUF2002 family protein,YPO2653(),GenBank
YPO2654-MONOMER,DUF1198 domain-containing protein,YPO2654(),GenBank
YPO2656-MONOMER,IS256 family transposase,YPO2656(),GenBank
YPO2657-MONOMER,MbeD/MobD family mobilization/exclusion protein,YPO2657(),GenBank
YPO2659-MONOMER,RNA chaperone/antiterminator CspA,YPO2659(),GenBank
YPO2660-MONOMER,ABC transporter substrate-binding protein,YPO2660(),GenBank
YPO2661-MONOMER,ABC transporter permease,YPO2661(),GenBank
YPO2662-MONOMER,ABC transporter permease,YPO2662(),GenBank
YPO2663-MONOMER,ATP-binding cassette domain-containing protein,YPO2663(),GenBank
YPO2664-MONOMER,ABC transporter ATP-binding protein,YPO2664(),GenBank
YPO2665-MONOMER,urease subunit gamma,YPO2665(),GenBank
YPO2666-MONOMER,urease subunit beta,YPO2666(),GenBank
YPO2667-MONOMER,urease subunit alpha,YPO2667(),GenBank
YPO2668-MONOMER,urease accessory protein UreE,YPO2668(),GenBank
YPO2669-MONOMER,urease accessory protein UreF,YPO2669(),GenBank
YPO2670-MONOMER,urease accessory protein UreG,YPO2670(),GenBank
YPO2671-MONOMER,urease accessory protein UreD,YPO2671(),GenBank
YPO_RS22215-MONOMER,hypothetical protein,YPO_RS22215(),GenBank
YPO2672-MONOMER,urea transporter,YPO2672(),GenBank
YPO2673-MONOMER,HoxN/HupN/NixA family nickel/cobalt transporter,YPO2673(),GenBank
YPO2674-MONOMER,acid-activated periplasmic chaperone HdeB,YPO2674(),GenBank
YPO2675-MONOMER,voltage-gated potassium channel protein,YPO2675(4),GenBank
YPO2676-MONOMER,fluoride efflux transporter CrcB,YPO2676(),GenBank
YPO2677-MONOMER,fluoride efflux transporter CrcB,YPO2677(),GenBank
YPO2677a-MONOMER,hypothetical protein,YPO2677a(),GenBank
YPO2678-MONOMER,PTS sugar transporter subunit IIB,YPO2678(),GenBank
YPO2679-MONOMER,"PTS N,N'-diacetylchitobiose transporter subunit IIC",YPO2679(),GenBank
YPO2680-MONOMER,"PTS N,N'-diacetylchitobiose transporter subunit IIA",YPO2680(),GenBank
YPO2681-MONOMER,transcriptional regulator ChbR,YPO2681(),GenBank
YPO2682-MONOMER,chitin disaccharide deacetylase,YPO2682(),GenBank
YPO2684-MONOMER,hypothetical protein,YPO2684(),GenBank
YPO2685-MONOMER,replication initiation negative regulator SeqA,YPO2685(),GenBank
YPO2686-MONOMER,"phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)",YPO2686(1),GenBank
YPO2686a-MONOMER,hypothetical protein,YPO2686a(),GenBank
YPO2687-MONOMER,EamA family transporter,YPO2687(),GenBank
YPO2688-MONOMER,two-component system response regulator KdpE,YPO2688(),GenBank
YPO2689-MONOMER,two-component system sensor histidine kinase KdpD,YPO2689(),GenBank
YPO2690-MONOMER,potassium-transporting ATPase subunit KdpC,YPO2690(),GenBank
YPO2691-MONOMER,potassium-transporting ATPase subunit KdpB,YPO2691(),GenBank
YPO2692-MONOMER,potassium-transporting ATPase subunit KdpA,YPO2692(),GenBank
YPO_RS14435-MONOMER,K(+)-transporting ATPase subunit F,YPO_RS14435(),GenBank
YPO_RS14440-MONOMER,hypothetical protein,YPO_RS14440(),GenBank
YPO2693-MONOMER,YbfA family protein,YPO2693(),GenBank
YPO2694-MONOMER,YbgA family protein,YPO2694(),GenBank
YPO2695-MONOMER,deoxyribodipyrimidine photo-lyase,YPO2695(),GenBank
YPO2696-MONOMER,MBL fold metallo-hydrolase,YPO2696(),GenBank
YPO2697-MONOMER,type 2 GTP cyclohydrolase I,YPO2697(),GenBank
YPO_RS14470-MONOMER,hypothetical protein,YPO_RS14470(),GenBank
YPO2698-MONOMER,5-oxoprolinase subunit PxpB,YPO2698(),GenBank
YPO2699-MONOMER,biotin-dependent carboxyltransferase family protein,YPO2699(),GenBank
YPO2700-MONOMER,5-oxoprolinase subunit PxpA,YPO2700(),GenBank
YPO2701-MONOMER,DUF969 domain-containing protein,YPO2701(),GenBank
YPO2702-MONOMER,DUF979 domain-containing protein,YPO2702(),GenBank
YPO2703-MONOMER,pyroglutamyl-peptidase I,YPO2703(),GenBank
YPO2704-MONOMER,uracil-DNA glycosylase,YPO2704(),GenBank
YPO2705-MONOMER,autonomous glycyl radical cofactor GrcA,YPO2705(),GenBank
YPO2706-MONOMER,DUF2974 domain-containing protein,YPO2706(),GenBank
YPO2707-MONOMER,ankyrin repeat domain-containing protein,YPO2707(),GenBank
YPO2708-MONOMER,ATP-dependent RNA helicase SrmB,YPO2708(),GenBank
YPO2709-MONOMER,tRNA1(Val) (adenine(37)-N6)-methyltransferase,YPO2709(),GenBank
YPO_RS22220-MONOMER,gluconate 5-dehydrogenase,YPO_RS22220(),GenBank
YPO2710-MONOMER,L-aspartate oxidase,YPO2710(1),GenBank
YPO2711-MONOMER,RNA polymerase sigma factor RpoE,YPO2711(1),GenBank
YPO2712-MONOMER,anti-sigma-E factor RseA,YPO2712(),GenBank
YPO2713-MONOMER,sigma-E factor regulatory protein RseB,YPO2713(),GenBank
YPO2714-MONOMER,SoxR-reducing system protein RseC,YPO2714(),GenBank
YPO2715-MONOMER,hypothetical protein,YPO2715(),GenBank
YPO2717-MONOMER,signal peptidase I,YPO2717(),GenBank
YPO2718-MONOMER,ribonuclease III,YPO2718(2),GenBank
YPO2719-MONOMER,GTPase Era,YPO2719(2),GenBank
YPO2720-MONOMER,DNA repair protein RecO,YPO2720(),GenBank
YPO2721-MONOMER,IS21-like element IS100 family transposase,YPO2721(),GenBank
YPO2722-MONOMER,IS21-like element IS100kyp family helper ATPase IstB,YPO2722(),GenBank
YPO2723-MONOMER,"type VI secretion system protein TssL, long form",YPO2723(),GenBank
YPO2724-MONOMER,type VI secretion system membrane subunit TssM,YPO2724(),GenBank
YPO2725-MONOMER,type VI secretion system Vgr family protein,YPO2725(),GenBank
YPO_RS14615-MONOMER,PAAR domain-containing protein,YPO_RS14615(),GenBank
YPO2726-MONOMER,TagK domain-containing protein,YPO2726(),GenBank
YPO2727-MONOMER,type VI secretion system accessory protein TagJ,YPO2727(),GenBank
YPO2728-MONOMER,type VI secretion system baseplate subunit TssE,YPO2728(),GenBank
YPO2729-MONOMER,hypothetical protein,YPO2729(),GenBank
YPO2730-MONOMER,zinc ribbon domain-containing protein YjdM,YPO2730(),GenBank
YPO2731-MONOMER,DUF2207 domain-containing protein,YPO2731(),GenBank
YPO2732-MONOMER,LemA family protein,YPO2732(),GenBank
YPO2733-MONOMER,hypothetical protein,YPO2733(),GenBank
YPO2734-MONOMER,cytochrome c biogenesis heme-transporting ATPase CcmA,YPO2734(),GenBank
YPO2735-MONOMER,heme exporter protein CcmB,YPO2735(),GenBank
YPO2736-MONOMER,heme ABC transporter permease,YPO2736(),GenBank
YPO2737-MONOMER,heme exporter protein CcmD,YPO2737(),GenBank
YPO2738-MONOMER,cytochrome c maturation protein CcmE,YPO2738(),GenBank
YPO2739-MONOMER,heme lyase CcmF/NrfE family subunit,YPO2739(),GenBank
YPO2740-MONOMER,DsbE family thiol:disulfide interchange protein,YPO2740(),GenBank
YPO2741-MONOMER,cytochrome c-type biogenesis protein CcmH,YPO2741(),GenBank
YP02742-MONOMER,c-type cytochrome biogenesis protein CcmI,YP02742(),GenBank
YPO2743-MONOMER,phospholipid-binding lipoprotein MlaA,YPO2743(),GenBank
YPO2744-MONOMER,long-chain fatty acid transporter FadL,YPO2744(1),GenBank
YPO2745-MONOMER,YfcZ/YiiS family protein,YPO2745(),GenBank
YPO2746-MONOMER,acetyl-CoA C-acyltransferase FadI,YPO2746(),GenBank
YPO2747-MONOMER,fatty acid oxidation complex subunit alpha FadJ,YPO2747(),GenBank
YPO2748-MONOMER,phosphohistidine phosphatase SixA,YPO2748(),GenBank
YPO2749-MONOMER,endonuclease SmrB,YPO2749(),GenBank
YPO2750-MONOMER,50S ribosomal protein L3 N(5)-glutamine methyltransferase,YPO2750(),GenBank
YPO2751-MONOMER,chorismate synthase,YPO2751(4),GenBank
