,name,genes,source
S2778-MONOMER,putative deaminase,S2778(2),GenBank
S2779-MONOMER,hypothetical protein,S2779(),GenBank
S2780-MONOMER,hypothetical protein,S2780(),GenBank
S2781-MONOMER,DNA-invertase,S2781(),GenBank
S2782-MONOMER,invasion plasmid antigen,S2782(),GenBank
S2783-MONOMER,hypothetical bacteriophage protein,S2783(),GenBank
S2784-MONOMER,putative tail fiber protein,S2784(),GenBank
S2785-MONOMER,putative tail fiber assembly protein,S2785(),GenBank
S2786-MONOMER,putative tail fiber protein,S2786(),GenBank
S2787-MONOMER,IS2 orfA,S2787(),GenBank
S2788-MONOMER,IS2 orfB,S2788(),GenBank
S2789-MONOMER,putative tail fiber protein,S2789(),GenBank
S2790-MONOMER,hypothetical bacteriophage protein,S2790(),GenBank
S2791-MONOMER,putative bacteriophage protein,S2791(),GenBank
S2793-MONOMER,IS600 orfA,S2793(),GenBank
S2794-MONOMER,IS600 orfB,S2794(),GenBank
S2795-MONOMER,hypothetical protein,S2795(),GenBank
S2796-MONOMER,hypothetical protein,S2796(),GenBank
S2797-MONOMER,hypothetical protein,S2797(),GenBank
S2798-MONOMER,CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase,S2798(2),GenBank
S2799-MONOMER,pyridoxal phosphate biosynthetic protein,S2799(8),GenBank
S2800-MONOMER,RecO protein,S2800(),GenBank
S2801-MONOMER,GTP-binding protein,S2801(2),GenBank
S2802-MONOMER,RNase III,S2802(2),GenBank
S2803-MONOMER,leader peptidase (signal peptidase I),S2803(),GenBank
S2804-MONOMER,GTP-binding elongation factor,S2804(),GenBank
S2805-MONOMER,sigma-E factor,S2805(),GenBank
S2806-MONOMER,sigma-E factor regulatory protein RseB,S2806(),GenBank
S2807-MONOMER,sigma-E factor regulatory protein RseA,S2807(),GenBank
S2808-MONOMER,sigma-E factor of RNA polymerase,S2808(1),GenBank
S2810-MONOMER,putative enzyme,S2810(),GenBank
S2811-MONOMER,ATP-dependent RNA helicase,S2811(),GenBank
S2812-MONOMER,putative LYSR-type transcriptional regulator,S2812(),GenBank
S2813-MONOMER,hypothetical protein,S2813(1),GenBank
S2814-MONOMER,putative formate acetyltransferase,S2814(),GenBank
S2815-MONOMER,uracil-DNA-glycosylase,S2815(),GenBank
S2816-MONOMER,hypothetical protein,S2816(),GenBank
S2817-MONOMER,putative thioredoxin-like protein,S2817(1),GenBank
S2818-MONOMER,hypothetical protein,S2818(),GenBank
S2819-MONOMER,hypothetical protein,S2819(),GenBank
S2820-MONOMER,phosphatidylserine synthase,S2820(),GenBank
S2821-MONOMER,hypothetical protein,S2821(),GenBank
S2822-MONOMER,alpha-ketoglutarate permease,S2822(1),GenBank
S2827-MONOMER,IS4 orf,S2827(),GenBank
S2828-MONOMER,hypothetical protein,S2828(),GenBank
S2829-MONOMER,ftsH mutation suppressor,S2829(1),GenBank
S2830-MONOMER,hypothetical protein,S2830(),GenBank
S2831-MONOMER,heat shock protein,S2831(),GenBank
S2832-MONOMER,IS4 orf,S2832(),GenBank
S2833-MONOMER,IS4 orf,S2833(),GenBank
S2834-MONOMER,hypothetical protein,S2834(),GenBank
S2835-MONOMER,putative yhbH sigma 54 modulator,S2835(),GenBank
S4807-MONOMER,leader peptide of chorismate mutase-P-prephenate dehydratase,S4807(),GenBank
S2836-MONOMER,chorismate mutase-P and prephenate dehydratase,S2836(2),GenBank
S2837-MONOMER,chorismate mutase-T and prephenate dehydrogenase,S2837(2),GenBank
S2838-MONOMER,"3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (DAHP synthetase, tyrosine repressible)",S2838(2),GenBank
S2839-MONOMER,hypothetical protein,S2839(),GenBank
S2840-MONOMER,hypothetical protein,S2840(),GenBank
S2842-MONOMER,putative outer membrane protein,S2842(),GenBank
S2843-MONOMER,50S ribosomal subunit protein L19,S2843(1),GenBank
S2844-MONOMER,tRNA methyltransferase; tRNA (guanine-7-)-methyltransferase,S2844(2),GenBank
S2845-MONOMER,hypothetical protein,S2845(1),GenBank
S2846-MONOMER,30S ribosomal subunit protein S16,S2846(1),GenBank
S2847-MONOMER,"GTP-binding export factor binds to signal sequence, GTP and RNA",S2847(),GenBank
S2848-MONOMER,hypothetical protein,S2848(),GenBank
S2850-MONOMER,putative transport protein,S2850(),GenBank
S2851-MONOMER,heat shock protein GrpE,S2851(2),GenBank
S2852-MONOMER,hypothetical protein,S2852(6),GenBank
S2853-MONOMER,DNA repair protein RecN,S2853(),GenBank
S2854-MONOMER,small membrane protein A,S2854(),GenBank
S2855-MONOMER,hypothetical protein,S2855(),GenBank
S2856-MONOMER,hypothetical protein,S2856(),GenBank
S2857-MONOMER,ssrA(tmRNA)-binding protein,S2857(),GenBank
S2859-MONOMER,putative CP4-57-type integrase,S2859(),GenBank
S2860-MONOMER,IS1 orfA,S2860(),GenBank
S2861-MONOMER,IS3 orfA,S2861(),GenBank
S2862-MONOMER,IS3 orfB,S2862(),GenBank
S2863-MONOMER,IS3 orfB,S2863(),GenBank
S2865-MONOMER,hypothetical protein,S2865(),GenBank
S2870-MONOMER,hypothetical protein,S2870(),GenBank
S2871-MONOMER,hypothetical protein,S2871(),GenBank
S2872-MONOMER,hypothetical protein,S2872(),GenBank
S2874-MONOMER,GABA transaminase,S2874(2),GenBank
S2875-MONOMER,transport permease protein of gamma-aminobutyrate,S2875(1),GenBank
S2876-MONOMER,putative transcriptional regulator,S2876(),GenBank
S2877-MONOMER,hypothetical protein,S2877(),GenBank
S2878-MONOMER,hypothetical protein,S2878(),GenBank
S2879-MONOMER,IS2 orfB,S2879(),GenBank
S2880-MONOMER,IS2 orfA,S2880(),GenBank
S2881-MONOMER,hypothetical protein,S2881(),GenBank
S2882-MONOMER,hypothetical protein,S2882(),GenBank
S2883-MONOMER,DNA-binding protein; H-NS-like protein,S2883(),GenBank
S2884-MONOMER,hypothetical protein,S2884(),GenBank
S2885-MONOMER,hypothetical protein,S2885(),GenBank
S2887-MONOMER,glutaredoxin-like protein,S2887(),GenBank
S2888-MONOMER,hypothetical protein,S2888(),GenBank
S2889-MONOMER,"ribonucleoside-diphosphate reductase 2, alpha subunit",S2889(),GenBank
S2890-MONOMER,"ribonucleoside-diphosphate reductase 2, beta chain",S2890(),GenBank
S2891-MONOMER,glycine betaine/L-proline transport ATP-binding protein,S2891(),GenBank
S2892-MONOMER,glycine betaine/L-proline transport system permease protein,S2892(),GenBank
S2893-MONOMER,glycine betaine/L-proline transport system permease protein,S2893(),GenBank
S2894-MONOMER,hypothetical protein,S2894(),GenBank
S2896-MONOMER,hypothetical protein,S2896(),GenBank
S2897-MONOMER,hypothetical protein,S2897(),GenBank
S2898-MONOMER,regulator of plasmid mcrB operon (microcin B17 synthesis),S2898(),GenBank
S2900-MONOMER,multidrug resistant protein emrB,S2900(),GenBank
S2901-MONOMER,hypothetical protein,S2901(1),GenBank
S2902-MONOMER,gamma-glutamate-cysteine ligase,S2902(1),GenBank
S2903-MONOMER,hypothetical protein,S2903(),GenBank
S2904-MONOMER,putative phosphatase,S2904(1),GenBank
S2910-MONOMER,carbon storage regulator,S2910(),GenBank
S2911-MONOMER,alanyl-tRNA synthetase,S2911(4),GenBank
S2912-MONOMER,"regulator, OraA protein",S2912(),GenBank
S2913-MONOMER,"DNA-dependent ATPase, DNA- and ATP-dependent coprotease",S2913(),GenBank
S2914-MONOMER,hypothetical protein,S2914(),GenBank
S2915-MONOMER,membrane-bound lytic murein transglycosylase B,S2915(1),GenBank
S2917-MONOMER,"PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components",S2917(),GenBank
S2918-MONOMER,"PTS system, glucitol/sorbitol-specific enzyme IIA component",S2918(),GenBank
S2919-MONOMER,glucitol (sorbitol)-6-phosphate dehydrogenase,S2919(4),GenBank
S2920-MONOMER,glucitol operon activator,S2920(),GenBank
S2921-MONOMER,"regulator for gut (srl), glucitol operon",S2921(),GenBank
S2922-MONOMER,hypothetical protein,S2922(4),GenBank
S2923-MONOMER,putative 2-component transcriptional regulator,S2923(),GenBank
S2924-MONOMER,putative flavodoxin,S2924(4),GenBank
S2925-MONOMER,putative oxidoreductase,S2925(1),GenBank
S2926-MONOMER,transcriptional regulatory protein,S2926(),GenBank
S2927-MONOMER,4Fe-4S iron-sulfur protein,S2927(),GenBank
S2928-MONOMER,ascBF operon repressor,S2928(),GenBank
S2929-MONOMER,probable iron-sulfur protein of hydrogenase 3 (part of FHL complex),S2929(),GenBank
S2930-MONOMER,large subunit of hydrogenase 3 (part of FHL complex),S2930(),GenBank
S2931-MONOMER,membrane-spanning protein of hydrogenase 3 (part of FHL complex),S2931(),GenBank
S2932-MONOMER,membrane-spanning protein of hydrogenase 3 (part of FHL complex),S2932(),GenBank
S2933-MONOMER,"probable small subunit of hydrogenase-3, iron-sulfur protein (part of formate hydrogenlyase (FHL) complex)",S2933(),GenBank
S2934-MONOMER,formate hydrogenlyase regulatory protein,S2934(),GenBank
S2935-MONOMER,HypA protein,S2935(),GenBank
S2936-MONOMER,guanine-nucleotide binding protein,S2936(),GenBank
S2937-MONOMER,hydrogenase isoenzyme HypC,S2937(),GenBank
S2938-MONOMER,hydrogenase isoenzyme HypD,S2938(),GenBank
S2939-MONOMER,hypE product,S2939(),GenBank
S2940-MONOMER,"formate hydrogen-lyase transcriptional activator for fdhF, hyc and hyp operons",S2940(),GenBank
S2941-MONOMER,hypothetical protein,S2941(),GenBank
S2942-MONOMER,IS1 orfB,S2942(),GenBank
S2943-MONOMER,IS1 orfA,S2943(),GenBank
S2944-MONOMER,methyl-directed mismatch repair protein,S2944(),GenBank
S2946-MONOMER,putative DEOR-type transcriptional regulator,S2946(),GenBank
S2949-MONOMER,IS600 orfA,S2949(),GenBank
S2950-MONOMER,IS600 orfB,S2950(),GenBank
S2951-MONOMER,putative phage transposase,S2951(),GenBank
S2952-MONOMER,putative DNA-binding protein,S2952(),GenBank
S2953-MONOMER,putative regulatory protein,S2953(),GenBank
S2954-MONOMER,putative 4-hydroxybenzoate decarboxylase,S2954(),GenBank
S2955-MONOMER,phenylacrylic acid decarboxylase-like protein,S2955(),GenBank
S2956-MONOMER,putative transcriptional regulator,S2956(),GenBank
S2958-MONOMER,lipoprotein,S2958(),GenBank
S2959-MONOMER,L-isoaspartate protein carboxylmethyltransferase type II,S2959(),GenBank
S2960-MONOMER,survival protein,S2960(1),GenBank
S2961-MONOMER,putative hydrogenase subunit,S2961(1),GenBank
S2962-MONOMER,hypothetical protein,S2962(3),GenBank
S2963-MONOMER,hypothetical protein,S2963(2),GenBank
S2964-MONOMER,hypothetical protein,S2964(),GenBank
S2965-MONOMER,putative cytochrome oxidase subunit,S2965(),GenBank
S2966-MONOMER,adenosine 5-phosphosulfate kinase,S2966(2),GenBank
S2967-MONOMER,"ATP-sulfurylase (ATP:sulfate adenylyltransferase), subunit 1",S2967(),GenBank
S2968-MONOMER,"ATP-sulfurylase (ATP:sulfate adenylyltransferase), subunit 2",S2968(),GenBank
S2969-MONOMER,"alkaline phosphatase isozyme conversion, aminopeptidase",S2969(),GenBank
S2971-MONOMER,3-phosphoadenosine 5-phosphosulfate reductase,S2971(2),GenBank
S2972-MONOMER,"sulfite reductase, alpha subunit",S2972(),GenBank
S2973-MONOMER,"sulfite reductase (NADPH), flavoprotein beta subunit",S2973(),GenBank
S2974-MONOMER,putative 6-pyruvoyl tetrahydrobiopterin synthase,S2974(1),GenBank
S2975-MONOMER,hypothetical protein,S2975(),GenBank
S2976-MONOMER,hypothetical protein,S2976(),GenBank
S2978-MONOMER,putative flavoprotein,S2978(),GenBank
S2979-MONOMER,putative transport protein,S2979(),GenBank
S2980-MONOMER,putative transport protein,S2980(),GenBank
S2981-MONOMER,hypothetical protein,S2981(),GenBank
S2982-MONOMER,IS1 orfA,S2982(),GenBank
S2983-MONOMER,IS1 orfB,S2983(),GenBank
S2984-MONOMER,hypothetical protein,S2984(),GenBank
S2985-MONOMER,IS1 orfA,S2985(),GenBank
S2986-MONOMER,IS1 orfB,S2986(),GenBank
S2988-MONOMER,enolase,S2988(2),GenBank
S2989-MONOMER,CTP synthetase,S2989(4),GenBank
S2990-MONOMER,hypothetical protein,S2990(2),GenBank
S2991-MONOMER,(p)ppGpp synthetase I (GTP pyrophosphokinase),S2991(1),GenBank
S2992-MONOMER,putative enzyme,S2992(1),GenBank
S2993-MONOMER,sensor-regulator,S2993(),GenBank
S2994-MONOMER,putative glucarate dehydratase,S2994(1),GenBank
S2995-MONOMER,putative glucarate dehydratase,S2995(1),GenBank
S2996-MONOMER,putative transport protein,S2996(1),GenBank
S2997-MONOMER,hypothetical protein,S2997(),GenBank
S2998-MONOMER,hypothetical protein,S2998(1),GenBank
S2999-MONOMER,hypothetical protein,S2999(),GenBank
S3001-MONOMER,Syd protein,S3001(),GenBank
S3002-MONOMER,hypothetical protein,S3002(2),GenBank
S3003-MONOMER,hypothetical protein,S3003(),GenBank
S3004-MONOMER,IS4 orf,S3004(),GenBank
S3005-MONOMER,probable serine transporter,S3005(1),GenBank
S3006-MONOMER,"L-serine dehydratase (deaminase), L-SD2",S3006(1),GenBank
S3007-MONOMER,5-3 exonuclease,S3007(),GenBank
S3008-MONOMER,"L-1,2-propanediol oxidoreductase",S3008(2),GenBank
S3009-MONOMER,L-fuculose-1-phosphate aldolase,S3009(4),GenBank
S3010-MONOMER,fucose permease,S3010(1),GenBank
S3011-MONOMER,L-fucose isomerase,S3011(6),GenBank
S3013-MONOMER,protein of fucose operon,S3013(),GenBank
S3014-MONOMER,positive regulator of the fuc operon,S3014(),GenBank
S3015-MONOMER,hypothetical protein,S3015(),GenBank
S3016-MONOMER,hypothetical protein,S3016(),GenBank
S3017-MONOMER,positive regulator of gcv operon,S3017(),GenBank
S3018-MONOMER,hypothetical protein,S3018(),GenBank
S3019-MONOMER,hypothetical protein,S3019(2),GenBank
S3020-MONOMER,hypothetical protein,S3020(),GenBank
S3021-MONOMER,putative enzyme,S3021(),GenBank
S3022-MONOMER,membrane-bound lytic murein transglycosylase A,S3022(1),GenBank
S3025-MONOMER,putative amidase,S3025(1),GenBank
S3026-MONOMER,N-acetylglutamate synthase; amino acid acetyltransferase,S3026(6),GenBank
S3027-MONOMER,"DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease",S3027(),GenBank
S3028-MONOMER,"DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease",S3028(),GenBank
S3029-MONOMER,protease III,S3029(),GenBank
S3030-MONOMER,"DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease",S3030(),GenBank
S3031-MONOMER,prepilin peptidase dependent protein C,S3031(),GenBank
S3032-MONOMER,hypothetical protein,S3032(),GenBank
S3033-MONOMER,prepilin peptidase dependent protein B,S3033(),GenBank
S3035-MONOMER,thymidylate synthetase,S3035(2),GenBank
S3036-MONOMER,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase; a major membrane phospholipid,S3036(1),GenBank
S3037-MONOMER,"PTS system, enzyme I, transcriptional regulator (with NPR and NTR proteins)",S3037(),GenBank
S3038-MONOMER,putative invasion protein,S3038(),GenBank
S3039-MONOMER,methyl-directed mismatch repair protein,S3039(),GenBank
S3040-MONOMER,putative transport protein,S3040(),GenBank
S3041-MONOMER,hypothetical protein,S3041(),GenBank
S3042-MONOMER,hypothetical protein,S3042(),GenBank
S3043-MONOMER,putative resistance proteins,S3043(1),GenBank
S3044-MONOMER,2-acyl-glycerophospho-ethanolamine acyltransferase; acyl-acyl-carrier protein synthetase,S3044(1),GenBank
S3045-MONOMER,repressor of galETK operon,S3045(),GenBank
S3046-MONOMER,diaminopimelate decarboxylase,S3046(4),GenBank
S3047-MONOMER,positive regulator for lysine,S3047(),GenBank
S3048-MONOMER,putative resistance proteins,S3048(),GenBank
S3049-MONOMER,low-affinity L-arabinose transport system proton symport protein,S3049(1),GenBank
S3050-MONOMER,2-deoxy-D-gluconate 3-dehydrogenase,S3050(),GenBank
S3051-MONOMER,putative pectin degrading enzyme 5-keto 4-deoxyuronate isomerase,S3051(),GenBank
S3052-MONOMER,putative acyltransferase,S3052(),GenBank
S3053-MONOMER,putative transporter protein,S3053(),GenBank
S3055-MONOMER,IS3 orfA,S3055(),GenBank
S3056-MONOMER,IS3 orfB,S3056(),GenBank
S3059-MONOMER,hypothetical protein,S3059(),GenBank
S3060-MONOMER,hypothetical protein,S3060(),GenBank
S3062-MONOMER,hypothetical protein,S3062(),GenBank
S3063-MONOMER,hypothetical protein,S3063(),GenBank
S3064-MONOMER,putative integrase,S3064(),GenBank
S3067-MONOMER,putative lipoprotein,S3067(),GenBank
S3068-MONOMER,hypothetical protein,S3068(),GenBank
S3069-MONOMER,putative dehydrogenase,S3069(),GenBank
S3070-MONOMER,putative dehydrogenase,S3070(),GenBank
S3071-MONOMER,IS1 orfA,S3071(),GenBank
S3072-MONOMER,IS1 orfB,S3072(),GenBank
S3073-MONOMER,putative permease,S3073(),GenBank
S3074-MONOMER,putative enzyme,S3074(1),GenBank
S3075-MONOMER,lysine tRNA synthetase,S3075(2),GenBank
S3076-MONOMER,peptide chain release factor RF-2,S3076(1),GenBank
S3077-MONOMER,ssDNA exonuclease,S3077(),GenBank
S3078-MONOMER,protein disulfide isomerase II,S3078(2),GenBank
S3079-MONOMER,site-specific recombinase,S3079(),GenBank
S3080-MONOMER,flavodoxin 2,S3080(1),GenBank
S3081-MONOMER,hypothetical protein,S3081(),GenBank
S3082-MONOMER,hypothetical protein,S3082(),GenBank
S3083-MONOMER,hypothetical protein,S3083(),GenBank
S3084-MONOMER,putative oxidoreductase,S3084(),GenBank
S3086-MONOMER,6-phospho-beta-glucosidase A,S3086(1),GenBank
S3087-MONOMER,putative oxidoreductase,S3087(),GenBank
S3088-MONOMER,"glycine decarboxylase, P protein of glycine cleavage system",S3088(),GenBank
S3089-MONOMER,carrier of aminomethyl moiety via covalently bound lipoyl cofactor in glycine cleavage complex,S3089(),GenBank
S3090-MONOMER,aminomethyltransferase (T protein; tetrahydrofolate-dependent) of glycine cleavage system,S3090(),GenBank
S3091-MONOMER,hypothetical protein,S3091(),GenBank
S3092-MONOMER,2-octaprenyl-6-methoxyphenol 4-monoxygenase,S3092(1),GenBank
S3093-MONOMER,proline aminopeptidase P II,S3093(),GenBank
S3094-MONOMER,hypothetical protein,S3094(),GenBank
S3095-MONOMER,hypothetical protein,S3095(),GenBank
S3097-MONOMER,putative ligase,S3097(1),GenBank
S3098-MONOMER,D-3-phosphoglycerate dehydrogenase,S3098(4),GenBank
S3099-MONOMER,ribosephosphate isomerase,S3099(2),GenBank
S3101-MONOMER,replication initiation inhibitor,S3101(),GenBank
S3102-MONOMER,methylmalonyl-CoA mutase (MCM),S3102(2),GenBank
S3103-MONOMER,putative nucleotide-binding protein,S3103(),GenBank
S3104-MONOMER,putative enzyme,S3104(6),GenBank
S3106-MONOMER,putative LYSR-type transcriptional regulator,S3106(),GenBank
S3107-MONOMER,putative actin,S3107(),GenBank
S3108-MONOMER,hypothetical protein,S3108(1),GenBank
S3109-MONOMER,putative transport protein,S3109(),GenBank
S3110-MONOMER,"fructose-bisphosphate aldolase, class II",S3110(2),GenBank
S3111-MONOMER,phosphoglycerate kinase,S3111(1),GenBank
S3112-MONOMER,D-erythrose 4-phosphate dehydrogenase,S3112(4),GenBank
S3113-MONOMER,putative DNA-binding protein,S3113(),GenBank
S3114-MONOMER,putative inner membrane protein,S3114(),GenBank
S3115-MONOMER,hypothetical lipoprotein,S3115(),GenBank
S3116-MONOMER,hypothetical lipoprotein,S3116(),GenBank
S3117-MONOMER,putative ATP-binding protein of ABC transport system,S3117(),GenBank
S3118-MONOMER,putative ATP-binding protein of ABC transport system,S3118(),GenBank
S3120-MONOMER,putative transcriptional regulator,S3120(),GenBank
S3121-MONOMER,hypothetical protein,S3121(2),GenBank
S3122-MONOMER,putative oxidoreductase,S3122(),GenBank
S3124-MONOMER,IS1 orfB,S3124(),GenBank
S3125-MONOMER,IS1 orfA,S3125(),GenBank
S3126-MONOMER,putative serine protease,S3126(),GenBank
S3127-MONOMER,transketolase 1 isozyme,S3127(2),GenBank
S3128-MONOMER,hypothetical protein,S3128(),GenBank
S3129-MONOMER,agmatinase,S3129(2),GenBank
S3130-MONOMER,hypothetical lipoprotein,S3130(),GenBank
S3131-MONOMER,IS1 orfB,S3131(),GenBank
S3132-MONOMER,IS1 orfA,S3132(),GenBank
S3133-MONOMER,biosynthetic arginine decarboxylase,S3133(4),GenBank
S3134-MONOMER,hypothetical protein,S3134(),GenBank
S3135-MONOMER,hypothetical protein,S3135(),GenBank
S3136-MONOMER,hypothetical protein,S3136(),GenBank
S3137-MONOMER,methionine adenosyltransferase 1 (AdoMet synthetase),S3137(4),GenBank
S3138-MONOMER,"galactose:proton symporter, MFS family",S3138(1),GenBank
S3139-MONOMER,hypothetical protein,S3139(),GenBank
S3140-MONOMER,DNA-specific endonuclease I,S3140(),GenBank
S3141-MONOMER,hypothetical protein,S3141(2),GenBank
S3142-MONOMER,glutathione synthetase,S3142(4),GenBank
S3143-MONOMER,hypothetical protein,S3143(),GenBank
S3144-MONOMER,hypothetical protein,S3144(),GenBank
S3146-MONOMER,putative transport protein,S3146(),GenBank
S3145-MONOMER,hypothetical protein,S3145(),GenBank
S3147-MONOMER,putative resistance protein,S3147(),GenBank
S3148-MONOMER,hypothetical protein,S3148(),GenBank
S3149-MONOMER,putative ribosomal protein,S3149(2),GenBank
S3150-MONOMER,putative oxidase,S3150(),GenBank
S3151-MONOMER,hypothetical protein,S3151(),GenBank
S3152-MONOMER,hypothetical protein,S3152(),GenBank
S3153-MONOMER,hypothetical protein,S3153(),GenBank
S3154-MONOMER,IS1 orfA,S3154(),GenBank
S3155-MONOMER,putative membrane protein,S3155(),GenBank
S3156-MONOMER,putative alpha helix chain,S3156(),GenBank
S3157-MONOMER,periplasmic L-asparaginase II,S3157(4),GenBank
S3158-MONOMER,hypothetical protein,S3158(),GenBank
S3159-MONOMER,hypothetical protein,S3159(),GenBank
S3160-MONOMER,hypothetical protein,S3160(1),GenBank
S3161-MONOMER,adenine glycosylase,S3161(),GenBank
S3162-MONOMER,hypothetical protein,S3162(),GenBank
S3163-MONOMER,membrane-bound lytic murein transglycosylase C,S3163(1),GenBank
S3164-MONOMER,permease protein for nucleosides,S3164(1),GenBank
S3165-MONOMER,ornithine decarboxylase isozyme,S3165(2),GenBank
S3166-MONOMER,putative transport protein,S3166(),GenBank
S4822-MONOMER,putative P4-type integrase,S4822(),GenBank
S3169-MONOMER,putative superfamily I DNA helicase,S3169(),GenBank
S4823-MONOMER,hypothetical protein,S4823(),GenBank
S4824-MONOMER,serine protease,S4824(),GenBank
S3177-MONOMER,hypothetical protein,S3177(),GenBank
S3178-MONOMER,serine protease precurser,S3178(),GenBank
S3180-MONOMER,reverse transcriptase-like protein,S3180(),GenBank
S3181-MONOMER,reverse transcriptase-like protein,S3181(),GenBank
S3184-MONOMER,IS629 orfA,S3184(),GenBank
S3185-MONOMER,hypothetical protein,S3185(),GenBank
S3186-MONOMER,hypothetical protein,S3186(),GenBank
S3187-MONOMER,hypothetical protein,S3187(),GenBank
S3188-MONOMER,IS2 orfA,S3188(),GenBank
S3189-MONOMER,IS2 orfB,S3189(),GenBank
S3190-MONOMER,hypothetical protein,S3190(),GenBank
S3191-MONOMER,hypothetical protein,S3191(),GenBank
S4825-MONOMER,hypothetical protein,S4825(),GenBank
S4826-MONOMER,hypothetical protein,S4826(),GenBank
S3193-MONOMER,hypothetical protein,S3193(),GenBank
S3194-MONOMER,outer membrane fluffing protein,S3194(),GenBank
S3195-MONOMER,outer membrane fluffing protein,S3195(),GenBank
S3196-MONOMER,hypothetical protein,S3196(),GenBank
S3197-MONOMER,hypothetical protein,S3197(),GenBank
S3199-MONOMER,hypothetical protein,S3199(),GenBank
S3200-MONOMER,hypothetical protein,S3200(),GenBank
S3201-MONOMER,putative RADC family DNA repair protein,S3201(),GenBank
S3202-MONOMER,hypothetical protein,S3202(),GenBank
S3203-MONOMER,putative structural protein,S3203(),GenBank
S3204-MONOMER,hypothetical protein,S3204(),GenBank
S3205-MONOMER,hypothetical protein,S3205(),GenBank
S3207-MONOMER,hypothetical protein,S3207(),GenBank
S3209-MONOMER,IS3 orfA,S3209(),GenBank
S3210-MONOMER,IS3 orfB,S3210(),GenBank
S3211-MONOMER,hypothetical protein,S3211(),GenBank
S3212-MONOMER,hypothetical protein,S3212(),GenBank
S3213-MONOMER,IS1 orfB,S3213(),GenBank
S3214-MONOMER,IS1 orfA,S3214(),GenBank
S3215-MONOMER,putative permease,S3215(1),GenBank
S3216-MONOMER,malate synthase G,S3216(1),GenBank
S3217-MONOMER,hypothetical protein,S3217(),GenBank
S3220-MONOMER,transcriptional activator for glc operon,S3220(),GenBank
S3222-MONOMER,hypothetical protein,S3222(),GenBank
S3223-MONOMER,hypothetical protein,S3223(),GenBank
S3224-MONOMER,hypothetical protein,S3224(),GenBank
S3225-MONOMER,putative class II aminotransferase,S3225(),GenBank
S3226-MONOMER,putative class II aminotransferase,S3226(),GenBank
S3227-MONOMER,hypothetical protein,S3227(),GenBank
S3228-MONOMER,hypothetical protein,S3228(),GenBank
S3229-MONOMER,hypothetical protein,S3229(),GenBank
S3230-MONOMER,hypothetical protein,S3230(),GenBank
S3231-MONOMER,hypothetical protein,S3231(),GenBank
S3232-MONOMER,hypothetical protein,S3232(),GenBank
S3233-MONOMER,hypothetical protein,S3233(),GenBank
S3234-MONOMER,hypothetical protein,S3234(),GenBank
S3235-MONOMER,low-affinity phosphate transport protein,S3235(1),GenBank
S3236-MONOMER,glutathionylspermidine synthetase/amidase,S3236(2),GenBank
S3237-MONOMER,hypothetical protein,S3237(),GenBank
S3238-MONOMER,hydrogenase-2 component,S3238(),GenBank
S3239-MONOMER,hydrogenase-2 component,S3239(),GenBank
S3240-MONOMER,hydrogenase-2 component,S3240(),GenBank
S3241-MONOMER,hydrogenase-2 component,S3241(),GenBank
S3242-MONOMER,hydrogenase-2 large subunit,S3242(),GenBank
S3243-MONOMER,cytochrome Ni/Fe component of hydrogenase-2,S3243(),GenBank
S3244-MONOMER,hydrogenase-2 small subunit,S3244(),GenBank
S3245-MONOMER,putative hydrogenase subunit,S3245(),GenBank
S3246-MONOMER,hypothetical protein,S3246(),GenBank
S3247-MONOMER,hypothetical protein,S3247(),GenBank
S3249-MONOMER,putative reductase,S3249(1),GenBank
S3250-MONOMER,hypothetical protein,S3250(),GenBank
S3251-MONOMER,putative oxidoreductase,S3251(),GenBank
S3252-MONOMER,hypothetical protein,S3252(),GenBank
S3253-MONOMER,enterochelin transporter (uptake),S3253(),GenBank
S3254-MONOMER,enterochelin transporter (uptake),S3254(),GenBank
S3255-MONOMER,hypothetical protein,S3255(),GenBank
S3256-MONOMER,cystathionine beta-lyase (beta-cystathionase),S3256(4),GenBank
S3257-MONOMER,hypothetical protein,S3257(),GenBank
S3259-MONOMER,putative ARAC-type regulatory protein,S3259(),GenBank
S3258-MONOMER,putative oxidoreductase,S3258(),GenBank
S3260-MONOMER,hypothetical protein,S3260(1),GenBank
S3261-MONOMER,hypothetical protein,S3261(),GenBank
S3262-MONOMER,hypothetical protein,S3262(),GenBank
S3263-MONOMER,hypothetical protein,S3263(),GenBank
S3265-MONOMER,suppressor of ftsI,S3265(),GenBank
S3266-MONOMER,1-acyl-sn-glycerol-3-phosphate acyltransferase,S3266(1),GenBank
S3267-MONOMER,DNA topoisomerase IV subunit A,S3267(),GenBank
S3268-MONOMER,hypothetical protein,S3268(),GenBank
S3269-MONOMER,hypothetical protein,S3269(),GenBank
S3270-MONOMER,putative 2-component transcriptional regulator,S3270(),GenBank
S3271-MONOMER,putative 2-component sensor protein,S3271(),GenBank
