,name,genes,source
ABAYE_RS10290-MONOMER,acyl-CoA dehydrogenase,ABAYE_RS10290(),BioCyc
ABAYE_RS14170-MONOMER,cupin domain-containing protein,ABAYE_RS14170(),BioCyc
ABAYE_RS19290-MONOMER,hypothetical protein,ABAYE_RS19290(),BioCyc
ABAYE_RS10785-MONOMER,polyisoprenoid-binding protein,ABAYE_RS10785(),BioCyc
ABAYE_RS14085-MONOMER,transketolase,ABAYE_RS14085(),BioCyc
ABAYE_RS01820-MONOMER,two-component system response regulator OmpR,ABAYE_RS01820(),BioCyc
ABAYE_RS10390-MONOMER,glutathione S-transferase,ABAYE_RS10390(),BioCyc
ABAYE_RS15965-MONOMER,hypothetical protein,ABAYE_RS15965(),BioCyc
ABAYE_RS15660-MONOMER,anti-sigma factor antagonist,ABAYE_RS15660(),BioCyc
ABAYE_RS05550-MONOMER,ferredoxin reductase,ABAYE_RS05550(),BioCyc
ABAYE_RS04365-MONOMER,alcohol dehydrogenase EutG,ABAYE_RS04365(),BioCyc
ABAYE_RS08110-MONOMER,bifunctional molybdenum cofactor biosynthesis protein MoaC/MoaB,ABAYE_RS08110(),BioCyc
ABAYE_RS14490-MONOMER,TIGR01777 family protein,ABAYE_RS14490(),BioCyc
ABAYE_RS17915-MONOMER,transcriptional regulator,ABAYE_RS17915(),BioCyc
ABAYE_RS00225-MONOMER,creatininase,ABAYE_RS00225(),BioCyc
ABAYE_RS19535-MONOMER,hypothetical protein,ABAYE_RS19535(),BioCyc
CPLX1SOZ-28,"benzoate 1,2-dioxygenase",ABAYE_RS12815() AND ABAYE_RS12820(),BioCyc
ABAYE_RS12075-MONOMER,MFS transporter,ABAYE_RS12075(1),BioCyc
ABAYE_RS14575-MONOMER,phosphomannomutase/phosphoglucomutase,ABAYE_RS14575(),BioCyc
ABAYE_RS10975-MONOMER,amino acid ABC transporter permease,ABAYE_RS10975(),BioCyc
ABAYE_RS07660-MONOMER,glutamine--tRNA ligase/YqeY domain fusion protein,ABAYE_RS07660(1),BioCyc
ABAYE_RS17765-MONOMER,GNAT family N-acetyltransferase,ABAYE_RS17765(),BioCyc
ABAYE_RS09945-MONOMER,MBL fold metallo-hydrolase,ABAYE_RS09945(),BioCyc
ABAYE_RS08180-MONOMER,D-amino acid dehydrogenase,ABAYE_RS08180(),BioCyc
ABAYE_RS18575-MONOMER,DUF445 domain-containing protein,ABAYE_RS18575(),BioCyc
ABAYE_RS01830-MONOMER,sulfate permease,ABAYE_RS01830(),BioCyc
ABAYE_RS08465-MONOMER,hypothetical protein,ABAYE_RS08465(),BioCyc
ABAYE_RS14040-MONOMER,rhomboid family intramembrane serine protease,ABAYE_RS14040(),BioCyc
ABAYE_RS02550-MONOMER,30S ribosomal protein S10,ABAYE_RS02550(1),BioCyc
ABAYE_RS04195-MONOMER,MFS transporter,ABAYE_RS04195(1),BioCyc
CPLX1SOZ-11,cytochrome d ubiquinol oxidase,ABAYE_RS11260() AND ABAYE_RS11265(),BioCyc
ABAYE_RS05030-MONOMER,protein TolR,ABAYE_RS05030(),BioCyc
ABAYE_RS01945-MONOMER,cell division protein FtsL,ABAYE_RS01945(),BioCyc
ABAYE_RS14785-MONOMER,phosphopantetheine adenylyltransferase,ABAYE_RS14785(6),BioCyc
ABAYE_RS01120-MONOMER,disulfide bond formation protein B,ABAYE_RS01120(),BioCyc
ABAYE_RS04065-MONOMER,rod shape-determining protein MreC,ABAYE_RS04065(),BioCyc
ABAYE_RS14460-MONOMER,gamma-glutamyltransferase,ABAYE_RS14460(1),BioCyc
ABAYE_RS07335-MONOMER,protoheme IX farnesyltransferase,ABAYE_RS07335(1),BioCyc
ABAYE_RS12445-MONOMER,DNA mismatch repair protein MutS,ABAYE_RS12445(),BioCyc
ABAYE_RS11815-MONOMER,DUF1330 domain-containing protein,ABAYE_RS11815(),BioCyc
ABAYE_RS04235-MONOMER,AEC family transporter,ABAYE_RS04235(),BioCyc
ABAYE_RS16130-MONOMER,ketol-acid reductoisomerase,ABAYE_RS16130(4),BioCyc
ABAYE_RS03620-MONOMER,bifunctional tetrahydrofolate synthase/dihydrofolate synthase,ABAYE_RS03620(1),BioCyc
ABAYE_RS13275-MONOMER,hypothetical protein,ABAYE_RS13275(),BioCyc
ABAYE_RS06570-MONOMER,hypothetical protein,ABAYE_RS06570(),BioCyc
ABAYE_RS00215-MONOMER,metal/formaldehyde-sensitive transcriptional repressor,ABAYE_RS00215(),BioCyc
ABAYE_RS01005-MONOMER,thiamine-phosphate kinase,ABAYE_RS01005(1),BioCyc
ABAYE_RS05265-MONOMER,GFA family protein,ABAYE_RS05265(),BioCyc
ABAYE_RS16895-MONOMER,electron transfer flavoprotein-ubiquinone oxidoreductase,ABAYE_RS16895(),BioCyc
ABAYE_RS15895-MONOMER,NAD(P)-dependent oxidoreductase,ABAYE_RS15895(),BioCyc
ABAYE_RS18660-MONOMER,acyl-CoA synthetase,ABAYE_RS18660(),BioCyc
ABAYE_RS08125-MONOMER,PLP-dependent aminotransferase family protein,ABAYE_RS08125(),BioCyc
ABAYE_RS16665-MONOMER,AraC family transcriptional regulator,ABAYE_RS16665(),BioCyc
ABAYE_RS13660-MONOMER,hypothetical protein,ABAYE_RS13660(),BioCyc
ABAYE_RS07360-MONOMER,RDD family protein,ABAYE_RS07360(),BioCyc
ABAYE_RS11485-MONOMER,hypothetical protein,ABAYE_RS11485(),BioCyc
ABAYE_RS15575-MONOMER,peptidase,ABAYE_RS15575(),BioCyc
ABAYE_RS17975-MONOMER,oxacillin-hydrolyzing class D beta-lactamase OXA-10,ABAYE_RS17975(),BioCyc
ABAYE_RS11740-MONOMER,UTRA domain-containing protein,ABAYE_RS11740(),BioCyc
ABAYE_RS14090-MONOMER,MFS transporter,ABAYE_RS14090(),BioCyc
ABAYE_RS12375-MONOMER,N-acetyltransferase,ABAYE_RS12375(),BioCyc
ABAYE_RS19340-MONOMER,50S ribosomal protein L34,ABAYE_RS19340(1),BioCyc
ABAYE_RS16395-MONOMER,sel1 repeat family protein,ABAYE_RS16395(),BioCyc
ABAYE_RS10425-MONOMER,DUF159 family protein,ABAYE_RS10425(),BioCyc
ABAYE_RS11065-MONOMER,tautomerase family protein,ABAYE_RS11065(),BioCyc
ABAYE_RS00140-MONOMER,IS5 family transposase,ABAYE_RS00140(),BioCyc
ABAYE_RS12860-MONOMER,peroxiredoxin,ABAYE_RS12860(),BioCyc
ABAYE_RS06855-MONOMER,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD,ABAYE_RS06855(),BioCyc
ABAYE_RS05345-MONOMER,nitronate monooxygenase,ABAYE_RS05345(),BioCyc
ABAYE_RS18760-MONOMER,polyketide cyclase,ABAYE_RS18760(),BioCyc
ABAYE_RS09390-MONOMER,efflux system DNA-binding response regulator AdeR,ABAYE_RS09390(),BioCyc
ABAYE_RS07105-MONOMER,hypothetical protein,ABAYE_RS07105(),BioCyc
ABAYE_RS04980-MONOMER,CSLREA domain-containing protein,ABAYE_RS04980(),BioCyc
ABAYE_RS16735-MONOMER,Zn-dependent hydrolase,ABAYE_RS16735(),BioCyc
ABAYE_RS04725-MONOMER,peptide synthetase,ABAYE_RS04725(),BioCyc
ABAYE_RS12650-MONOMER,hypothetical protein,ABAYE_RS12650(),BioCyc
ABAYE_RS16955-MONOMER,LysE family translocator,ABAYE_RS16955(),BioCyc
ABAYE_RS02800-MONOMER,membrane protein,ABAYE_RS02800(),BioCyc
ABAYE_RS04885-MONOMER,ABC transporter permease,ABAYE_RS04885(),BioCyc
ABAYE_RS18995-MONOMER,TetR family transcriptional regulator,ABAYE_RS18995(),BioCyc
ABAYE_RS01155-MONOMER,hypothetical protein,ABAYE_RS01155(),BioCyc
ABAYE_RS16970-MONOMER,magnesium transporter,ABAYE_RS16970(),BioCyc
ABAYE_RS03290-MONOMER,hypothetical protein,ABAYE_RS03290(),BioCyc
ABAYE_RS15890-MONOMER,enoyl-CoA hydratase,ABAYE_RS15890(),BioCyc
ABAYE_RS15285-MONOMER,ribonucleoside-diphosphate reductase subunit alpha,ABAYE_RS15285(),BioCyc
ABAYE_RS08040-MONOMER,acetyl-CoA carboxylase biotin carboxyl carrier protein,ABAYE_RS08040(),BioCyc
ABAYE_RS16485-MONOMER,thymidylate synthase,ABAYE_RS16485(2),BioCyc
ABAYE_RS06640-MONOMER,hypothetical protein,ABAYE_RS06640(),BioCyc
ABAYE_RS03810-MONOMER,NADH:flavin oxidoreductase/NADH oxidase,ABAYE_RS03810(),BioCyc
ABAYE_RS09255-MONOMER,NUDIX domain-containing protein,ABAYE_RS09255(),BioCyc
ABAYE_RS12955-MONOMER,M23 family peptidase,ABAYE_RS12955(),BioCyc
ABAYE_RS15970-MONOMER,DNA-binding response regulator,ABAYE_RS15970(),BioCyc
ABAYE_RS00820-MONOMER,PQQ-dependent sugar dehydrogenase,ABAYE_RS00820(1),BioCyc
ABAYE_RS02465-MONOMER,magnesium transporter,ABAYE_RS02465(1),BioCyc
ABAYE_RS15020-MONOMER,GntR family transcriptional regulator,ABAYE_RS15020(),BioCyc
ABAYE_RS01170-MONOMER,ureidoglycolate lyase,ABAYE_RS01170(1),BioCyc
ABAYE_RS09595-MONOMER,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase,ABAYE_RS09595(2),BioCyc
ABAYE_RS11255-MONOMER,hypothetical protein,ABAYE_RS11255(),BioCyc
ABAYE_RS05780-MONOMER,BCCT family transporter,ABAYE_RS05780(),BioCyc
ABAYE_RS13795-MONOMER,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH,ABAYE_RS13795(2),BioCyc
ABAYE_RS06190-MONOMER,MFS transporter,ABAYE_RS06190(),BioCyc
ABAYE_RS11565-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS11565(),BioCyc
ABAYE_RS18090-MONOMER,trimethoprim-resistant dihydrofolate reductase DfrA1,ABAYE_RS18090(),BioCyc
ABAYE_RS01885-MONOMER,hypothetical protein,ABAYE_RS01885(),BioCyc
ABAYE_RS12910-MONOMER,DUF2520 domain-containing protein,ABAYE_RS12910(),BioCyc
ABAYE_RS08345-MONOMER,serine proteinase,ABAYE_RS08345(),BioCyc
ABAYE_RS12640-MONOMER,hypothetical protein,ABAYE_RS12640(),BioCyc
ABAYE_RS10985-MONOMER,amino acid ABC transporter substrate-binding protein,ABAYE_RS10985(),BioCyc
ABAYE_RS03990-MONOMER,Bcr/CflA family drug resistance efflux transporter,ABAYE_RS03990(),BioCyc
ABAYE_RS07270-MONOMER,50S ribosomal protein L11 methyltransferase,ABAYE_RS07270(),BioCyc
ABAYE_RS15525-MONOMER,hypothetical protein,ABAYE_RS15525(),BioCyc
ABAYE_RS03475-MONOMER,hypothetical protein,ABAYE_RS03475(),BioCyc
CPLX1SOZ-39,predicted ABC transporter of sulfate,ABAYE_RS05160(1) AND ABAYE_RS05140(2) AND ABAYE_RS05145(1) AND ABAYE_RS05150(1),BioCyc
ABAYE_RS17715-MONOMER,hypothetical protein,ABAYE_RS17715(),BioCyc
ABAYE_RS03725-MONOMER,quaternary ammonium transporter,ABAYE_RS03725(),BioCyc
ABAYE_RS19935-MONOMER,hypothetical protein,ABAYE_RS19935(),BioCyc
ABAYE_RS06225-MONOMER,AraC family transcriptional regulator,ABAYE_RS06225(),BioCyc
ABAYE_RS03445-MONOMER,glycosyl transferase,ABAYE_RS03445(),BioCyc
ABAYE_RS06390-MONOMER,DUF4010 domain-containing protein,ABAYE_RS06390(),BioCyc
ABAYE_RS07745-MONOMER,fimbrial biogenesis outer membrane usher protein,ABAYE_RS07745(),BioCyc
ABAYE_RS16400-MONOMER,non-canonical purine NTP pyrophosphatase,ABAYE_RS16400(2),BioCyc
ABAYE_RS06990-MONOMER,aldo/keto reductase,ABAYE_RS06990(),BioCyc
ABAYE_RS13920-MONOMER,hypothetical protein,ABAYE_RS13920(),BioCyc
ABAYE_RS09070-MONOMER,potassium transporter,ABAYE_RS09070(),BioCyc
ABAYE_RS13440-MONOMER,cold-shock protein,ABAYE_RS13440(),BioCyc
ABAYE_RS18070-MONOMER,chloramphenicol/florfenicol efflux MFS transporter FloR,ABAYE_RS18070(),BioCyc
ABAYE_RS06495-MONOMER,peroxide stress protein YaaA,ABAYE_RS06495(),BioCyc
ABAYE_RS10965-MONOMER,hypothetical protein,ABAYE_RS10965(),BioCyc
ABAYE_RS03135-MONOMER,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,ABAYE_RS03135(1),BioCyc
ABAYE_RS02850-MONOMER,hypothetical protein,ABAYE_RS02850(),BioCyc
ABAYE_RS00410-MONOMER,hypothetical protein,ABAYE_RS00410(),BioCyc
ABAYE_RS16235-MONOMER,histidine--tRNA ligase,ABAYE_RS16235(2),BioCyc
ABAYE_RS19235-MONOMER,TerC family protein,ABAYE_RS19235(),BioCyc
ABAYE_RS00670-MONOMER,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,ABAYE_RS00670(1),BioCyc
ABAYE_RS12545-MONOMER,hypothetical protein,ABAYE_RS12545(),BioCyc
ABAYE_RS04430-MONOMER,succinate dehydrogenase iron-sulfur subunit,ABAYE_RS04430(),BioCyc
ABAYE_RS03285-MONOMER,hypothetical protein,ABAYE_RS03285(),BioCyc
ABAYE_RS08555-MONOMER,phospholipase,ABAYE_RS08555(1),BioCyc
ABAYE_RS10250-MONOMER,IucA/IucC family siderophore biosynthesis protein,ABAYE_RS10250(),BioCyc
ABAYE_RS07310-MONOMER,alanine racemase,ABAYE_RS07310(1),BioCyc
ABAYE_RS18265-MONOMER,trimeric intracellular cation channel family protein,ABAYE_RS18265(),BioCyc
ABAYE_RS03735-MONOMER,acetyl-CoA C-acyltransferase,ABAYE_RS03735(),BioCyc
ABAYE_RS08325-MONOMER,Lrp/AsnC family transcriptional regulator,ABAYE_RS08325(),BioCyc
ABAYE_RS17610-MONOMER,LPS export ABC transporter permease LptF,ABAYE_RS17610(),BioCyc
ABAYE_RS02295-MONOMER,succinylarginine dihydrolase,ABAYE_RS02295(1),BioCyc
ABAYE_RS16520-MONOMER,formyltetrahydrofolate deformylase,ABAYE_RS16520(6),BioCyc
ABAYE_RS14205-MONOMER,non-heme iron oxygenase ferredoxin subunit,ABAYE_RS14205(),BioCyc
ABAYE_RS08035-MONOMER,acetyl-CoA carboxylase biotin carboxylase subunit,ABAYE_RS08035(),BioCyc
ABAYE_RS06490-MONOMER,hydrolase,ABAYE_RS06490(),BioCyc
ABAYE_RS12110-MONOMER,type VI secretion system baseplate subunit TssK,ABAYE_RS12110(),BioCyc
ABAYE_RS06870-MONOMER,DUF3336 domain-containing protein,ABAYE_RS06870(),BioCyc
ABAYE_RS11915-MONOMER,PaaI family thioesterase,ABAYE_RS11915(),BioCyc
ABAYE_RS15160-MONOMER,hypothetical protein,ABAYE_RS15160(),BioCyc
ABAYE_RS00325-MONOMER,hypothetical protein,ABAYE_RS00325(),BioCyc
ABAYE_RS07520-MONOMER,glutamine synthetase,ABAYE_RS07520(12),BioCyc
ABAYE_RS14585-MONOMER,DNA helicase Rep,ABAYE_RS14585(),BioCyc
ABAYE_RS08780-MONOMER,LysR family transcriptional regulator,ABAYE_RS08780(),BioCyc
ABAYE_RS00095-MONOMER,hypothetical protein,ABAYE_RS00095(),BioCyc
ABAYE_RS17555-MONOMER,site-specific tyrosine recombinase XerD,ABAYE_RS17555(),BioCyc
ABAYE_RS11630-MONOMER,3-oxoadipate CoA-transferase subunit B,ABAYE_RS11630(),BioCyc
ABAYE_RS11505-MONOMER,damage-inducible protein CinA,ABAYE_RS11505(),BioCyc
ABAYE_RS05310-MONOMER,hypothetical protein,ABAYE_RS05310(),BioCyc
ABAYE_RS03590-MONOMER,DUF1543 domain-containing protein,ABAYE_RS03590(),BioCyc
ABAYE_RS01095-MONOMER,pyridoxal phosphate-dependent aminotransferase,ABAYE_RS01095(),BioCyc
ABAYE_RS12195-MONOMER,ABC transporter ATP-binding protein,ABAYE_RS12195(),BioCyc
ABAYE_RS17985-MONOMER,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,ABAYE_RS17985(),BioCyc
ABAYE_RS13755-MONOMER,hypothetical protein,ABAYE_RS13755(),BioCyc
ABAYE_RS01250-MONOMER,exodeoxyribonuclease III,ABAYE_RS01250(),BioCyc
ABAYE_RS07405-MONOMER,hypothetical protein,ABAYE_RS07405(),BioCyc
ABAYE_RS11045-MONOMER,hypothetical protein,ABAYE_RS11045(),BioCyc
ABAYE_RS09740-MONOMER,"anthranilate 1,2-dioxygenase small subunit",ABAYE_RS09740(),BioCyc
ABAYE_RS12730-MONOMER,hypothetical protein,ABAYE_RS12730(),BioCyc
ABAYE_RS13345-MONOMER,NAD(+) diphosphatase,ABAYE_RS13345(1),BioCyc
ABAYE_RS16005-MONOMER,hypothetical protein,ABAYE_RS16005(),BioCyc
ABAYE_RS14320-MONOMER,amino acid permease,ABAYE_RS14320(1),BioCyc
ABAYE_RS05835-MONOMER,TetR/AcrR family transcriptional regulator,ABAYE_RS05835(),BioCyc
ABAYE_RS13825-MONOMER,adenylate kinase,ABAYE_RS13825(1),BioCyc
ABAYE_RS02805-MONOMER,NAD(P)H:quinone oxidoreductase,ABAYE_RS02805(),BioCyc
ABAYE_RS14815-MONOMER,DNA primase,ABAYE_RS14815(),BioCyc
ABAYE_RS20020-MONOMER,IS91 family transposase,ABAYE_RS20020(),BioCyc
ABAYE_RS13960-MONOMER,rubredoxin,ABAYE_RS13960(4),BioCyc
ABAYE_RS11730-MONOMER,sulfate ABC transporter ATP-binding protein,ABAYE_RS11730(),BioCyc
CPLX-9286,diaminobutyrate&mdash;2-oxoglutarate transaminase,ABAYE_RS05585(1),BioCyc
ABAYE_RS02375-MONOMER,DNA metabolism protein,ABAYE_RS02375(),BioCyc
ABAYE_RS13390-MONOMER,MerR family DNA-binding transcriptional regulator,ABAYE_RS13390(),BioCyc
ABAYE_RS05750-MONOMER,carbon starvation protein A,ABAYE_RS05750(),BioCyc
ABAYE_RS00990-MONOMER,glutamine--fructose-6-phosphate transaminase (isomerizing),ABAYE_RS00990(2),BioCyc
ABAYE_RS04905-MONOMER,3-phosphoserine/phosphohydroxythreonine aminotransferase,ABAYE_RS04905(2),BioCyc
ABAYE_RS14285-MONOMER,BCCT family transporter,ABAYE_RS14285(),BioCyc
ABAYE_RS08240-MONOMER,CDP-archaeol synthase,ABAYE_RS08240(1),BioCyc
ABAYE_RS07920-MONOMER,LysR family transcriptional regulator,ABAYE_RS07920(),BioCyc
ABAYE_RS18430-MONOMER,MFS transporter,ABAYE_RS18430(),BioCyc
ABAYE_RS05025-MONOMER,cell envelope integrity protein TolA,ABAYE_RS05025(),BioCyc
ABAYE_RS10685-MONOMER,septum formation protein Maf,ABAYE_RS10685(),BioCyc
ABAYE_RS11295-MONOMER,malonate decarboxylase subunit epsilon,ABAYE_RS11295(),BioCyc
ABAYE_RS10630-MONOMER,chromosome partitioning protein,ABAYE_RS10630(),BioCyc
ABAYE_RS00420-MONOMER,hypothetical protein,ABAYE_RS00420(),BioCyc
ABAYE_RS05790-MONOMER,aldehyde dehydrogenase,ABAYE_RS05790(),BioCyc
ABAYE_RS02310-MONOMER,hypothetical protein,ABAYE_RS02310(),BioCyc
ABAYE_RS01330-MONOMER,hypothetical protein,ABAYE_RS01330(),BioCyc
ABAYE_RS16220-MONOMER,ribosome biogenesis GTPase Der,ABAYE_RS16220(),BioCyc
ABAYE_RS15045-MONOMER,cytochrome c assembly protein,ABAYE_RS15045(),BioCyc
ABAYE_RS19970-MONOMER,cysteine hydrolase,ABAYE_RS19970(),BioCyc
ABAYE_RS12735-MONOMER,hypothetical protein,ABAYE_RS12735(),BioCyc
ABAYE_RS06750-MONOMER,lytic transglycosylase domain-containing protein,ABAYE_RS06750(),BioCyc
ABAYE_RS18895-MONOMER,glycosyltransferase family 1 protein,ABAYE_RS18895(),BioCyc
ABAYE_RS12330-MONOMER,type IV secretion protein Rhs,ABAYE_RS12330(),BioCyc
ABAYE_RS12270-MONOMER,hypothetical protein,ABAYE_RS12270(),BioCyc
ABAYE_RS09265-MONOMER,LuxR family transcriptional regulator,ABAYE_RS09265(),BioCyc
ABAYE_RS09770-MONOMER,NAD(P)-dependent oxidoreductase,ABAYE_RS09770(),BioCyc
ABAYE_RS18325-MONOMER,DUF2938 domain-containing protein,ABAYE_RS18325(),BioCyc
ABAYE_RS08455-MONOMER,CBS domain-containing protein,ABAYE_RS08455(),BioCyc
ABAYE_RS04910-MONOMER,hypothetical protein,ABAYE_RS04910(),BioCyc
ABAYE_RS09130-MONOMER,DUF2314 domain-containing protein,ABAYE_RS09130(),BioCyc
ABAYE_RS10350-MONOMER,co-chaperone protein HscB,ABAYE_RS10350(),BioCyc
ABAYE_RS00890-MONOMER,maleylacetoacetate isomerase,ABAYE_RS00890(),BioCyc
ABAYE_RS14005-MONOMER,ABC transporter ATP-binding protein,ABAYE_RS14005(),BioCyc
ABAYE_RS07170-MONOMER,DNA-binding response regulator,ABAYE_RS07170(),BioCyc
ABAYE_RS08860-MONOMER,flavin reductase,ABAYE_RS08860(),BioCyc
ABAYE_RS17210-MONOMER,methylated-DNA--protein-cysteine methyltransferase,ABAYE_RS17210(),BioCyc
ABAYE_RS12875-MONOMER,DUF1653 domain-containing protein,ABAYE_RS12875(),BioCyc
ABAYE_RS16165-MONOMER,MacA family efflux pump subunit,ABAYE_RS16165(),BioCyc
ABAYE_RS12925-MONOMER,aspartate carbamoyltransferase,ABAYE_RS12925(3),BioCyc
ABAYE_RS16720-MONOMER,RNA pyrophosphohydrolase,ABAYE_RS16720(),BioCyc
ABAYE_RS16865-MONOMER,DNA gyrase inhibitor YacG,ABAYE_RS16865(),BioCyc
ABAYE_RS10435-MONOMER,ABC transporter permease,ABAYE_RS10435(),BioCyc
ABAYE_RS10365-MONOMER,guanylate cyclase,ABAYE_RS10365(),BioCyc
ABAYE_RS16290-MONOMER,hypothetical protein,ABAYE_RS16290(),BioCyc
ABAYE_RS04625-MONOMER,glycerol-3-phosphate dehydrogenase,ABAYE_RS04625(2),BioCyc
ABAYE_RS16630-MONOMER,glutamate/aspartate:proton symporter GltP,ABAYE_RS16630(1),BioCyc
ABAYE_RS03440-MONOMER,nucleoside-diphosphate sugar epimerase,ABAYE_RS03440(),BioCyc
ABAYE_RS01940-MONOMER,ribosomal RNA small subunit methyltransferase H,ABAYE_RS01940(),BioCyc
ABAYE_RS13320-MONOMER,microcin C ABC transporter permease YejB,ABAYE_RS13320(),BioCyc
ABAYE_RS14535-MONOMER,ferric iron uptake transcriptional regulator,ABAYE_RS14535(),BioCyc
ABAYE_RS14965-MONOMER,malonyl-[acyl-carrier protein] O-methyltransferase BioC,ABAYE_RS14965(),BioCyc
ABAYE_RS10020-MONOMER,tryptophan synthase subunit beta,ABAYE_RS10020(),BioCyc
ABAYE_RS15685-MONOMER,type II secretion system protein GspE,ABAYE_RS15685(),BioCyc
ABAYE_RS11635-MONOMER,3-oxoadipate CoA-transferase subunit A,ABAYE_RS11635(),BioCyc
ABAYE_RS18185-MONOMER,hypothetical protein,ABAYE_RS18185(),BioCyc
ABAYE_RS04660-MONOMER,diacylglycerol kinase,ABAYE_RS04660(3),BioCyc
ABAYE_RS05385-MONOMER,hypothetical protein,ABAYE_RS05385(),BioCyc
ABAYE_RS00975-MONOMER,DNA (cytosine-5-)-methyltransferase,ABAYE_RS00975(),BioCyc
ABAYE_RS01460-MONOMER,cation acetate symporter,ABAYE_RS01460(1),BioCyc
ABAYE_RS07055-MONOMER,hypothetical protein,ABAYE_RS07055(),BioCyc
ABAYE_RS04180-MONOMER,NfeD family protein,ABAYE_RS04180(),BioCyc
ABAYE_RS14945-MONOMER,serine protease,ABAYE_RS14945(),BioCyc
ABAYE_RS11675-MONOMER,MFS transporter,ABAYE_RS11675(),BioCyc
ABAYE_RS00055-MONOMER,BrnT family toxin,ABAYE_RS00055(),BioCyc
ABAYE_RS16610-MONOMER,ABC transporter ATP-binding protein,ABAYE_RS16610(),BioCyc
ABAYE_RS18695-MONOMER,acyl-CoA dehydrogenase,ABAYE_RS18695(),BioCyc
ABAYE_RS18150-MONOMER,transcriptional regulator,ABAYE_RS18150(),BioCyc
ABAYE_RS18625-MONOMER,phosphopantetheine-protein transferase,ABAYE_RS18625(1),BioCyc
ABAYE_RS02385-MONOMER,PspC domain-containing protein,ABAYE_RS02385(),BioCyc
CPLX1SOZ-36,predicted ABC transporter of a sulfonate,ABAYE_RS19040() AND ABAYE_RS19045(),BioCyc
ABAYE_RS13850-MONOMER,urease accessory protein,ABAYE_RS13850(),BioCyc
ABAYE_RS02150-MONOMER,50S ribosomal protein L19,ABAYE_RS02150(1),BioCyc
ABAYE_RS01815-MONOMER,two-component sensor histidine kinase,ABAYE_RS01815(),BioCyc
ABAYE_RS06240-MONOMER,DUF962 domain-containing protein,ABAYE_RS06240(),BioCyc
ABAYE_RS10565-MONOMER,general secretion pathway protein GspK,ABAYE_RS10565(),BioCyc
ABAYE_RS06155-MONOMER,adenosylhomocysteinase,ABAYE_RS06155(),BioCyc
ABAYE_RS08290-MONOMER,DNA recombination/repair protein RecA,ABAYE_RS08290(),BioCyc
ABAYE_RS09200-MONOMER,MFS transporter,ABAYE_RS09200(),BioCyc
ABAYE_RS05920-MONOMER,"2,3-dihydroxybenzoate-AMP ligase",ABAYE_RS05920(2),BioCyc
ABAYE_RS09155-MONOMER,hydrolase,ABAYE_RS09155(),BioCyc
ABAYE_RS19170-MONOMER,LysR family transcriptional regulator,ABAYE_RS19170(),BioCyc
ABAYE_RS18830-MONOMER,aspartate/tyrosine/aromatic aminotransferase,ABAYE_RS18830(2),BioCyc
ABAYE_RS10150-MONOMER,TonB-dependent siderophore receptor,ABAYE_RS10150(),BioCyc
ABAYE_RS13420-MONOMER,hypothetical protein,ABAYE_RS13420(),BioCyc
ABAYE_RS15735-MONOMER,thioredoxin,ABAYE_RS15735(1),BioCyc
ABAYE_RS07715-MONOMER,hydroxyethylthiazole kinase,ABAYE_RS07715(1),BioCyc
ABAYE_RS14270-MONOMER,acyl-CoA thioesterase,ABAYE_RS14270(),BioCyc
ABAYE_RS15130-MONOMER,MFS transporter,ABAYE_RS15130(),BioCyc
ABAYE_RS08935-MONOMER,FadR family transcriptional regulator,ABAYE_RS08935(),BioCyc
ABAYE_RS09445-MONOMER,DNA replication protein,ABAYE_RS09445(),BioCyc
ABAYE_RS13205-MONOMER,hypothetical protein,ABAYE_RS13205(),BioCyc
ABAYE_RS08625-MONOMER,PadR family transcriptional regulator,ABAYE_RS08625(),BioCyc
ABAYE_RS09900-MONOMER,GntR family transcriptional regulator,ABAYE_RS09900(),BioCyc
ABAYE_RS08895-MONOMER,3-oxoadipyl-CoA thiolase,ABAYE_RS08895(),BioCyc
ABAYE_RS03045-MONOMER,GGDEF domain-containing protein,ABAYE_RS03045(),BioCyc
ABAYE_RS14430-MONOMER,hypothetical protein,ABAYE_RS14430(),BioCyc
ABAYE_RS14910-MONOMER,acyl carrier protein,ABAYE_RS14910(1),BioCyc
ABAYE_RS18765-MONOMER,ribonuclease E inhibitor RraB,ABAYE_RS18765(),BioCyc
ABAYE_RS12605-MONOMER,DUF2158 domain-containing protein,ABAYE_RS12605(),BioCyc
ABAYE_RS17920-MONOMER,mercury resistance protein,ABAYE_RS17920(),BioCyc
ABAYE_RS02740-MONOMER,ribonuclease R,ABAYE_RS02740(),BioCyc
ABAYE_RS04975-MONOMER,rhombotarget A,ABAYE_RS04975(),BioCyc
ABAYE_RS08745-MONOMER,carbohydrate porin,ABAYE_RS08745(),BioCyc
