,name,genes,source
GMET_RS15385-MONOMER,thioredoxin-disulfide reductase,Gmet_3070(),BioCyc
GMET_RS07530-MONOMER,glycosyltransferase,Gmet_1495(),BioCyc
GMET_RS12735-MONOMER,putative addiction module antidote protein,Gmet_2534(),BioCyc
GMET_RS01730-MONOMER,hypothetical protein,Gmet_0347(),BioCyc
GMET_RS16410-MONOMER,HEAT repeat domain-containing protein,Gmet_3274(),BioCyc
GMET_RS14625-MONOMER,hypothetical protein,Gmet_2913(),BioCyc
GMET_RS12130-MONOMER,type 1 glutamine amidotransferase,Gmet_2409(),BioCyc
GMET_RS13310-MONOMER,hypothetical protein,Gmet_2653(),BioCyc
GMET_RS11350-MONOMER,ferritin family protein,Gmet_2254(),BioCyc
GMET_RS09920-MONOMER,tetratricopeptide repeat protein,Gmet_1964(),BioCyc
GMET_RS18385-MONOMER,hemin uptake protein HemP,Gmet_3611(),BioCyc
GMET_RS08865-MONOMER,deoxyguanosinetriphosphate triphosphohydrolase,Gmet_1762(4),BioCyc
GMET_RS03360-MONOMER,bifunctional nitrogenase iron-molybdenum cofactor biosynthesis protein NifEN,Gmet_0669(),BioCyc
GMET_RS13735-MONOMER,TIGR04283 family arsenosugar biosynthesis glycosyltransferase,Gmet_2740(),BioCyc
GMET_RS01735-MONOMER,M1 family peptidase,Gmet_0348(),BioCyc
GMET_RS17570-MONOMER,dipeptidase,Gmet_3505(),BioCyc
GMET_RS00810-MONOMER,NADH-quinone oxidoreductase subunit NuoH,Gmet_0161(),BioCyc
GMET_RS14630-MONOMER,response regulator,Gmet_2914(),BioCyc
GMET_RS16385-MONOMER,chemotaxis response regulator protein-glutamate methylesterase,Gmet_3269(),BioCyc
GMET_RS15720-MONOMER,AlwI family type II restriction endonuclease,Gmet_3138(),BioCyc
GMET_RS10845-MONOMER,electron transfer flavoprotein subunit alpha/FixB family protein,Gmet_2152(),BioCyc
GMET_RS01740-MONOMER,ChaN family lipoprotein,Gmet_0349(),BioCyc
GMET_RS13770-MONOMER,lipoyl(octanoyl) transferase LipB,Gmet_2747(1),BioCyc
GMET_RS09925-MONOMER,hypothetical protein,Gmet_1965(),BioCyc
GMET_RS09530-MONOMER,phosphoglucosamine mutase,Gmet_1886(1),BioCyc
GMET_RS13230-MONOMER,DUF2127 domain-containing protein,Gmet_2637(),BioCyc
GMET_RS04810-MONOMER,sigma-54 dependent transcriptional regulator,Gmet_0961(),BioCyc
GMET_RS17185-MONOMER,hydrogenase iron-sulfur subunit,Gmet_3427(),BioCyc
GMET_RS07915-MONOMER,cobalamin B12-binding domain-containing protein,Gmet_1574(),BioCyc
GMET_RS08870-MONOMER,hypothetical protein,Gmet_1763(),BioCyc
GMET_RS17385-MONOMER,malto-oligosyltrehalose trehalohydrolase,Gmet_3467(1),BioCyc
GMET_RS04065-MONOMER,sigma-54 dependent transcriptional regulator,Gmet_0812(),BioCyc
GMET_RS11770-MONOMER,FkbM family methyltransferase,Gmet_2335(),BioCyc
GMET_RS15745-MONOMER,recombinase family protein,Gmet_3143(),BioCyc
GMET_RS13235-MONOMER,phosphoenolpyruvate carboxykinase (GTP),Gmet_2638(),BioCyc
GMET_RS03365-MONOMER,IS110-like element ISGme8 family transposase,Gmet_0670(),BioCyc
GMET_RS01745-MONOMER,ATP-binding protein,Gmet_0350(),BioCyc
GMET_RS14640-MONOMER,hypothetical protein,Gmet_2916(),BioCyc
GMET_RS07010-MONOMER,shikimate dehydrogenase,Gmet_1392(2),BioCyc
GMET_RS12165-MONOMER,hopanoid biosynthesis associated radical SAM protein HpnJ,Gmet_2416(),BioCyc
GMET_RS08530-MONOMER,beta-ketoacyl-[acyl-carrier-protein] synthase family protein,Gmet_1695(),BioCyc
GMET_RS15725-MONOMER,hypothetical protein,Gmet_3633(),BioCyc
GMET_RS01005-MONOMER,recombination regulator RecX,Gmet_0200(),BioCyc
GMET_RS04815-MONOMER,prepilin-type N-terminal cleavage/methylation domain-containing protein,Gmet_0962(),BioCyc
GMET_RS07920-MONOMER,enoyl-CoA hydratase/isomerase family protein,Gmet_1575(),BioCyc
GMET_RS13240-MONOMER,response regulator,Gmet_2639(),BioCyc
GMET_RS09935-MONOMER,PelD GGDEF domain-containing protein,Gmet_1967(),BioCyc
GMET_RS01750-MONOMER,isoleucine--tRNA ligase,Gmet_0351(1),BioCyc
GMET_RS08875-MONOMER,ribosome assembly RNA-binding protein YhbY,Gmet_1764(),BioCyc
GMET_RS17190-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_3428(),BioCyc
GMET_RS04070-MONOMER,nodulation protein NfeD,Gmet_0813(),BioCyc
GMET_RS01755-MONOMER,signal peptidase II,Gmet_0352(1),BioCyc
GMET_RS14845-MONOMER,class I SAM-dependent methyltransferase,Gmet_2958(),BioCyc
GMET_RS16415-MONOMER,HD-GYP domain-containing protein,Gmet_3275(),BioCyc
GMET_RS07925-MONOMER,methylmalonyl Co-A mutase-associated GTPase MeaB,Gmet_1576(),BioCyc
GMET_RS00005-MONOMER,chromosomal replication initiator protein DnaA,Gmet_0001(),BioCyc
GMET_RS03370-MONOMER,nitrogen fixation protein NifX,Gmet_0671(),BioCyc
GMET_RS14665-MONOMER,DUF3015 family protein,Gmet_2921(),BioCyc
GMET_RS01760-MONOMER,DUF3187 family protein,Gmet_0353(),BioCyc
GMET_RS05810-MONOMER,UTP--glucose-1-phosphate uridylyltransferase GalU,Gmet_1159(1),BioCyc
GMET_RS10880-MONOMER,ATP-binding protein,Gmet_2159(),BioCyc
GMET_RS08880-MONOMER,ATP-binding protein,Gmet_1765(),BioCyc
GMET_RS12175-MONOMER,chemotaxis response regulator protein-glutamate methylesterase,Gmet_2418(),BioCyc
GMET_RS15765-MONOMER,peptidylprolyl isomerase,Gmet_3146(),BioCyc
GMET_RS04820-MONOMER,GspH/FimT family pseudopilin,Gmet_0963(),BioCyc
GMET_RS09945-MONOMER,GT4 family glycosyltransferase PelF,Gmet_1969(),BioCyc
GMET_RS01765-MONOMER,PBP1A family penicillin-binding protein,Gmet_0354(2),BioCyc
GMET_RS04075-MONOMER,slipin family protein,Gmet_0814(),BioCyc
GMET_RS17195-MONOMER,IS110-like element ISGme8 family transposase,Gmet_3429(),BioCyc
GMET_RS07930-MONOMER,"L,D-transpeptidase family protein",Gmet_1577(),BioCyc
GMET_RS16735-MONOMER,methionyl-tRNA formyltransferase,Gmet_3339(1),BioCyc
GMET_RS07015-MONOMER,type IV-A pilus assembly ATPase PilB,Gmet_1393(),BioCyc
GMET_RS14655-MONOMER,glutaredoxin family protein,Gmet_2919(),BioCyc
GMET_RS17745-MONOMER,protein TolQ,Gmet_3537(),BioCyc
GMET_RS01770-MONOMER,HU family DNA-binding protein,Gmet_0355(),BioCyc
GMET_RS02810-MONOMER,permease,Gmet_0563(),BioCyc
GMET_RS15845-MONOMER,BamA/TamA family outer membrane protein,Gmet_3162(),BioCyc
GMET_RS13255-MONOMER,response regulator,Gmet_2642(),BioCyc
GMET_RS09950-MONOMER,exopolysaccharide Pel transporter PelG,Gmet_1970(),BioCyc
GMET_RS03375-MONOMER,"ferredoxin III, nif-specific",Gmet_0672(),BioCyc
GMET_RS01775-MONOMER,hypothetical protein,Gmet_0356(),BioCyc
GMET_RS07935-MONOMER,CBS domain-containing protein,Gmet_1578(),BioCyc
GMET_RS11735-MONOMER,YicC family protein,Gmet_2328(),BioCyc
GMET_RS12170-MONOMER,EAL domain-containing protein,Gmet_2417(),BioCyc
GMET_RS15730-MONOMER,Dam family site-specific DNA-(adenine-N6)-methyltransferase,Gmet_3140(),BioCyc
GMET_RS04825-MONOMER,prepilin-type N-terminal cleavage/methylation domain-containing protein,Gmet_0964(),BioCyc
GMET_RS04080-MONOMER,peptidylprolyl isomerase,Gmet_0815(),BioCyc
GMET_RS01780-MONOMER,DUF1318 domain-containing protein,Gmet_0357(),BioCyc
GMET_RS09960-MONOMER,NAD(P)-dependent oxidoreductase,Gmet_1972(),BioCyc
GMET_RS14880-MONOMER,hypothetical protein,Gmet_2967(),BioCyc
GMET_RS03810-MONOMER,DUF362 domain-containing protein,Gmet_0761(),BioCyc
GMET_RS16420-MONOMER,HEAT repeat domain-containing protein,Gmet_3276(),BioCyc
GMET_RS17200-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_3430(),BioCyc
GMET_RS01785-MONOMER,MATE family efflux transporter,Gmet_0358(),BioCyc
GMET_RS08885-MONOMER,translation elongation factor 4,Gmet_1766(),BioCyc
GMET_RS04085-MONOMER,pyruvate carboxylase,Gmet_0816(),BioCyc
GMET_RS12845-MONOMER,enoyl-ACP reductase,Gmet_2558(1),BioCyc
GMET_RS07940-MONOMER,hypothetical protein,Gmet_3605(),BioCyc
GMET_RS09965-MONOMER,endonuclease III,Gmet_1973(),BioCyc
GMET_RS10735-MONOMER,pyridoxamine 5'-phosphate oxidase family protein,Gmet_2130(),BioCyc
GMET_RS03380-MONOMER,dinitrogenase iron-molybdenum cofactor biosynthesis protein,Gmet_0673(),BioCyc
GMET_RS01790-MONOMER,MarR family transcriptional regulator,Gmet_0359(),BioCyc
GMET_RS07020-MONOMER,type IV pilus twitching motility protein PilT,Gmet_1394(),BioCyc
GMET_RS09970-MONOMER,hypothetical protein,Gmet_1974(),BioCyc
GMET_RS07945-MONOMER,adenosylmethionine--8-amino-7-oxononanoate transaminase,Gmet_1580(2),BioCyc
GMET_RS10225-MONOMER,formyl transferase,Gmet_2025(),BioCyc
GMET_RS14735-MONOMER,thiamine phosphate synthase,Gmet_2935(1),BioCyc
GMET_RS17205-MONOMER,FAD/NAD(P)-binding protein,Gmet_3431(),BioCyc
GMET_RS01795-MONOMER,DUF1904 domain-containing protein,Gmet_0360(),BioCyc
GMET_RS15880-MONOMER,phosphoenolpyruvate carboxykinase (ATP),Gmet_3169(1),BioCyc
GMET_RS13845-MONOMER,ATP-binding protein,Gmet_2762(),BioCyc
GMET_RS11390-MONOMER,succinate--CoA ligase subunit alpha,Gmet_2260(),BioCyc
GMET_RS17560-MONOMER,low specificity L-threonine aldolase,Gmet_3503(),BioCyc
GMET_RS03385-MONOMER,NAD(+)--dinitrogen-reductase ADP-D-ribosyltransferase,Gmet_0674(),BioCyc
GMET_RS09975-MONOMER,PHP domain-containing protein,Gmet_1975(),BioCyc
GMET_RS07950-MONOMER,dethiobiotin synthase,Gmet_1581(2),BioCyc
GMET_RS15735-MONOMER,IS4-like element ISGme2 family transposase,Gmet_3141(),BioCyc
GMET_RS12180-MONOMER,chemotaxis protein CheD,Gmet_2419(),BioCyc
GMET_RS11400-MONOMER,electron transfer flavoprotein subunit alpha/FixB family protein,Gmet_2262(),BioCyc
GMET_RS08890-MONOMER,signal peptidase I,Gmet_1767(),BioCyc
GMET_RS15740-MONOMER,recombinase family protein,Gmet_3142(),BioCyc
GMET_RS04835-MONOMER,hypothetical protein,Gmet_0966(),BioCyc
GMET_RS01805-MONOMER,single-stranded DNA-binding protein,Gmet_0362(),BioCyc
GMET_RS04095-MONOMER,SagB/ThcOx family dehydrogenase,Gmet_0818(),BioCyc
GMET_RS07955-MONOMER,biotin synthase BioB,Gmet_1582(2),BioCyc
GMET_RS09980-MONOMER,hypothetical protein,Gmet_1976(),BioCyc
GMET_RS18560-MONOMER,hypothetical protein,Gmet_1734(),BioCyc
GMET_RS12190-MONOMER,chemotaxis protein CheW,Gmet_2421(),BioCyc
GMET_RS12880-MONOMER,IS110 family transposase,Gmet_2565(),BioCyc
GMET_RS14225-MONOMER,hypothetical protein,Gmet_2839(),BioCyc
GMET_RS01815-MONOMER,hypothetical protein,Gmet_0364(),BioCyc
GMET_RS16430-MONOMER,RNA polymerase-binding protein DksA,Gmet_3278(),BioCyc
GMET_RS03390-MONOMER,DEAD/DEAH box helicase family protein,Gmet_0675(),BioCyc
GMET_RS12185-MONOMER,protein-glutamate O-methyltransferase,Gmet_2420(),BioCyc
GMET_RS04100-MONOMER,O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase,Gmet_0819(),BioCyc
GMET_RS05440-MONOMER,LysR family transcriptional regulator,Gmet_1084(),BioCyc
GMET_RS01820-MONOMER,hypothetical protein,Gmet_0365(),BioCyc
GMET_RS07960-MONOMER,ribosome maturation factor RimP,Gmet_1583(),BioCyc
GMET_RS11405-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,Gmet_2263(),BioCyc
GMET_RS17215-MONOMER,aminotransferase,Gmet_3433(),BioCyc
GMET_RS01825-MONOMER,ribonuclease J,Gmet_0366(),BioCyc
GMET_RS08895-MONOMER,bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR,Gmet_1768(),BioCyc
GMET_RS09985-MONOMER,ISL3-like element ISGme5 family transposase,Gmet_1977(),BioCyc
GMET_RS13300-MONOMER,hypothetical protein,Gmet_3621(),BioCyc
GMET_RS11130-MONOMER,methylmalonyl Co-A mutase-associated GTPase MeaB,Gmet_2210(),BioCyc
GMET_RS12195-MONOMER,methyl-accepting chemotaxis protein,Gmet_2422(),BioCyc
GMET_RS11410-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_2264(),BioCyc
GMET_RS07965-MONOMER,transcription termination factor NusA,Gmet_1584(1),BioCyc
GMET_RS01830-MONOMER,DNA translocase FtsK,Gmet_0367(),BioCyc
GMET_RS03395-MONOMER,site-specific DNA-methyltransferase,Gmet_0676(),BioCyc
GMET_RS01400-MONOMER,type VI secretion system contractile sheath large subunit,Gmet_0279(),BioCyc
GMET_RS07030-MONOMER,ATP-binding protein,Gmet_1396(),BioCyc
GMET_RS04845-MONOMER,hypothetical protein,Gmet_0968(),BioCyc
GMET_RS01835-MONOMER,hypothetical protein,Gmet_0368(),BioCyc
GMET_RS11415-MONOMER,electron transfer flavoprotein subunit alpha/FixB family protein,Gmet_2265(),BioCyc
GMET_RS13225-MONOMER,DMT family transporter,Gmet_2636(),BioCyc
GMET_RS17220-MONOMER,peptidoglycan editing factor PgeF,Gmet_3434(),BioCyc
GMET_RS09990-MONOMER,ISL3-like element ISGme6 family transposase,Gmet_1978(),BioCyc
GMET_RS07970-MONOMER,DUF448 domain-containing protein,Gmet_1585(),BioCyc
GMET_RS01840-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_0369(),BioCyc
GMET_RS11420-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,Gmet_2266(),BioCyc
GMET_RS16435-MONOMER,ATP-binding protein,Gmet_3279(),BioCyc
GMET_RS15225-MONOMER,ABC transporter permease,Gmet_3036(),BioCyc
GMET_RS15755-MONOMER,complex I NDUFA9 subunit family protein,Gmet_3144(),BioCyc
GMET_RS04850-MONOMER,hypothetical protein,Gmet_0969(),BioCyc
GMET_RS07975-MONOMER,translation initiation factor IF-2,Gmet_1586(1),BioCyc
GMET_RS01845-MONOMER,IclR family transcriptional regulator,Gmet_0370(),BioCyc
GMET_RS09065-MONOMER,C-GCAxxG-C-C family protein,Gmet_1801(),BioCyc
GMET_RS09995-MONOMER,cytidylate kinase family protein,Gmet_1979(),BioCyc
GMET_RS13290-MONOMER,pyridoxamine 5'-phosphate oxidase family protein,Gmet_2650(),BioCyc
GMET_RS03405-MONOMER,type II toxin-antitoxin system Phd/YefM family antitoxin,Gmet_0678(),BioCyc
GMET_RS01810-MONOMER,1-acyl-sn-glycerol-3-phosphate acyltransferase,Gmet_0363(1),BioCyc
GMET_RS01850-MONOMER,NADH-quinone oxidoreductase subunit C,Gmet_0371(),BioCyc
GMET_RS04110-MONOMER,methyl-accepting chemotaxis protein,Gmet_0821(),BioCyc
GMET_RS10265-MONOMER,sigma-54 dependent transcriptional regulator,Gmet_2034(),BioCyc
GMET_RS04855-MONOMER,helix-turn-helix domain-containing protein,Gmet_0970(),BioCyc
GMET_RS08905-MONOMER,dihydroorotase,Gmet_1770(4),BioCyc
GMET_RS17230-MONOMER,hypothetical protein,Gmet_3436(),BioCyc
GMET_RS07980-MONOMER,ribosome-binding factor A,Gmet_1587(1),BioCyc
GMET_RS11430-MONOMER,thiolase family protein,Gmet_2268(),BioCyc
GMET_RS12225-MONOMER,response regulator,Gmet_2428(),BioCyc
GMET_RS10130-MONOMER,cysteine desulfurase,Gmet_2006(),BioCyc
GMET_RS01855-MONOMER,hydrogenase,Gmet_0372(),BioCyc
GMET_RS04115-MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Gmet_0822(),BioCyc
GMET_RS03410-MONOMER,cytochrome c family protein,Gmet_0679(),BioCyc
GMET_RS12205-MONOMER,methyl-accepting chemotaxis protein,Gmet_2424(),BioCyc
GMET_RS13305-MONOMER,thioredoxin domain-containing protein,Gmet_2652(),BioCyc
GMET_RS09175-MONOMER,branched-chain amino acid ABC transporter permease,Gmet_1822(),BioCyc
GMET_RS04860-MONOMER,type IV pilus assembly protein PilM,Gmet_0971(),BioCyc
GMET_RS01860-MONOMER,hypothetical protein,Gmet_0373(),BioCyc
GMET_RS17235-MONOMER,DegQ family serine endoprotease,Gmet_3437(),BioCyc
GMET_RS16455-MONOMER,IS5 family transposase,Gmet_3283(),BioCyc
GMET_RS01865-MONOMER,NADH-quinone oxidoreductase subunit H,Gmet_0374(),BioCyc
GMET_RS11435-MONOMER,3-hydroxyacyl-CoA dehydrogenase family protein,Gmet_2269(1),BioCyc
GMET_RS10005-MONOMER,MgtC/SapB family protein,Gmet_1981(),BioCyc
GMET_RS14130-MONOMER,squalene--hopene cyclase,Gmet_2820(),BioCyc
GMET_RS04120-MONOMER,SDR family oxidoreductase,Gmet_0823(),BioCyc
GMET_RS07985-MONOMER,bifunctional oligoribonuclease/PAP phosphatase NrnA,Gmet_1588(),BioCyc
GMET_RS08915-MONOMER,radical SAM protein,Gmet_1772(),BioCyc
GMET_RS01870-MONOMER,hydrogenase,Gmet_0375(),BioCyc
GMET_RS03415-MONOMER,ADP-ribosyl-[dinitrogen reductase] hydrolase,Gmet_0680(),BioCyc
GMET_RS14265-MONOMER,50S ribosomal protein L25,Gmet_2847(),BioCyc
GMET_RS12210-MONOMER,GGDEF domain-containing protein,Gmet_2425(),BioCyc
GMET_RS13315-MONOMER,thioredoxin domain-containing protein,Gmet_2654(),BioCyc
GMET_RS10010-MONOMER,ADP-ribosylation factor-like protein,Gmet_1982(),BioCyc
GMET_RS04865-MONOMER,PilN domain-containing protein,Gmet_0972(),BioCyc
GMET_RS01875-MONOMER,transcription termination factor Rho,Gmet_0376(6),BioCyc
GMET_RS13880-MONOMER,2-oxoglutarate dehydrogenase E1 component,Gmet_2769(),BioCyc
GMET_RS04240-MONOMER,ATP-binding cassette domain-containing protein,Gmet_0847(),BioCyc
GMET_RS17240-MONOMER,helix-turn-helix domain-containing protein,Gmet_3438(),BioCyc
GMET_RS13320-MONOMER,hypothetical protein,Gmet_2655(),BioCyc
GMET_RS08920-MONOMER,DMT family protein,Gmet_1773(),BioCyc
GMET_RS01880-MONOMER,50S ribosomal protein L31,Gmet_0377(1),BioCyc
GMET_RS07065-MONOMER,ABC transporter ATP-binding protein,Gmet_1403(),BioCyc
GMET_RS11440-MONOMER,acyl-CoA dehydrogenase,Gmet_2270(),BioCyc
GMET_RS10015-MONOMER,hypothetical protein,Gmet_1983(),BioCyc
GMET_RS05820-MONOMER,methylenetetrahydrofolate reductase C-terminal domain-containing protein,Gmet_1161(),BioCyc
GMET_RS13340-MONOMER,hypothetical protein,Gmet_2659(),BioCyc
GMET_RS01885-MONOMER,FAD-dependent thymidylate synthase,Gmet_0378(),BioCyc
GMET_RS03420-MONOMER,radical SAM protein,Gmet_0681(),BioCyc
GMET_RS13330-MONOMER,hypothetical protein,Gmet_2657(),BioCyc
GMET_RS12215-MONOMER,ATP-binding protein,Gmet_2426(),BioCyc
GMET_RS07990-MONOMER,tRNA pseudouridine(55) synthase TruB,Gmet_1589(1),BioCyc
GMET_RS10020-MONOMER,SPOR domain-containing protein,Gmet_1984(),BioCyc
GMET_RS04870-MONOMER,type 4a pilus biogenesis protein PilO,Gmet_0973(),BioCyc
GMET_RS01890-MONOMER,DUF1385 domain-containing protein,Gmet_0379(),BioCyc
GMET_RS08065-MONOMER,ribose 5-phosphate isomerase B,Gmet_1604(2),BioCyc
GMET_RS08925-MONOMER,carbamoyl-phosphate synthase large subunit,Gmet_1774(),BioCyc
GMET_RS04130-MONOMER,hypothetical protein,Gmet_0825(),BioCyc
GMET_RS05240-MONOMER,"ribbon-helix-helix protein, CopG family",Gmet_1047(),BioCyc
GMET_RS01895-MONOMER,peptide chain release factor 1,Gmet_0380(1),BioCyc
GMET_RS10025-MONOMER,elongation factor G,Gmet_1985(),BioCyc
GMET_RS15130-MONOMER,DUF190 domain-containing protein,Gmet_3017(),BioCyc
GMET_RS16260-MONOMER,FAD-binding protein,Gmet_3245(),BioCyc
GMET_RS12220-MONOMER,chemotaxis protein CheA,Gmet_2427(),BioCyc
GMET_RS03425-MONOMER,GNAT family N-acetyltransferase,Gmet_0682(),BioCyc
GMET_RS13335-MONOMER,ankyrin repeat domain-containing protein,Gmet_2658(),BioCyc
GMET_RS08930-MONOMER,transcription elongation factor GreA,Gmet_1775(1),BioCyc
GMET_RS13265-MONOMER,TetR/AcrR family transcriptional regulator,Gmet_2645(),BioCyc
GMET_RS04875-MONOMER,pilus assembly protein PilP,Gmet_0974(),BioCyc
GMET_RS01905-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Gmet_0382(1),BioCyc
GMET_RS07995-MONOMER,30S ribosomal protein S15,Gmet_1590(1),BioCyc
GMET_RS15265-MONOMER,acetyl-CoA hydrolase,Gmet_3044(),BioCyc
GMET_RS12230-MONOMER,STAS domain-containing protein,Gmet_2429(),BioCyc
GMET_RS10035-MONOMER,biotin--[acetyl-CoA-carboxylase] ligase,Gmet_1987(),BioCyc
GMET_RS16510-MONOMER,acetyl-CoA hydrolase/transferase family protein,Gmet_3294(),BioCyc
GMET_RS09810-MONOMER,mechanosensitive ion channel,Gmet_1942(),BioCyc
GMET_RS08935-MONOMER,DUF1858 domain-containing protein,Gmet_1776(),BioCyc
GMET_RS01915-MONOMER,histidinol dehydrogenase,Gmet_0384(2),BioCyc
GMET_RS08000-MONOMER,polyribonucleotide nucleotidyltransferase,Gmet_1591(3),BioCyc
GMET_RS03430-MONOMER,electron transfer flavoprotein subunit beta/FixA family protein,Gmet_0683(),BioCyc
GMET_RS11260-MONOMER,SDR family oxidoreductase,Gmet_2236(),BioCyc
GMET_RS10040-MONOMER,carboxylating nicotinate-nucleotide diphosphorylase,Gmet_1988(2),BioCyc
GMET_RS08810-MONOMER,DUF882 domain-containing protein,Gmet_1751(),BioCyc
GMET_RS04880-MONOMER,type IV pilus secretin family protein,Gmet_0975(),BioCyc
GMET_RS01920-MONOMER,histidinol-phosphate transaminase,Gmet_0385(2),BioCyc
GMET_RS13350-MONOMER,ankyrin repeat domain-containing protein,Gmet_2661(),BioCyc
GMET_RS13995-MONOMER,class I SAM-dependent methyltransferase,Gmet_2793(),BioCyc
GMET_RS06810-MONOMER,proline--tRNA ligase,Gmet_1354(2),BioCyc
GMET_RS01925-MONOMER,imidazoleglycerol-phosphate dehydratase HisB,Gmet_0386(2),BioCyc
GMET_RS11880-MONOMER,outer membrane protein assembly factor BamA,Gmet_2357(),BioCyc
GMET_RS11455-MONOMER,IS21-like element ISGme4 family helper ATPase IstB,Gmet_2273(),BioCyc
GMET_RS10045-MONOMER,diguanylate cyclase,Gmet_1989(),BioCyc
GMET_RS17585-MONOMER,efflux RND transporter periplasmic adaptor subunit,Gmet_3508(),BioCyc
GMET_RS13355-MONOMER,ankyrin repeat domain-containing protein,Gmet_2662(),BioCyc
GMET_RS07810-MONOMER,ABC transporter permease,Gmet_1553(),BioCyc
GMET_RS01930-MONOMER,imidazole glycerol phosphate synthase subunit HisH,Gmet_0387(),BioCyc
GMET_RS12325-MONOMER,hypothetical protein,Gmet_2447(),BioCyc
GMET_RS18125-MONOMER,hypothetical protein,Gmet_0828(),BioCyc
GMET_RS03435-MONOMER,electron transfer flavoprotein subunit alpha,Gmet_0684(),BioCyc
GMET_RS10050-MONOMER,tetratricopeptide repeat protein,Gmet_1990(),BioCyc
GMET_RS08010-MONOMER,dUTP diphosphatase,Gmet_1593(3),BioCyc
GMET_RS01935-MONOMER,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase,Gmet_0388(1),BioCyc
GMET_RS04885-MONOMER,chorismate synthase,Gmet_0976(4),BioCyc
GMET_RS05005-MONOMER,HAD family hydrolase,Gmet_1000(),BioCyc
GMET_RS08945-MONOMER,pyrimidine/purine nucleoside phosphorylase,Gmet_1778(),BioCyc
GMET_RS12265-MONOMER,sensor histidine kinase KdpD,Gmet_2436(),BioCyc
GMET_RS01940-MONOMER,imidazole glycerol phosphate synthase subunit HisF,Gmet_0389(),BioCyc
GMET_RS10055-MONOMER,GAF domain-containing protein,Gmet_1991(),BioCyc
GMET_RS18985-MONOMER,glycosyltransferase,GMET_RS18985(),BioCyc
GMET_RS04150-MONOMER,DUF4388 domain-containing protein,Gmet_0829(),BioCyc
GMET_RS13450-MONOMER,helix-turn-helix domain-containing protein,Gmet_2681(),BioCyc
GMET_RS01945-MONOMER,phosphoribosyl-ATP diphosphatase,Gmet_0390(),BioCyc
GMET_RS03440-MONOMER,4Fe-4S dicluster domain-containing protein,Gmet_0685(),BioCyc
GMET_RS08950-MONOMER,thioredoxin family protein,Gmet_1779(),BioCyc
GMET_RS10060-MONOMER,PEP-CTERM-box response regulator transcription factor,Gmet_1992(),BioCyc
GMET_RS15995-MONOMER,ribonuclease G,Gmet_3192(2),BioCyc
GMET_RS15450-MONOMER,HAD hydrolase-like protein,Gmet_3083(),BioCyc
GMET_RS01950-MONOMER,30S ribosomal protein S21,Gmet_0391(1),BioCyc
GMET_RS04890-MONOMER,shikimate kinase,Gmet_0977(1),BioCyc
GMET_RS16490-MONOMER,methylcrotonoyl-CoA carboxylase,Gmet_3290(),BioCyc
GMET_RS08015-MONOMER,aminopeptidase,Gmet_1594(),BioCyc
GMET_RS14450-MONOMER,glycosyltransferase family 2 protein,Gmet_2879(),BioCyc
GMET_RS01955-MONOMER,GatB/YqeY domain-containing protein,Gmet_0392(),BioCyc
GMET_RS14995-MONOMER,hypothetical protein,Gmet_2991(),BioCyc
GMET_RS12235-MONOMER,methyl-accepting chemotaxis protein,Gmet_2430(),BioCyc
GMET_RS10065-MONOMER,PEP-CTERM system histidine kinase PrsK,Gmet_1993(),BioCyc
GMET_RS16130-MONOMER,excinuclease ABC subunit UvrB,Gmet_3219(),BioCyc
GMET_RS12450-MONOMER,"dTDP-glucose 4,6-dehydratase",Gmet_2473(2),BioCyc
GMET_RS08955-MONOMER,tRNA glutamyl-Q(34) synthetase GluQRS,Gmet_1780(),BioCyc
GMET_RS02005-MONOMER,hypothetical protein,Gmet_0401(),BioCyc
GMET_RS03445-MONOMER,hypothetical protein,Gmet_0686(),BioCyc
GMET_RS17255-MONOMER,hypothetical protein,Gmet_3441(),BioCyc
GMET_RS01960-MONOMER,CvpA family protein,Gmet_0393(),BioCyc
GMET_RS10445-MONOMER,(Fe-S)-binding protein,Gmet_2070(),BioCyc
GMET_RS07070-MONOMER,hypothetical protein,Gmet_1404(),BioCyc
GMET_RS10070-MONOMER,nucleotide sugar dehydrogenase,Gmet_1994(1),BioCyc
GMET_RS16500-MONOMER,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,Gmet_3292(),BioCyc
GMET_RS04895-MONOMER,3-dehydroquinate synthase,Gmet_0978(1),BioCyc
GMET_RS01965-MONOMER,DNA primase,Gmet_0394(),BioCyc
GMET_RS12995-MONOMER,pentapeptide repeat-containing protein,Gmet_2588(),BioCyc
