,name,genes,source
SGL_RS14435-MONOMER,cobalt transporter CbiM,SGL_RS14435(),BioCyc
SGL_RS15535-MONOMER,EamA family transporter,SGL_RS15535(),BioCyc
SGL_RS17175-MONOMER,allophycocyanin subunit beta,SGL_RS17175(),BioCyc
SGL_RS11690-MONOMER,DNA repair protein RecN,SGL_RS11690(),BioCyc
SGL_RS13350-MONOMER,hypothetical protein,SGL_RS13350(),BioCyc
SGL_RS12305-MONOMER,type II secretion system protein,SGL_RS12305(),BioCyc
SGL_RS17415-MONOMER,shikimate dehydrogenase,SGL_RS17415(2),BioCyc
SGL_RS09340-MONOMER,Membrane-associated protein slr1513,SGL_RS09340(),BioCyc
SGL_RS16530-MONOMER,pyridoxal phosphate-dependent aminotransferase,SGL_RS16530(),BioCyc
SGL_RS10215-MONOMER,hypothetical protein,SGL_RS10215(),BioCyc
SGL_RS03940-MONOMER,polysaccharide pyruvyl transferase CsaB,SGL_RS03940(),BioCyc
SGL_RS17505-MONOMER,mechanosensitive ion channel,SGL_RS17505(),BioCyc
SGL_RS04260-MONOMER,DUF2993 domain-containing protein,SGL_RS04260(),BioCyc
SGL_RS12235-MONOMER,M24 family metallopeptidase,SGL_RS12235(),BioCyc
SGL_RS04045-MONOMER,hypothetical protein,SGL_RS04045(),BioCyc
SGL_RS00920-MONOMER,Cas_APE2256 domain-containing protein,SGL_RS00920(),BioCyc
SGL_RS14385-MONOMER,response regulator transcription factor,SGL_RS14385(),BioCyc
SGL_RS10555-MONOMER,aspartate carbamoyltransferase,SGL_RS10555(3),BioCyc
SGL_RS16345-MONOMER,ferredoxin,SGL_RS16345(),BioCyc
SGL_RS19445-MONOMER,hypothetical protein,SGL_RS19445(),BioCyc
SGL_RS19035-MONOMER,DUF2256 domain-containing protein,SGL_RS19035(),BioCyc
SGL_RS19090-MONOMER,transposase,SGL_RS19090(),BioCyc
SGL_RS07085-MONOMER,iron uptake porin,SGL_RS07085(),BioCyc
SGL_RS05675-MONOMER,hypothetical protein,SGL_RS05675(),BioCyc
SGL_RS06335-MONOMER,glycosyl transferase,SGL_RS06335(),BioCyc
SGL_RS18520-MONOMER,DNA cytosine methyltransferase,SGL_RS18520(),BioCyc
SGL_RS16850-MONOMER,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,SGL_RS16850(3),BioCyc
SGL_RS09510-MONOMER,beta-3-deoxy-D-manno-oct-2-ulosonic acid transferase,SGL_RS09510(),BioCyc
SGL_RS11945-MONOMER,sirohydrochlorin chelatase,SGL_RS11945(),BioCyc
SGL_RS01565-MONOMER,CusA/CzcA family heavy metal efflux RND transporter,SGL_RS01565(),BioCyc
SGL_RS00220-MONOMER,oligosaccharide flippase family protein,SGL_RS00220(),BioCyc
SGL_RS11760-MONOMER,radical SAM protein,SGL_RS11760(),BioCyc
SGL_RS06540-MONOMER,hypothetical protein,SGL_RS06540(),BioCyc
SGL_RS00340-MONOMER,VOC family protein,SGL_RS00340(),BioCyc
SGL_RS02620-MONOMER,RDD family protein,SGL_RS02620(),BioCyc
SGL_RS08650-MONOMER,S-layer homology domain-containing protein,SGL_RS08650(),BioCyc
CPLX220H-13,,SGL_RS16565() AND SGL_RS16570() AND SGL_RS16580() AND SGL_RS16585(),BioCyc
SGL_RS15845-MONOMER,polyphosphate kinase 1,SGL_RS15845(4),BioCyc
SGL_RS15600-MONOMER,MFS transporter,SGL_RS15600(),BioCyc
SGL_RS09705-MONOMER,"ATP synthase F1, &beta; subunit",SGL_RS09705(),BioCyc
SGL_RS16045-MONOMER,UmuC protein,SGL_RS16045(),BioCyc
SGL_RS01085-MONOMER,alpha-ketoglutarate-dependent dioxygenase AlkB,SGL_RS01085(),BioCyc
SGL_RS09895-MONOMER,DUF177 domain-containing protein,SGL_RS09895(),BioCyc
SGL_RS10770-MONOMER,hypothetical protein,SGL_RS10770(),BioCyc
SGL_RS17865-MONOMER,Ppx/GppA family phosphatase,SGL_RS17865(2),BioCyc
SGL_RS04060-MONOMER,lipoyl synthase,SGL_RS04060(2),BioCyc
SGL_RS14500-MONOMER,urea ABC transporter ATP-binding subunit UrtE,SGL_RS14500(),BioCyc
SGL_RS10975-MONOMER,nucleoside deaminase,SGL_RS10975(),BioCyc
SGL_RS18245-MONOMER,ABC transporter permease,SGL_RS18245(),BioCyc
SGL_RS16060-MONOMER,hypothetical protein,SGL_RS16060(),BioCyc
SGL_RS12655-MONOMER,hypothetical protein,SGL_RS12655(),BioCyc
SGL_RS17160-MONOMER,sulfate/molybdate ABC transporter ATP-binding protein,SGL_RS17160(),BioCyc
SGL_RS13215-MONOMER,hypothetical protein,SGL_RS13215(),BioCyc
SGL_RS18195-MONOMER,argininosuccinate synthase,SGL_RS18195(4),BioCyc
SGL_RS03740-MONOMER,hypothetical protein,SGL_RS03740(),BioCyc
SGL_RS19450-MONOMER,hypothetical protein,SGL_RS19450(),BioCyc
SGL_RS10480-MONOMER,serine/threonine protein phosphatase,SGL_RS10480(),BioCyc
SGL_RS02135-MONOMER,damage-inducible protein DinB,SGL_RS02135(),BioCyc
SGL_RS09090-MONOMER,Hsp33 family molecular chaperone HslO,SGL_RS09090(),BioCyc
SGL_RS00790-MONOMER,hypothetical protein,SGL_RS00790(),BioCyc
SGL_RS02935-MONOMER,CemA-like protein,SGL_RS02935(),BioCyc
SGL_RS19195-MONOMER,DUF1830 domain-containing protein,SGL_RS19195(),BioCyc
SGL_RS17495-MONOMER,peptidoglycan editing factor PgeF,SGL_RS17495(),BioCyc
SGL_RS07575-MONOMER,D-alanine--D-alanine ligase,SGL_RS07575(1),BioCyc
SGL_RS03840-MONOMER,adenylyl-sulfate kinase,SGL_RS03840(2),BioCyc
SGL_RS09345-MONOMER,NAD(+) kinase,SGL_RS09345(),BioCyc
SGL_RS00175-MONOMER,hypothetical protein,SGL_RS00175(),BioCyc
SGL_RS16110-MONOMER,response regulator transcription factor,SGL_RS16110(),BioCyc
SGL_RS04130-MONOMER,virulence factor,SGL_RS04130(),BioCyc
SGL_RS01030-MONOMER,hypothetical protein,SGL_RS01030(),BioCyc
SGL_RS05430-MONOMER,hypothetical protein,SGL_RS05430(),BioCyc
SGL_RS00675-MONOMER,type I-D CRISPR-associated helicase Cas3',SGL_RS00675(),BioCyc
SGL_RS14360-MONOMER,carbon-nitrogen hydrolase family protein,SGL_RS14360(),BioCyc
SGL_RS07115-MONOMER,hypothetical protein,SGL_RS07115(),BioCyc
SGL_RS00120-MONOMER,DUF433 domain-containing protein,SGL_RS00120(),BioCyc
SGL_RS17365-MONOMER,hypothetical protein,SGL_RS17365(),BioCyc
SGL_RS02230-MONOMER,NUDIX hydrolase,SGL_RS02230(3),BioCyc
SGL_RS08775-MONOMER,aspartate--tRNA ligase,SGL_RS08775(2),BioCyc
SGL_RS08360-MONOMER,LysR family transcriptional regulator,SGL_RS08360(),BioCyc
SGL_RS04585-MONOMER,response regulator,SGL_RS04585(),BioCyc
SGL_RS12340-MONOMER,hypothetical protein,SGL_RS12340(),BioCyc
SGL_RS03175-MONOMER,hypothetical protein,SGL_RS03175(),BioCyc
SGL_RS18140-MONOMER,class I SAM-dependent methyltransferase,SGL_RS18140(),BioCyc
SGL_RS03000-MONOMER,spore maturation protein,SGL_RS03000(),BioCyc
SGL_RS09785-MONOMER,hypothetical protein,SGL_RS09785(),BioCyc
SGL_RS00645-MONOMER,DNA-binding protein,SGL_RS00645(),BioCyc
SGL_RS14475-MONOMER,alpha/beta hydrolase,SGL_RS14475(),BioCyc
SGL_RS09985-MONOMER,cation transporter,SGL_RS09985(2),BioCyc
SGL_RS13445-MONOMER,lipid-A-disaccharide synthase,SGL_RS13445(2),BioCyc
SGL_RS01405-MONOMER,hypothetical protein,SGL_RS01405(),BioCyc
SGL_RS10935-MONOMER,30S ribosomal protein S7,SGL_RS10935(1),BioCyc
SGL_RS17720-MONOMER,NYN domain-containing protein,SGL_RS17720(),BioCyc
SGL_RS14005-MONOMER,hypothetical protein,SGL_RS14005(),BioCyc
SGL_RS15950-MONOMER,DUF1822 family protein,SGL_RS15950(),BioCyc
SGL_RS11050-MONOMER,DUF3493 domain-containing protein,SGL_RS11050(),BioCyc
SGL_RS05125-MONOMER,ferrous iron transport protein B,SGL_RS05125(1),BioCyc
SGL_RS04405-MONOMER,urease accessory protein UreD,SGL_RS04405(),BioCyc
SGL_RS11280-MONOMER,protein kinase,SGL_RS11280(),BioCyc
SGL_RS07450-MONOMER,anti-sigma regulatory factor,SGL_RS07450(),BioCyc
SGL_RS12730-MONOMER,ABC transporter substrate-binding protein,SGL_RS12730(),BioCyc
SGL_RS06040-MONOMER,DUF1997 domain-containing protein,SGL_RS06040(),BioCyc
SGL_RS06345-MONOMER,alpha-ketoacid dehydrogenase subunit beta,SGL_RS06345(),BioCyc
SGL_RS14950-MONOMER,membrane protein,SGL_RS14950(),BioCyc
SGL_RS09445-MONOMER,type II toxin-antitoxin system Phd/YefM family antitoxin,SGL_RS09445(),BioCyc
SGL_RS01165-MONOMER,DUF433 domain-containing protein,SGL_RS01165(),BioCyc
SGL_RS01280-MONOMER,NADH-quinone oxidoreductase subunit B,SGL_RS01280(),BioCyc
SGL_RS09095-MONOMER,catalase/peroxidase HPI,SGL_RS09095(4),BioCyc
SGL_RS15300-MONOMER,hypothetical protein,SGL_RS15300(),BioCyc
SGL_RS12145-MONOMER,serine/threonine protein kinase,SGL_RS12145(),BioCyc
SGL_RS19385-MONOMER,hypothetical protein,SGL_RS19385(),BioCyc
SGL_RS10150-MONOMER,50S ribosomal protein L9,SGL_RS10150(1),BioCyc
SGL_RS19495-MONOMER,hypothetical protein,SGL_RS19495(),BioCyc
SGL_RS16775-MONOMER,asparagine--tRNA ligase,SGL_RS16775(2),BioCyc
SGL_RS06840-MONOMER,Re/Si-specific NAD(P)(+) transhydrogenase subunit beta,SGL_RS06840(),BioCyc
SGL_RS13580-MONOMER,FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))- methyltransferase TrmFO,SGL_RS13580(),BioCyc
SGL_RS08055-MONOMER,two-component system response regulator,SGL_RS08055(),BioCyc
SGL_RS13705-MONOMER,DUF3038 domain-containing protein,SGL_RS13705(),BioCyc
SGL_RS13800-MONOMER,alpha/beta hydrolase,SGL_RS13800(),BioCyc
SGL_RS14235-MONOMER,MBL fold metallo-hydrolase,SGL_RS14235(),BioCyc
SGL_RS15060-MONOMER,PstS family phosphate ABC transporter substrate-binding protein,SGL_RS15060(),BioCyc
SGL_RS06080-MONOMER,response regulator transcription factor,SGL_RS06080(),BioCyc
CPLX220H-14,photosystem I,SGL_RS06310() AND SGL_RS06305() AND SGL_RS17820() AND SGL_RS12620() AND SGL_RS02435() AND SGL_RS11240() AND SGL_RS09810() AND SGL_RS17825() AND SGL_RS09805() AND SGL_RS17240(),BioCyc
SGL_RS09830-MONOMER,DUF4351 domain-containing protein,SGL_RS09830(),BioCyc
SGL_RS17665-MONOMER,DUF4278 domain-containing protein,SGL_RS17665(),BioCyc
SGL_RS11495-MONOMER,hypothetical protein,SGL_RS11495(),BioCyc
SGL_RS13620-MONOMER,Uma2 family endonuclease,SGL_RS13620(),BioCyc
SGL_RS09350-MONOMER,photosystem II biogenesis protein Psp29,SGL_RS09350(),BioCyc
SGL_RS08715-MONOMER,fatty acid desaturase,SGL_RS08715(),BioCyc
SGL_RS06365-MONOMER,iron uptake porin,SGL_RS06365(),BioCyc
SGL_RS03720-MONOMER,DUF2283 domain-containing protein,SGL_RS03720(),BioCyc
SGL_RS14715-MONOMER,type II toxin-antitoxin system HicA family toxin,SGL_RS14715(),BioCyc
SGL_RS08585-MONOMER,allophycocyanin subunit beta,SGL_RS08585(),BioCyc
SGL_RS01570-MONOMER,hypothetical protein,SGL_RS01570(),BioCyc
SGL_RS02365-MONOMER,DUF3181 family protein,SGL_RS02365(),BioCyc
SGL_RS11595-MONOMER,FkbM family methyltransferase,SGL_RS11595(),BioCyc
SGL_RS18485-MONOMER,HNH endonuclease,SGL_RS18485(),BioCyc
CPLX220H-16,photosystem I core protein,SGL_RS06305() AND SGL_RS06310(),BioCyc
SGL_RS12130-MONOMER,hypothetical protein,SGL_RS12130(),BioCyc
SGL_RS03095-MONOMER,peptide-methionine (S)-S-oxide reductase MsrA,SGL_RS03095(),BioCyc
SGL_RS05640-MONOMER,ABC transporter ATP-binding protein,SGL_RS05640(),BioCyc
SGL_RS13410-MONOMER,S41 family peptidase,SGL_RS13410(),BioCyc
SGL_RS15985-MONOMER,CPBP family intramembrane metalloprotease,SGL_RS15985(),BioCyc
SGL_RS01765-MONOMER,hypothetical protein,SGL_RS01765(),BioCyc
SGL_RS17925-MONOMER,hypothetical protein,SGL_RS17925(),BioCyc
SGL_RS07395-MONOMER,hypothetical protein,SGL_RS07395(),BioCyc
SGL_RS10110-MONOMER,carbonic anhydrase,SGL_RS10110(2),BioCyc
SGL_RS07150-MONOMER,NAD(P)/FAD-dependent oxidoreductase,SGL_RS07150(),BioCyc
SGL_RS07665-MONOMER,ABC transporter ATP-binding protein,SGL_RS07665(),BioCyc
SGL_RS08250-MONOMER,glycoside hydrolase family 13 protein,SGL_RS08250(1),BioCyc
SGL_RS05350-MONOMER,cation:proton antiporter,SGL_RS05350(),BioCyc
SGL_RS13390-MONOMER,"glutamate-1-semialdehyde 2,1-aminomutase",SGL_RS13390(2),BioCyc
SGL_RS14995-MONOMER,hypothetical protein,SGL_RS14995(),BioCyc
SGL_RS19475-MONOMER,hypothetical protein,SGL_RS19475(),BioCyc
SGL_RS07850-MONOMER,response regulator transcription factor,SGL_RS07850(),BioCyc
SGL_RS16405-MONOMER,dihydroorotate dehydrogenase-like protein,SGL_RS16405(),BioCyc
SGL_RS12835-MONOMER,hypothetical protein,SGL_RS12835(),BioCyc
SGL_RS19370-MONOMER,hypothetical protein,SGL_RS19370(),BioCyc
SGL_RS05040-MONOMER,type II toxin-antitoxin system VapC family toxin,SGL_RS05040(),BioCyc
SGL_RS06205-MONOMER,50S ribosomal protein L1,SGL_RS06205(1),BioCyc
SGL_RS09100-MONOMER,cytochrome c biogenesis protein,SGL_RS09100(),BioCyc
SGL_RS13460-MONOMER,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,SGL_RS13460(1),BioCyc
SGL_RS03020-MONOMER,thiamine-phosphate kinase,SGL_RS03020(1),BioCyc
SGL_RS08675-MONOMER,hypothetical protein,SGL_RS08675(),BioCyc
SGL_RS12270-MONOMER,peptide chain release factor 2,SGL_RS12270(1),BioCyc
SGL_RS10085-MONOMER,ABC transporter permease,SGL_RS10085(),BioCyc
SGL_RS17400-MONOMER,NTP transferase domain-containing protein,SGL_RS17400(),BioCyc
SGL_RS06520-MONOMER,hydrogenase expression/formation protein HypE,SGL_RS06520(),BioCyc
SGL_RS16500-MONOMER,response regulator,SGL_RS16500(),BioCyc
SGL_RS13165-MONOMER,flavin monoamine oxidase family protein,SGL_RS13165(),BioCyc
SGL_RS11130-MONOMER,50S ribosomal protein L27,SGL_RS11130(1),BioCyc
SGL_RS10180-MONOMER,GUN4 domain-containing protein,SGL_RS10180(),BioCyc
SGL_RS08400-MONOMER,phosphate ABC transporter permease PstA,SGL_RS08400(),BioCyc
SGL_RS19490-MONOMER,hypothetical protein,SGL_RS19490(),BioCyc
SGL_RS04230-MONOMER,exonuclease subunit SbcC,SGL_RS04230(),BioCyc
SGL_RS14640-MONOMER,hypothetical protein,SGL_RS14640(),BioCyc
SGL_RS02965-MONOMER,pyridoxine 5'-phosphate synthase,SGL_RS02965(8),BioCyc
SGL_RS04300-MONOMER,PAS domain S-box protein,SGL_RS04300(),BioCyc
SGL_RS18095-MONOMER,TIGR03943 family protein,SGL_RS18095(),BioCyc
SGL_RS10485-MONOMER,ComEA family DNA-binding protein,SGL_RS10485(),BioCyc
SGL_RS18315-MONOMER,DUF3067 family protein,SGL_RS18315(),BioCyc
SGL_RS01645-MONOMER,N-acetyltransferase,SGL_RS01645(),BioCyc
SGL_RS13935-MONOMER,AI-2E family transporter,SGL_RS13935(),BioCyc
SGL_RS02490-MONOMER,glycogen debranching protein GlgX,SGL_RS02490(1),BioCyc
SGL_RS04965-MONOMER,response regulator,SGL_RS04965(),BioCyc
SGL_RS04070-MONOMER,sterol desaturase family protein,SGL_RS04070(),BioCyc
SGL_RS15925-MONOMER,ATP-binding protein,SGL_RS15925(),BioCyc
SGL_RS14850-MONOMER,hypothetical protein,SGL_RS14850(),BioCyc
SGL_RS05770-MONOMER,30S ribosomal protein S5,SGL_RS05770(1),BioCyc
SGL_RS11905-MONOMER,hypothetical protein,SGL_RS11905(),BioCyc
SGL_RS06895-MONOMER,glycogen/starch/alpha-glucan phosphorylase,SGL_RS06895(2),BioCyc
SGL_RS11725-MONOMER,hypothetical protein,SGL_RS11725(),BioCyc
SGL_RS17535-MONOMER,DUF2231 domain-containing protein,SGL_RS17535(),BioCyc
SGL_RS12455-MONOMER,preprotein translocase subunit SecG,SGL_RS12455(),BioCyc
SGL_RS16980-MONOMER,valine--tRNA ligase,SGL_RS16980(1),BioCyc
SGL_RS02870-MONOMER,hypothetical protein,SGL_RS02870(),BioCyc
SGL_RS05080-MONOMER,HAMP domain-containing protein,SGL_RS05080(),BioCyc
SGL_RS01915-MONOMER,biosynthetic arginine decarboxylase,SGL_RS01915(),BioCyc
SGL_RS05650-MONOMER,Uma2 family endonuclease,SGL_RS05650(),BioCyc
SGL_RS13315-MONOMER,hypothetical protein,SGL_RS13315(),BioCyc
SGL_RS03250-MONOMER,tRNA (guanosine(37)-N1)-methyltransferase TrmD,SGL_RS03250(2),BioCyc
SGL_RS12025-MONOMER,NAD(+) kinase,SGL_RS12025(6),BioCyc
SGL_RS01840-MONOMER,M48 family metallopeptidase,SGL_RS01840(),BioCyc
SGL_RS01430-MONOMER,DUF2357 domain-containing protein,SGL_RS01430(),BioCyc
SGL_RS10310-MONOMER,hypothetical protein,SGL_RS10310(),BioCyc
SGL_RS03290-MONOMER,DUF1049 domain-containing protein,SGL_RS03290(),BioCyc
SGL_RS18560-MONOMER,GNAT family N-acetyltransferase,SGL_RS18560(),BioCyc
SGL_RS03375-MONOMER,hypothetical protein,SGL_RS03375(),BioCyc
SGL_RS13545-MONOMER,hypothetical protein,SGL_RS13545(),BioCyc
SGL_RS13090-MONOMER,urea ABC transporter ATP-binding protein UrtD,SGL_RS13090(),BioCyc
SGL_RS17085-MONOMER,TIGR00300 family protein,SGL_RS17085(),BioCyc
SGL_RS08350-MONOMER,AhpC/TSA family protein,SGL_RS08350(),BioCyc
SGL_RS12400-MONOMER,1-acyl-sn-glycerol-3-phosphate acyltransferase,SGL_RS12400(),BioCyc
SGL_RS09635-MONOMER,TldD/PmbA family protein,SGL_RS09635(),BioCyc
SGL_RS12010-MONOMER,DUF3038 domain-containing protein,SGL_RS12010(),BioCyc
SGL_RS05490-MONOMER,hypothetical protein,SGL_RS05490(),BioCyc
SGL_RS04680-MONOMER,DnaJ domain-containing protein,SGL_RS04680(),BioCyc
SGL_RS02405-MONOMER,tyrosine-type recombinase/integrase,SGL_RS02405(),BioCyc
SGL_RS03515-MONOMER,Uma2 family endonuclease,SGL_RS03515(),BioCyc
SGL_RS14100-MONOMER,gamma-glutamylcyclotransferase,SGL_RS14100(),BioCyc
SGL_RS01260-MONOMER,"putative toxin-antitoxin system toxin component, PIN family",SGL_RS01260(),BioCyc
SGL_RS05835-MONOMER,50S ribosomal protein L2,SGL_RS05835(1),BioCyc
SGL_RS12090-MONOMER,DUF4114 domain-containing protein,SGL_RS12090(),BioCyc
SGL_RS05900-MONOMER,ATP-binding cassette domain-containing protein,SGL_RS05900(),BioCyc
SGL_RS02290-MONOMER,8-oxo-dGTP diphosphatase MutT,SGL_RS02290(1),BioCyc
SGL_RS05170-MONOMER,hypothetical protein,SGL_RS05170(),BioCyc
SGL_RS05265-MONOMER,hypothetical protein,SGL_RS05265(),BioCyc
SGL_RS02655-MONOMER,S41 family peptidase,SGL_RS02655(),BioCyc
SGL_RS02100-MONOMER,peptide-methionine (S)-S-oxide reductase MsrA,SGL_RS02100(1),BioCyc
SGL_RS08925-MONOMER,hypothetical protein,SGL_RS08925(),BioCyc
SGL_RS09105-MONOMER,biosynthetic-type acetolactate synthase large subunit,SGL_RS09105(),BioCyc
SGL_RS08820-MONOMER,metal ABC transporter substrate-binding protein,SGL_RS08820(),BioCyc
SGL_RS06265-MONOMER,class III poly(R)-hydroxyalkanoic acid synthase subunit PhaE,SGL_RS06265(),BioCyc
SGL_RS08560-MONOMER,IS200/IS605 family element transposase accessory protein TnpB,SGL_RS08560(),BioCyc
SGL_RS06715-MONOMER,NAD(P)/FAD-dependent oxidoreductase,SGL_RS06715(),BioCyc
SGL_RS07675-MONOMER,hypothetical protein,SGL_RS07675(),BioCyc
SGL_RS15450-MONOMER,hypothetical protein,SGL_RS15450(),BioCyc
SGL_RS04000-MONOMER,RluA family pseudouridine synthase,SGL_RS04000(),BioCyc
SGL_RS16655-MONOMER,phytoene/squalene synthase family protein,SGL_RS16655(),BioCyc
SGL_RS16585-MONOMER,bicarbonate transport ATP-binding subunit D,SGL_RS16585(),BioCyc
SGL_RS04215-MONOMER,ABC transporter permease,SGL_RS04215(),BioCyc
SGL_RS10335-MONOMER,tetratricopeptide repeat protein,SGL_RS10335(),BioCyc
SGL_RS04330-MONOMER,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,SGL_RS04330(2),BioCyc
SGL_RS03565-MONOMER,DUF29 domain-containing protein,SGL_RS03565(),BioCyc
SGL_RS01885-MONOMER,hypothetical protein,SGL_RS01885(),BioCyc
SGL_RS05415-MONOMER,prepilin-type N-terminal cleavage/methylation domain-containing protein,SGL_RS05415(),BioCyc
SGL_RS13875-MONOMER,diacylglycerol kinase,SGL_RS13875(3),BioCyc
SGL_RS15100-MONOMER,SulP family inorganic anion transporter,SGL_RS15100(),BioCyc
SGL_RS08755-MONOMER,3-hydroxyacyl-ACP dehydratase FabZ,SGL_RS08755(),BioCyc
SGL_RS18295-MONOMER,creatininase family protein,SGL_RS18295(),BioCyc
SGL_RS08530-MONOMER,type I DNA topoisomerase,SGL_RS08530(),BioCyc
SGL_RS09360-MONOMER,"putative bicarbonate transporter, IctB family",SGL_RS09360(),BioCyc
SGL_RS03800-MONOMER,hydroxyacylglutathione hydrolase,SGL_RS03800(1),BioCyc
SGL_RS00565-MONOMER,Rpn family recombination-promoting nuclease/putative transposase,SGL_RS00565(),BioCyc
SGL_RS07905-MONOMER,DUF29 domain-containing protein,SGL_RS07905(),BioCyc
SGL_RS11900-MONOMER,radical SAM protein,SGL_RS11900(),BioCyc
SGL_RS02195-MONOMER,nucleoside monophosphate kinase,SGL_RS02195(),BioCyc
SGL_RS09515-MONOMER,glycosyltransferase family 2 protein,SGL_RS09515(),BioCyc
SGL_RS16715-MONOMER,DUF697 domain-containing protein,SGL_RS16715(),BioCyc
SGL_RS14795-MONOMER,cyclic pyranopterin monophosphate synthase MoaC,SGL_RS14795(),BioCyc
SGL_RS08010-MONOMER,nucleoside deaminase,SGL_RS08010(2),BioCyc
SGL_RS18180-MONOMER,ABC transporter permease,SGL_RS18180(),BioCyc
SGL_RS04570-MONOMER,Uma2 family endonuclease,SGL_RS04570(),BioCyc
SGL_RS11670-MONOMER,Txe/YoeB family addiction module toxin,SGL_RS11670(),BioCyc
SGL_RS18965-MONOMER,hypothetical protein,SGL_RS18965(),BioCyc
SGL_RS03555-MONOMER,"dTDP-4-dehydrorhamnose 3,5-epimerase family protein",SGL_RS03555(),BioCyc
SGL_RS11775-MONOMER,isoaspartyl peptidase/L-asparaginase,SGL_RS11775(1),BioCyc
SGL_RS17565-MONOMER,CPBP family intramembrane metalloprotease,SGL_RS17565(),BioCyc
SGL_RS15235-MONOMER,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,SGL_RS15235(),BioCyc
SGL_RS12205-MONOMER,efflux RND transporter periplasmic adaptor subunit,SGL_RS12205(),BioCyc
SGL_RS05225-MONOMER,serine--tRNA ligase,SGL_RS05225(2),BioCyc
SGL_RS03685-MONOMER,glycosyltransferase,SGL_RS03685(),BioCyc
SGL_RS07170-MONOMER,glycine cleavage system protein GcvH,SGL_RS07170(),BioCyc
SGL_RS01980-MONOMER,helix-turn-helix transcriptional regulator,SGL_RS01980(),BioCyc
SGL_RS09710-MONOMER,"ATP synthase F1, &epsilon; subunit",SGL_RS09710(),BioCyc
SGL_RS16975-MONOMER,hypothetical protein,SGL_RS16975(),BioCyc
SGL_RS11340-MONOMER,aldo/keto reductase,SGL_RS11340(1),BioCyc
SGL_RS09905-MONOMER,lipoate--protein ligase family protein,SGL_RS09905(),BioCyc
SGL_RS14455-MONOMER,hypothetical protein,SGL_RS14455(),BioCyc
SGL_RS13195-MONOMER,hypothetical protein,SGL_RS13195(),BioCyc
SGL_RS13765-MONOMER,glycolate oxidase subunit GlcD,SGL_RS13765(),BioCyc
SGL_RS10775-MONOMER,DUF3326 domain-containing protein,SGL_RS10775(),BioCyc
SGL_RS07345-MONOMER,hypothetical protein,SGL_RS07345(),BioCyc
SGL_RS16705-MONOMER,TIGR00159 family protein,SGL_RS16705(),BioCyc
SGL_RS13970-MONOMER,insulinase family protein,SGL_RS13970(),BioCyc
SGL_RS10980-MONOMER,hypothetical protein,SGL_RS10980(),BioCyc
SGL_RS04175-MONOMER,PQQ-dependent sugar dehydrogenase,SGL_RS04175(1),BioCyc
SGL_RS05070-MONOMER,(2Fe-2S)-binding protein,SGL_RS05070(),BioCyc
SGL_RS05115-MONOMER,hypothetical protein,SGL_RS05115(),BioCyc
SGL_RS11245-MONOMER,DNA-formamidopyrimidine glycosylase,SGL_RS11245(),BioCyc
SGL_RS19390-MONOMER,hypothetical protein,SGL_RS19390(),BioCyc
SGL_RS12650-MONOMER,phycobiliprotein ApcE,SGL_RS12650(),BioCyc
SGL_RS07035-MONOMER,pyruvate kinase,SGL_RS07035(4),BioCyc
SGL_RS15165-MONOMER,hypothetical protein,SGL_RS15165(),BioCyc
SGL_RS07565-MONOMER,hypothetical protein,SGL_RS07565(),BioCyc
SGL_RS14085-MONOMER,PAS domain-containing protein,SGL_RS14085(),BioCyc
SGL_RS14890-MONOMER,NAD(P)H-quinone oxidoreductase subunit O,SGL_RS14890(),BioCyc
SGL_RS16430-MONOMER,molybdate ABC transporter permease subunit,SGL_RS16430(),BioCyc
SGL_RS08245-MONOMER,hypothetical protein,SGL_RS08245(),BioCyc
SGL_RS05955-MONOMER,ATP-dependent helicase,SGL_RS05955(),BioCyc
SGL_RS07920-MONOMER,DUF29 domain-containing protein,SGL_RS07920(),BioCyc
SGL_RS13525-MONOMER,DNA cytosine methyltransferase,SGL_RS13525(),BioCyc
SGL_RS02720-MONOMER,DUF4350 domain-containing protein,SGL_RS02720(),BioCyc
SGL_RS14680-MONOMER,ferredoxin:thioredoxin reductase,SGL_RS14680(),BioCyc
SGL_RS18475-MONOMER,helix-turn-helix transcriptional regulator,SGL_RS18475(),BioCyc
SGL_RS15555-MONOMER,ribose-phosphate pyrophosphokinase,SGL_RS15555(1),BioCyc
SGL_RS14660-MONOMER,acyl-CoA thioesterase,SGL_RS14660(),BioCyc
SGL_RS13355-MONOMER,glutathionylspermidine synthase family protein,SGL_RS13355(),BioCyc
SGL_RS15645-MONOMER,NAD(P)/FAD-dependent oxidoreductase,SGL_RS15645(),BioCyc
SGL_RS13020-MONOMER,DUF433 domain-containing protein,SGL_RS13020(),BioCyc
SGL_RS07875-MONOMER,alpha/beta hydrolase,SGL_RS07875(),BioCyc
SGL_RS11555-MONOMER,hypothetical protein,SGL_RS11555(),BioCyc
SGL_RS02000-MONOMER,MotA/TolQ/ExbB proton channel family protein,SGL_RS02000(),BioCyc
