,name,genes,source
HP_RS00905-MONOMER,Hypothetical protein HP0185,HP0185(),BioCyc
HP_RS02925-MONOMER,Type III restriction-modification system M protein M.HpyAXI,HP0593(),BioCyc
HP_RS04980-MONOMER,Dihydrodipicolinate synthase DapA,HP1013(4),BioCyc
HP_RS06945-MONOMER,Biotin synthase BioB,HP1406(2),BioCyc
HP_RS00825-MONOMER,Collagenase PrtC,HP0169(),BioCyc
HP_RS02845-MONOMER,Phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase MdoB,HP0578(),BioCyc
HP_RS04865-MONOMER,ICEHptfs3 protein C24.1,HP0991(),BioCyc
HP_RS06855-MONOMER,hypothetical protein,HP_RS06855(),BioCyc
HP_RS00745-MONOMER,Putative membrane protein HP0151,HP0151(),BioCyc
HP_RS02765-MONOMER,30S ribosomal protein S21,HP0562(),BioCyc
HP_RS04775-MONOMER,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,HP0976(2),BioCyc
HP_RS06775-MONOMER,Rod shape-determining protein MreC,HP1372(),BioCyc
HP_RS00660-MONOMER,serine transporter,HP0133(1),BioCyc
HP_RS02675-MONOMER,Cag T4SS protein CagE,HP0544(),BioCyc
HP_RS00255-MONOMER,<i>N</i><sup>6</sup>-adenine DNA methyltransferase monomer,HP0050(),BioCyc
HP_RS04685-MONOMER,3-deoxy-D-manno-octulosonic-acid transferase,HP0957(1),BioCyc
HP_RS06675-MONOMER,Type IIP restriction-modification system M protein M.HpyAIV,HP1352(),BioCyc
HP_RS00580-MONOMER,Motility accessory factor,HP0114(),BioCyc
HP_RS02595-MONOMER,Cag T4SS protein CagY,HP0527(),BioCyc
HP_RS00170-MONOMER,universal stress global response regulator UspA,HP0031(),BioCyc
HP_RS04585-MONOMER,alanine racemase,HP0941(1),BioCyc
HP_RS06595-MONOMER,J domain-containing protein,HP1336(),BioCyc
HP_RS00495-MONOMER,Hypothetical protein HP0097,HP0097(),BioCyc
HP_RS02510-MONOMER,glycolate oxidase,HP0509(),BioCyc
HP_RS00085-MONOMER,Valyl-tRNA synthetase,HP0014(),BioCyc
HP_RS04490-MONOMER,Glyceraldehyde-3-phosphate dehydrogenase,HP0921(),BioCyc
HP_RS06515-MONOMER,30S ribosomal protein S10,HP1320(1),BioCyc
HP_RS00405-MONOMER,second part of outer membrane protein HorA,HP0079(),BioCyc
HP_RS02425-MONOMER,"putative transporter, K<sup>+</sup> transporter (Trk) family",HP0490(),BioCyc
HP_RS04390-MONOMER,Fe-(CN)<sub>2</sub>CO cofactor assembly scaffold protein HypD,HP0898(),BioCyc
HP_RS06435-MONOMER,50S ribosomal protein L6,HP1304(1),BioCyc
HP_RS00320-MONOMER,Hypothetical protein HP0063,HP0063(),BioCyc
HP_RS06420-MONOMER,50S ribosomal protein L15,HP1301(1),BioCyc
HP_RS02320-MONOMER,Hypothetical protein HP0469,HP0469(),BioCyc
HP_RS04270-MONOMER,catalase monomer,HP0875(6),BioCyc
HP_RS06340-MONOMER,Acid phosphatase lipoprotein,HP1285(),BioCyc
HP_RS02235-MONOMER,DUF2357 domain-containing protein,HP0453(),BioCyc
HP_RS04200-MONOMER,DsbD_2 domain-containing protein,HP0861(),BioCyc
HP_RS06260-MONOMER,ferredoxin-menaquinone dehydrogenase subunit J,HP1269(),BioCyc
HP_RS02115-MONOMER,hypothetical protein,HP0427(),BioCyc
HP_RS04115-MONOMER,Thiamine-phosphate pyrophosphorylase ThiE,HP0843(1),BioCyc
HP_RS06175-MONOMER,"ABC transporter, substrate-binding protein",HP1252(),BioCyc
HP_RS02010-MONOMER,Hypothetical protein HP0408,HP0408(),BioCyc
HP_RS04025-MONOMER,thioredoxin reductase,HP0825(),BioCyc
HP_RS06095-MONOMER,Integral membrane protein HP1235,HP1235(),BioCyc
HP_RS01930-MONOMER,chemotaxis histidine kinase/response regulator CheAY2,HP0392(),BioCyc
HP_RS03945-MONOMER,"RNA methyltransferase, RsmD family",HP0810(),BioCyc
HP_RS06010-MONOMER,RDD domain-containing protein,HP1217(),BioCyc
MONOMER2DNV-6,ComB7,G2DNV-43(),BioCyc
HP_RS01850-MONOMER,Ferrochelatase HemH,HP0376(1),BioCyc
HP_RS03860-MONOMER,peptide deformylase,HP0793(1),BioCyc
HP_RS05885-MONOMER,DNA-directed RNA polymerase subunit beta/beta',HP1198(),BioCyc
HP_RS07860-MONOMER,Protein of unknown function UPF0174,HP1588(),BioCyc
HP_RS01750-MONOMER,alcohol dehydrogenase (NADP<small><sup>+</sup></small>),HP0357(4),BioCyc
HP_RS03770-MONOMER,Tyrosyl-tRNA synthetase,HP0774(2),BioCyc
HP_RS05795-MONOMER,purine nucleobase/nucleoside transporter,HP1180(),BioCyc
HP_RS07770-MONOMER,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,HP1570(4),BioCyc
HP_RS01665-MONOMER,Hypothetical protein HP0338,HP0338(),BioCyc
HP_RS03685-MONOMER,ThiF family protein,HP0755(),BioCyc
HP_RS05715-MONOMER,cytochrome oxidase maturation protein,HP1163(),BioCyc
HP_RS07690-MONOMER,Elongation factor Ts,HP1555(1),BioCyc
HP_RS01575-MONOMER,"twin arginine protein translocation system, TatA protein",HP0320(),BioCyc
HP_RS03600-MONOMER,UDP-<em>N</em>-acetylmuramoyl-tripeptide&mdash;<small>D</small>-alanyl-<small>D</small>-alanine ligase,HP0740(),BioCyc
HP_RS05635-MONOMER,50S ribosomal protein L19,HP1147(1),BioCyc
HP_RS07610-MONOMER,"menaquinol cytochrome <i>c</i> oxidoreductase, cytochrome <i>b</i> subunit",HP1539(),BioCyc
HP_RS01495-MONOMER,GTPase ObgE,HP0303(),BioCyc
HP_RS03515-MONOMER,outer membrane protein SabB,HP0722(),BioCyc
HP_RS05535-MONOMER,Tol-Pal system protein TolB,HP1126(),BioCyc
HP_RS01415-MONOMER,pimelyl-[acyl-carrier protein] methyl ester esterase,HP0287(),BioCyc
HP_RS03425-MONOMER,DNA gyrase subunit A,HP0701(),BioCyc
HP_RS05455-MONOMER,"Pyruvate ferredoxin oxidoreductase, beta subunit PorB",HP1111(),BioCyc
HP_RS07440-MONOMER,putative metal-specific P-type ATPase,HP1503(),BioCyc
HP_RS01335-MONOMER,Hypothetical protein HP0271,HP0271(),BioCyc
HP_RS03340-MONOMER,Hypothetical protein HP0681,HP0681(),BioCyc
HP_RS05375-MONOMER,Predicted coding region HP1094,HP1094(),BioCyc
HP_RS07355-MONOMER,UPF0029 domain-containing protein,HP1485(),BioCyc
HP_RS01245-MONOMER,outer membrane protein HopF,HP0252(),BioCyc
HP_RS03245-MONOMER,Aspartyl/glutamyl-tRNA amidotransferase subunit B,HP0658(),BioCyc
HP_RS05295-MONOMER,high-affinity Ni<sup>2+</sup> transporter NixA,HP1077(),BioCyc
HP_RS07275-MONOMER,outer membrane protein HorJ,HP1469(),BioCyc
HP_RS01160-MONOMER,cytochrome c domain-containing protein,HP0236(),BioCyc
HP_RS03165-MONOMER,NAD(P)H-flavin oxidoreductase FrxA,HP0642(),BioCyc
HP_RS05210-MONOMER,"twin arginine protein translocation system, TatB protein",HP1060(),BioCyc
HP_RS07195-MONOMER,Outer membrane protein HomD,HP1453(),BioCyc
HP_RS01070-MONOMER,Phospholipid-binding protein,HP0218(),BioCyc
HP_RS03080-MONOMER,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,HP0625(1),BioCyc
HP_RS05130-MONOMER,Integral membrane protein,HP1044(),BioCyc
HP_RS07105-MONOMER,Hypothetical protein HP1436,HP1436(),BioCyc
HP_RS00975-MONOMER,50S ribosomal protein L32,HP0200(),BioCyc
HP_RS02995-MONOMER,tripartite efflux pump RND permease HefC,HP0607(),BioCyc
HP_RS05050-MONOMER,DUF2147 domain-containing protein,HP1028(),BioCyc
HP_RS07020-MONOMER,UDP-N-acetylenolpyruvoylglucosamine reductase,HP1418(),BioCyc
HP_RS00890-MONOMER,Lysyl-tRNA synthetase,HP0182(2),BioCyc
HP_RS02910-MONOMER,2-oxoglutarate-acceptor oxidoreductase subunit OorB,HP0590(),BioCyc
HP_RS04965-MONOMER,Polyphosphate kinase,HP1010(4),BioCyc
HP_RS06925-MONOMER,Type I restriction enzyme R protein HsdR,HP1402(),BioCyc
HP_RS00810-MONOMER,response regulator ArsR,HP0166(),BioCyc
HP_RS02830-MONOMER,Peptidase M50,HP0575(),BioCyc
HP_RS04850-MONOMER,Putative transposase TnpA,HP0988(),BioCyc
HP_RS06840-MONOMER,"Fructose-1,6-bisphosphatase",HP1385(4),BioCyc
HP_RS00730-MONOMER,Hypothetical protein HP0148,HP0148(),BioCyc
HP_RS02750-MONOMER,3-oxoacyl-[acyl carrier protein] synthase,HP0558(2),BioCyc
HP_RS04760-MONOMER,Hypothetical protein HP0973,HP0973(),BioCyc
HP_RS06755-MONOMER,Type IIS restriction-modification system M1 protein M1.HpyAII,HP1367(),BioCyc
HP_RS00645-MONOMER,Hypothetical protein HP0129,HP0129(),BioCyc
HP_RS02660-MONOMER,CagH protein,HP0541(),BioCyc
HP_RS00240-MONOMER,HypE [NiFe]-hydrogenase maturation protein,HP0047(),BioCyc
HP_RS04670-MONOMER,RdxA,HP0954(2),BioCyc
HP_RS06660-MONOMER,Putative periplasmic protein HP1349,HP1349(),BioCyc
HP_RS00565-MONOMER,heat-inducible transcription repressor HrcA,HP0111(),BioCyc
HP_RS02580-MONOMER,Cag T4SS protein Cag&beta;,HP0524(),BioCyc
HP_RS00155-MONOMER,Hypothetical protein HP0028,HP0028(),BioCyc
HP_RS04565-MONOMER,"putative transporter, major facilitator superfamily",HP0936(),BioCyc
HP_RS06580-MONOMER,Hypothetical protein HP1333,HP1333(),BioCyc
HP_RS00475-MONOMER,"&alpha;-(1,2)-fucosyltransferase FutC",HP0094(),BioCyc
HP_RS02495-MONOMER,"PG-modifying enzyme, HdpA",HP0506(),BioCyc
HP_RS00070-MONOMER,chaperonin GroS monomer,HP0011(),BioCyc
HP_RS04475-MONOMER,Hypothetical protein HP0918,HP0918(),BioCyc
HP_RS06500-MONOMER,50S ribosomal protein L23,HP1317(),BioCyc
HP_RS00390-MONOMER,30S ribosomal protein S20,HP0076(),BioCyc
HP_RS02410-MONOMER,Outer membrane protein HofD,HP0487(),BioCyc
HP_RS04365-MONOMER,antitoxin protein HP0895,HP0895(),BioCyc
HP_RS04350-MONOMER,addiction module toxin protein HP0892,HP0892(),BioCyc
HP_RS06405-MONOMER,Translation initiation factor IF-1,HP1298(1),BioCyc
HP_RS02305-MONOMER,TerB domain-containing protein,HP0466(),BioCyc
HP_RS04255-MONOMER,uncharacterized protein,HP0872(),BioCyc
HP_RS06325-MONOMER,Anthranilate synthase component I,HP1282(),BioCyc
HP_RS02220-MONOMER,Hypothetical protein HP0449,HP0449(),BioCyc
HP_RS04185-MONOMER,Bifunctional protein hldE (D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenosyltransferase),HP0858(2),BioCyc
HP_RS06245-MONOMER,ferredoxin-menaquinone dehydrogenase subunit G,HP1266(),BioCyc
HP_RS02100-MONOMER,Hypothetical protein HP0424,HP0424(),BioCyc
HP_RS04100-MONOMER,"UDP-N-acetylglucosamine 4,6-dehydratase",HP0840(),BioCyc
HP_RS06160-MONOMER,Shikimate 5-dehydrogenase,HP1249(1),BioCyc
HP_RS01995-MONOMER,NifS-like protein,HP0405(),BioCyc
HP_RS04010-MONOMER,Homoserine dehydrogenase,HP0822(),BioCyc
HP_RS06080-MONOMER,bifunctional dihydropteroate synthase/dihydropteroate reductase,HP1232(2),BioCyc
HP_RS01915-MONOMER,superoxide dismutase SodB,HP0389(2),BioCyc
HP_RS03925-MONOMER,Metalloprotease,HP0806(),BioCyc
HP_RS05990-MONOMER,F0F1 ATP synthase subunit C AtpE,HP1212(),BioCyc
MONOMER2DNV-16,,G2DNV-15(),BioCyc
HP_RS01835-MONOMER,Outer membrane protein HomC,HP0373(),BioCyc
HP_RS03845-MONOMER,Type I restriction-modification system S protein S.HpyAXIII,HP0790(),BioCyc
HP_RS05870-MONOMER,Elongation factor G,HP1195(1),BioCyc
HP_RS07835-MONOMER,4-hydroxythreonine-4-phosphate dehydrogenase,HP1583(2),BioCyc
HP_RS01735-MONOMER,1-deoxy-D-xylulose-5-phosphate synthase,HP0354(2),BioCyc
HP_RS03755-MONOMER,Hypothetical protein HP0771,HP0771(),BioCyc
HP_RS05780-MONOMER,CEACAM-binding adhesin HopQ,HP1177(),BioCyc
HP_RS07755-MONOMER,Ribosome biogenesis GTP-binding protein YsxC,HP1567(),BioCyc
HP_RS01645-MONOMER,DNA protecting protein DprA,HP0333(),BioCyc
HP_RS03670-MONOMER,flagellar filament capping protein,HP0752(),BioCyc
HP_RS05700-MONOMER,endoribonuclease YbeY,HP1160(),BioCyc
HP_RS07675-MONOMER,sodium:proton antiporter NhaA,HP1552(2),BioCyc
HP_RS01560-MONOMER,outer membrane protein BabC/HopU,HP0317(),BioCyc
HP_RS03585-MONOMER,phosphatidylglycerophosphatase A PgpA,HP0737(1),BioCyc
HP_RS05605-MONOMER,Methionyl-tRNA formyltransferase,HP1141(1),BioCyc
HP_RS07595-MONOMER,hypothetical protein,HP_RS07595(),BioCyc
HP_RS01480-MONOMER,"peptide ABC transporter, membrane protein DppC",HP0300(),BioCyc
HP_RS03495-MONOMER,DNA polymerase III subunits gamma and tau,HP0717(),BioCyc
HP_RS05520-MONOMER,nickel-binding protein SlyD,HP1123(),BioCyc
HP_RS07505-MONOMER,Type IIG restriction-modification system M protein M.HpyAXIV,HP1517(),BioCyc
HP_RS01400-MONOMER,putative small conductance mechanosensitive channel,HP0284(),BioCyc
HP_RS03410-MONOMER,Acetone carboxylase subunit gamma,HP0697(),BioCyc
HP_RS05440-MONOMER,Pyruvate flavodoxin oxidoreductase subunit gamma PorG,HP1108(),BioCyc
HP_RS07420-MONOMER,putative lipopolysaccharide transport system protein LptG,HP1498(),BioCyc
HP_RS01320-MONOMER,HP0268 domain-containing protein,HP0268(),BioCyc
HP_RS03320-MONOMER,Methylated-DNA--protein-cysteine methyltransferase,HP0676(),BioCyc
HP_RS05360-MONOMER,DNA translocase FtsK,HP1090(),BioCyc
HP_RS07340-MONOMER,Exodeoxyribonuclease VII small subunit,HP1482(),BioCyc
HP_RS01225-MONOMER,Hypothetical protein HP0249,HP0249(),BioCyc
HP_RS03230-MONOMER,putative outer membrane protein assembly factor BamA,HP0655(),BioCyc
HP_RS05280-MONOMER,Hypothetical protein HP1074,HP1074(),BioCyc
HP_RS07260-MONOMER,ABC transporter membrane protein,HP1466(),BioCyc
HP_RS01145-MONOMER,Glutathionylspermidine synthase,HP0233(),BioCyc
HP_RS03150-MONOMER,7-cyano-7-deazaguanine synthase,HP0639(1),BioCyc
HP_RS05195-MONOMER,Hypothetical protein HP1057,HP1057(),BioCyc
HP_RS07180-MONOMER,membrane protein insertase YidC,HP1450(1),BioCyc
HP_RS01055-MONOMER,Phosphatidate cytidylyltransferase,HP0215(1),BioCyc
HP_RS03065-MONOMER,Putative membrane protein HP0622,HP0622(),BioCyc
HP_RS05115-MONOMER,flagellar export protein FlhA,HP1041(),BioCyc
HP_RS07090-MONOMER,Hypothetical protein HP1433,HP1433(),BioCyc
HP_RS00960-MONOMER,S-adenosylmethionine synthetase,HP0197(4),BioCyc
HP_RS02980-MONOMER,Uroporphyrinogen decarboxylase HemE,HP0604(1),BioCyc
HP_RS05035-MONOMER,heat shock protein HspR,HP1025(),BioCyc
HP_RS07005-MONOMER,"core oligosaccharide &alpha;-(1,4)-glucosyltransferase",HP1416(),BioCyc
HP_RS00875-MONOMER,ABC transporter ATP-binding protein,HP0179(),BioCyc
HP_RS07525-MONOMER,inactive Type III restriction-modification system M protein (Mod),HP1522(),BioCyc
HP_RS02895-MONOMER,Aminodeoxychorismate lyase,HP0587(),BioCyc
HP_RS04930-MONOMER,ICEHptfs4 protein V7,HP1005(),BioCyc
HP_RS06910-MONOMER,arginase,HP1399(),BioCyc
HP_RS00795-MONOMER,Probable transcriptional regulatory protein HP0162,HP0162(),BioCyc
HP_RS02815-MONOMER,Adenine phosphoribosyltransferase,HP0572(2),BioCyc
HP_RS04830-MONOMER,hypothetical protein,HP_RS04830(),BioCyc
HP_RS06825-MONOMER,Putative endonuclease G NucG,HP1382(),BioCyc
HP_RS00715-MONOMER,"Cbb3-type cytochrome c oxidase, monoheme subunit",HP0145(),BioCyc
HP_RS02735-MONOMER,Hypothetical protein HP05555,HP0555(),BioCyc
HP_RS00305-MONOMER,Hypothetical protein HP0060,HP0060(),BioCyc
HP_RS04745-MONOMER,"Ni<sup>2+</sup>/Zn<sup>2+</sup>/Cd<sup>2+</sup> efflux pump, periplasmic adaptor protein",HP0970(),BioCyc
HP_RS06740-MONOMER,[transcriptional regulator CrdR] histidine kinase,HP1364(),BioCyc
HP_RS00630-MONOMER,50S ribosomal protein L35,HP0125(),BioCyc
HP_RS02645-MONOMER,CagN protein,HP0538(),BioCyc
HP_RS00225-MONOMER,Mannose-6-phosphate isomerase,HP0043(1),BioCyc
HP_RS04655-MONOMER,recombination protein RecO,HP0951(),BioCyc
HP_RS06645-MONOMER,Glyceraldehyde-3-phosphate dehydrogenase,HP1346(4),BioCyc
HP_RS00545-MONOMER,cystathionine &beta;-synthase (<em>O</em>-acetyl-<small>L</small>-serine) monomer,HP0107(2),BioCyc
HP_RS02565-MONOMER,Cag pathogenicity island protein Cag&zeta;,HP0520(),BioCyc
HP_RS00140-MONOMER,hypothetical protein,HP_RS00140(),BioCyc
HP_RS04545-MONOMER,"6-carboxy-5,6,7,8-tetrahydropterin synthase",HP0933(),BioCyc
HP_RS06565-MONOMER,"putative branched-chain amino acid efflux pump, AzlD family protein",HP1330(),BioCyc
HP_RS00455-MONOMER,malonyl CoA-[acyl carrier protein] transacylase,HP0090(),BioCyc
HP_RS02475-MONOMER,DNA polymerase III subunit beta,HP0500(),BioCyc
HP_RS06935-MONOMER,Type I restriction enzyme S protein HsdS,HP1404(),BioCyc
HP_RS00030-MONOMER,Pantoate-beta-alanine ligase PanC,HP0006(2),BioCyc
HP_RS04455-MONOMER,outer membrane protein AlpA/HopC,HP0912(),BioCyc
HP_RS06485-MONOMER,50S ribosomal protein L22,HP1314(1),BioCyc
HP_RS00370-MONOMER,urease subunit alpha UreA,HP0073(),BioCyc
HP_RS02395-MONOMER,inactive Type IIP restriction-modification system R protein,HP0484(),BioCyc
HP_RS04335-MONOMER,"Ni<sup>2+</sup> ABC transporter, membrane protein NiuD",HP0889(),BioCyc
HP_RS06390-MONOMER,30S ribosomal protein S11,HP1295(1),BioCyc
HP_RS04235-MONOMER,protein HP0868,HP0868(),BioCyc
HP_RS06310-MONOMER,Bifunctional indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase,HP1279(1),BioCyc
HP_RS02195-MONOMER,Hypothetical protein HP0444,HP0444(),BioCyc
HP_RS04170-MONOMER,peptidoglycan <i>O</i>-acetyltransferase,HP0855(),BioCyc
HP_RS06230-MONOMER,ferredoxin-menaquinone dehydrogenase subunit D,HP1263(),BioCyc
HP_RS02085-MONOMER,,HP0421(),BioCyc
HP_RS04075-MONOMER,DNA-binding protein HU,HP0835(),BioCyc
HP_RS06145-MONOMER,30S ribosomal protein S6,HP1246(1),BioCyc
HP_RS01980-MONOMER,Phenylalanyl-tRNA synthetase subunit beta PheT,HP0402(),BioCyc
HP_RS03995-MONOMER,hypothetical protein,HP0819a(),BioCyc
HP_RS06065-MONOMER,Aspartate kinase LysC,HP1229(4),BioCyc
HP_RS02280-MONOMER,ICEHptfs3 protein C14,HP0460(),BioCyc
HP_RS01900-MONOMER,Uncharacterized protein HP0386,HP0386(),BioCyc
HP_RS03910-MONOMER,DUF3943 domain-containing protein,HP0803(),BioCyc
HP_RS05960-MONOMER,Haloacid dehalogenase,HP1207(),BioCyc
HP_RS01820-MONOMER,Biotin carboxylase AccC,HP0370(),BioCyc
HP_RS03830-MONOMER,protein translocation ATPase SecA,HP0786(1),BioCyc
HP_RS05855-MONOMER,lipopolysaccharide heptosyltransferase II,HP1191(1),BioCyc
HP_RS07820-MONOMER,lipid A 4'-phosphatase,HP1580(),BioCyc
HP_RS01720-MONOMER,flagellar basal-body MS-ring and collar protein,HP0351(),BioCyc
HP_RS03740-MONOMER,Molybdenum cofactor biosynthesis protein A MoaA,HP0768(),BioCyc
HP_RS05765-MONOMER,Hypothetical protein HP1173,HP1173(),BioCyc
HP_RS07740-MONOMER,D-methionine ABC transporter substrate-binding protein,HP1564(),BioCyc
HP_RS01630-MONOMER,Ketol-acid reductoisomerase IlvC,HP0330(4),BioCyc
HP_RS03655-MONOMER,cell division protein FtsX,HP0749(),BioCyc
HP_RS05685-MONOMER,outer membrane protein HopL,HP1157(),BioCyc
HP_RS07660-MONOMER,Sec translocon accessory subunit SecF,HP1549(),BioCyc
HP_RS01545-MONOMER,nitrate:nitrite antiporter NarK,HP0313(),BioCyc
HP_RS07715-MONOMER,flagellar basal-body rod protein FlgB,HP1559(),BioCyc
HP_RS03570-MONOMER,Ribosomal protein S12 methylthiotransferase RimO,HP0734(),BioCyc
HP_RS05590-MONOMER,Plasmid replication-partition related protein,HP1138(),BioCyc
HP_RS07580-MONOMER,FAD-dependent thymidylate synthase ThyX,HP1533(),BioCyc
HP_RS01465-MONOMER,50S ribosomal protein L27,HP0297(1),BioCyc
HP_RS03480-MONOMER,RNA polymerase factor &sigma;<sup>54</sup>,HP0714(1),BioCyc
HP_RS05505-MONOMER,Type IIP restriction-modification system M protein M.HpyAVIII,HP1121(),BioCyc
HP_RS07490-MONOMER,Selenocysteine synthase SelA,HP1513(10),BioCyc
HP_RS01385-MONOMER,queuine tRNA-ribosyltransferase,HP0281(6),BioCyc
HP_RS03395-MONOMER,lipid A 3'-<i>O</i>-acyloxyacylase,HP0694(),BioCyc
HP_RS05425-MONOMER,"H. pylori LPS &beta;-(1,3)-<i>N</i>-acetylglucosaminyltransferase",HP1105(),BioCyc
HP_RS07405-MONOMER,Transaldolase,HP1495(),BioCyc
HP_RS01305-MONOMER,thioredoxin:protein disulfide reductase CcdA,HP0265(),BioCyc
HP_RS03300-MONOMER,outer membrane protein HorF,HP0671(),BioCyc
HP_RS05345-MONOMER,Bifunctional riboflavin kinase/FMN adenylyltransferase,HP1087(1),BioCyc
HP_RS07325-MONOMER,Hypothetical protein HP1479,HP1479(),BioCyc
HP_RS01210-MONOMER,flagellar basal-body P-ring protein FlgI,HP0246(),BioCyc
HP_RS03215-MONOMER,Phosphoserine phosphatase SerB,HP0652(1),BioCyc
HP_RS05265-MONOMER,CDP-diacylglycerol--serine O-phosphatidyltransferase,HP1071(),BioCyc
HP_RS07245-MONOMER,Hypothetical protein HP1463,HP1463(),BioCyc
HP_RS01125-MONOMER,outer membrane porin HopA,HP0229(),BioCyc
HP_RS03130-MONOMER,[NiFe]-hydrogenase maturation protein HydE,HP0635(),BioCyc
HP_RS05180-MONOMER,Hypothetical protein HP1054,HP1054(),BioCyc
HP_RS07165-MONOMER,50S ribosomal protein L34,HP1447(),BioCyc
HP_RS01040-MONOMER,succinyl-diaminopimelate desuccinylase,HP0212(4),BioCyc
HP_RS01135-MONOMER,protein dithiol oxidoreductase (disulfide-forming) DsbK,HP0231(),BioCyc
HP_RS03050-MONOMER,glycosyltransferase family 25 protein,HP_RS03050(),BioCyc
HP_RS05100-MONOMER,3-dehydroquinate dehydratase monomer,HP1038(),BioCyc
HP_RS04130-MONOMER,Type I restriction-modification system R protein R.HpyAXIII,HP0846(),BioCyc
HP_RS07075-MONOMER,Ribonuclease J,HP1430(),BioCyc
HP_RS00945-MONOMER,Triosephosphate isomerase,HP0194(2),BioCyc
HP_RS02695-MONOMER,CagA protein,HP0547(),BioCyc
HP_RS02965-MONOMER,flagellar filament structural protein FlaA,HP0601(),BioCyc
HP_RS05020-MONOMER,5'-3' exonuclease,HP1022(),BioCyc
HP_RS06990-MONOMER,NADPH-dependent 7-cyano-7-deazaguanine reductase,HP1413(2),BioCyc
HP_RS00860-MONOMER,Fructose-bisphosphate aldolase,HP0176(),BioCyc
HP_RS02880-MONOMER,Endonuclease III,HP0585(),BioCyc
HP_RS04910-MONOMER,ICEHptfs4 protein C7,HP1000(),BioCyc
HP_RS06890-MONOMER,Putative inorganic polyphosphate/ATP-NAD kinase PpnK,HP1394(6),BioCyc
HP_RS00780-MONOMER,N-linked glycosylation glycosyltransferase,HP0158(),BioCyc
HP_RS02800-MONOMER,Ribosome-binding ATPase YchF,HP0569(),BioCyc
HP_RS00695-MONOMER,lactate transporter LctP2,HP0141(),BioCyc
HP_RS04810-MONOMER,hypothetical protein,HP_RS04810(),BioCyc
CPLX2DNV-1052,50S ribosomal subunit,HPr01() AND HPr02() AND HP1201() AND HP1316() AND HP1319() AND HP1318() AND HP1307() AND HP1304() AND HP1200() AND HP1199() AND HP0514() AND HP1202() AND HP0084() AND HP1309() AND HP1301() AND HP1312() AND HP1292() AND HP1303() AND HP1147() AND HP0126() AND HP0296() AND HP1314() AND HP1317() AND HP1308() AND HP1496() AND HP0297() AND HP0491() AND HP1311() AND HP0551() AND HP0200() AND HP1204() AND HP1447() AND HP0125() AND HP1297(),BioCyc
HP_RS06810-MONOMER,ATP-dependent protease La,HP1379(),BioCyc
CPLX2DNV-1053,30S ribosomal subunit,HP0562() AND HP0076() AND HP1315() AND HP1244() AND HP1310() AND HP1151() AND HP1040() AND HP1306() AND HP1296() AND HP1197() AND HP1295() AND HP1320() AND HP0083() AND HP1305() AND HP1196() AND HP1246() AND HP1302() AND HP1294() AND HP1313() AND HP1554() AND HP0399() AND HPr04(),BioCyc
HP_RS02290-MONOMER,inactive Type I restriction-modofication system M protein,HP0463(),BioCyc
HP_RS02720-MONOMER,Ribosomal RNA small subunit methyltransferase I,HP0552(),BioCyc
HP_RS00290-MONOMER,Hypothetical protein HP0057,HP0057(),BioCyc
HP_RS04725-MONOMER,Hypothetical protein HP0966,HP0966(),BioCyc
HP_RS06725-MONOMER,competence protein ComE,HP1361(),BioCyc
HP_RS00615-MONOMER,Phosphoenolpyruvate synthase,HP0121(2),BioCyc
HP_RS02630-MONOMER,CagQ protein,HP0535(),BioCyc
HP_RS00210-MONOMER,ComB8 competence protein,HP0038(),BioCyc
HP_RS04640-MONOMER,Hypothetical protein HP0948,HP0948(),BioCyc
HP_RS06630-MONOMER,Integral membrane protein,HP1343(),BioCyc
HP_RS00530-MONOMER,"2',3'-cyclic-nucleotide 2'-phosphodiesterase",HP0104(1),BioCyc
HP_RS06055-MONOMER,cytochrome <i>c</i><sub>553</sub>,HP1227(),BioCyc
HP_RS02550-MONOMER,GTP-binding protein Era,HP0517(2),BioCyc
HP_RS00125-MONOMER,lipid A 1-phosphatase,HP0021(),BioCyc
HP_RS02245-MONOMER,integrase-resolvase,HP_RS02245(),BioCyc
HP_RS04525-MONOMER,GTP cyclohydrolase I,HP0928(10),BioCyc
HP_RS06550-MONOMER,copper efflux pump outer membrane channel,HP1327(),BioCyc
HP_RS00440-MONOMER,Putative lipoprotein,HP0087(),BioCyc
HP_RS02460-MONOMER,putative solute:Na<sup>+</sup> symporter,HP0497(),BioCyc
HP_RS00015-MONOMER,2-dehydro-3-deoxyphosphooctonate aldolase,HP0003(4),BioCyc
HP_RS04440-MONOMER,inactive Type IIP restriction-modification system R protein R.HpyAIX,HP0909(),BioCyc
HP_RS06470-MONOMER,50S ribosomal protein L29,HP1311(),BioCyc
HP_RS00355-MONOMER,nickel-carrier protein UreE monomer,HP0070(),BioCyc
HP_RS02370-MONOMER,"<i>H. pylroi</i> LPS trisaccharide &alpha;-(1,3)-DD-Hep transferase",HP0479(),BioCyc
HP_RS04320-MONOMER,Cysteinyl-tRNA synthetase,HP0886(1),BioCyc
